name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
Olapedro,Khách sađn Cát Bà Central,5,, tháng 12 năm 2018,Đã du lịch với bạn bè
lazypigcess,Khách sađn Cát Bà Central,4,, tháng 5 năm 2018,
DayTrip489467,Khách sađn Cát Bà Central,1,, tháng 10 năm 2018,Đã du lịch theo đôi
lamhanoi,Khách sạn Quỳnh Trang,3,"khách sạn sạch nhưng chủ khách sạn kô niềm nở,<có lẽ đợt vừa rồi ks cát bà quá tải>noi chuyen nhu cai nhau tay doi voi khach.doan minh dat 4 phong qua cty du lich nguyet anh tai142 le duan-ha noi .va 10 suat an.nhung khi den noi thi chi nhan dc 4 phong va dc o 12 nguoi.so nguoi them tinh gia phat sinh<p/S;dang le phong dc o 4 nguoi.>noi chung la bi co quay nen tam ly di du lich bi uc che.phong hang ngay ko don .ban.ko thay ga.giong nha tro hon la ks 1 sao.con nua vi li do tac pha minh bao ks ra muon nhung van bi tru 12 suat an=1,8tr.noi chung het loi mieu ta ve ks nay.ko bao gio miiiiinh den ks nay nua.minh viet vai dong de moi nguoi canh giac-ko bi nhu doan cua minh nua.", tháng 6 năm 2018,
Tominey T,Khách sađn Cát Bà Central,5,, tháng 6 năm 2018,Đã du lịch với bạn bè
do m,Khách sạn Quỳnh Trang,5,"Đây là lần thứ 3 mình ra Cát Bà, cả 3 lần đều ơn lại khách sạn này. Lý do duy nhất là nó quá tuyệt vời. Mình đặt một phòng view biển, nhìn ra toàn bộ cảng cá, phải nói Cát Bà quá thơ mộng cả Bạn ngày lẫn Bạn đêm. Phòng ốc sang trọng, đầy đủ, điều hoà hoạt động tốt, nhân thân thiện chu đáo, chuẩn bị cả hoa quả và trà cho mình ở trên phòng. Bữa sáng không quá nhiều món nhưng rất ngon. Mình chắc chắn sẽ quay lại Cát Bà và ở lại khách sạn này nhiều lần nữa. Love it", tháng 10 năm 2017,Đã du lịch theo đôi
Nguyễn N,Khách sạn Quỳnh Trang,5,"Nhân viên phục vụ tuyệt vời, tôi đã có tất cả thông tin du lịch trên đảo từ họ, họ giúp tôi đặt tour với giá rất phải chăng, chủ khách sạn lại là cổ đông lớn xe buýt đi Ninh Binh, Hà Nội, Sapa, thật tiện lợi để đặt vé. Phòng rộng, sạch sẽ, view rất đẹp, có máy sưởi vào vào mùa đông", tháng 2 năm 2018,
leowhuat65,Khách sạn Quỳnh Trang,4,"Khách sạn này mới, nấu ăn ngon, mức giá tốt cho thực đơn đoàn. Rất gần chợ và trung tâm cảng cá. Nhân viên thân thiện. Mức giá ổn định và làm ăn uy tín - lúc đầu tôi cũng lo vì đoàn đi đúng đợt cuối tuần cao điểm nhưng không xảy ra chuyện gì về thay đổi phòng ốc. Cũng may tôi đã chọn đưa công ty đi ở khách sạn này.", tháng 7 năm 2015,
Judith E,Khách sạn Quỳnh Trang,5,, tháng 3 năm 2019,
Tung N,Cannon Fort Cat Ba Hotel,5,Tôi đã ở đây 3 đêm để hưởng tuần trang mật.mọi thứ ở đây thật tuyệt vời nhân viên nhiệt tình chu đáo không chê vào đâu được họ đã tổ chức cho chúng tôi một chuyến thăm quan đảo cát bà tuyệt vời nhất.tôi sẽ giới thiệu cho bạn bè và người thân., tháng 8 năm 2018,Đã du lịch theo đôi
Vu M,Cannon Fort Cat Ba Hotel,5,"Tôi vừa có chuyến du lịch tại Cát bà và đây là nơi tôi chọn để nghỉ ngơi . Tôi khá bất ngờ về khách sạn này , rất đẹp trang trọng đầy đủ tiện nghi và giá cả rất hợp lý. Dịch của họ cũng rất ok. Cảm ơn Cannon Fort Cat Ba Hotel đã cho tôi một kì nghỉ tuyệt vời !!!", tháng 5 năm 2018,
Krista S,Cannon Fort Cat Ba Hotel,5,, tháng 3 năm 2019,
Trần Quang N,Khách sạn Cát Bà Dream,3,"Nhân viên lừa đảo , tư vấn ra bè chặt chém lấy tiền phần % như kiểu ăn cướp , cảnh giác với những kẻ mạo nhận nhân viên để lừa bịp.khách sạn đẹp gần khu trung tâm , view biển đẹp giá phải chăng 200k đêm", tháng 3 năm 2015,
Rebecca G,Cannon Fort Cat Ba Hotel,5,, tháng 1 năm 2019,Đã du lịch theo đôi
Josianne D,Cannon Fort Cat Ba Hotel,5,, tháng 3 năm 2019,
Shannon G,Khách sạn Cát Bà Dream,5,, tháng 11 năm 2018,Đã du lịch theo đôi
andrearubiocaba,Khách sạn Cát Bà Dream,1,, tháng 7 năm 2018,Đã du lịch với gia đình
SAOYA,Khách sạn Cát Bà Dream,1,, tháng 7 năm 2018,Đã du lịch với gia đình
Erik H,Khách sạn Cát Bà Dream,5,, tháng 5 năm 2018,Đã du lịch theo đôi
Laura R,Cat Ba Oasis Bungalows,5,, tháng 11 năm 2018,Đã du lịch theo đôi
Krzysiek N,Cat Ba Oasis Bungalows,5,, tháng 11 năm 2018,Đã du lịch theo đôi
FarAway26123246656,Cat Ba Oasis Bungalows,5,"Nơi nghỉ dưỡng giành cho gia đình và bạn bè.không khí rất tốt.hồ bơi miễn phí.nhân viên thân thiện. Các loại đồ uống rất ngon và đặc biệt.thức ăn địa phương như hải sản rất tốt,bún chả...bạn nên trải nghiệm nơi này", tháng 4 năm 2019,Đã du lịch khi công tác
Nova M,Cat Ba Oasis Bungalows,5,, tháng 11 năm 2018,Đã du lịch với bạn bè
stera123,Cat Ba Oasis Bungalows,5,, tháng 11 năm 2018,Đã du lịch một mình
Vanessa,Catba Golden Holiday Hotel,5,"- nhân viên phục vụ nhiệt tình,- đồ ăn và hải sản tươi ngon và phù hợp túi tiền ,- phòng to , thoáng , sạch sẽ , đầy đủ điện và nước ,- có wifi, xe máy cho thuê ,- khách sạn gần trung tâm, chợ, biển, cảng,                     ", tháng 3 năm 2018,Đã du lịch theo đôi
Greg A,Catba Golden Holiday Hotel,4,, tháng 4 năm 2019,
Huân T,Catba Golden Holiday Hotel,5,"khách sạn trung tâm, mới sạch và giá hợp lý.gần bãi tắm. gần chợ hải sản, gần nhiều shop quà lưu niệm, có điều hoà 2 chiều, khách sạn nhân viên vui vẻ thân thiện, dc mang chó lên phòng và ko tính phí.", tháng 3 năm 2018,Đã du lịch theo đôi
bigron,Catba Golden Holiday Hotel,3,, tháng 3 năm 2019,Đã du lịch với bạn bè
Bill_Noah_C,Catba Golden Holiday Hotel,3,, tháng 6 năm 2018,
Tạ M,Monkey Island Resort,5,"Thật tuyệt vời, chúng tôi đã có những trải nghiệm thú vị khi ở đây. Chúng tôi đã ở trong một bungalow sát biển. Thời tiết rất đẹp, các nhân viên ở đây rất thân thiện. Resort rất  phù hợp với những bạn yêu thiên nhiên và yêu biển.", tháng 6 năm 2016,
namphanhuu89,Monkey Island Resort,5,"Tôi và các bạn của mình đã có 3 ngày để trải nghiệm những điều thú vị ở đảo Khỉ. Nếu các bạn biết để xây dựng resort ở đây rồi duy trì và giữ nó tồn tại đến bây giờ ông M ( chủ của resort) đã bỏ ra tròn 10 năm, thì các bạn sẽ thấy nể phục ông thế nào. Chịu bao ảnh hưởng của thiên nhiên ông vẫn giữ đc nó đến bây giờ. Không gian ở đây vẫn rất gần gũi với thiên nhiên, nhân viên nhiệt tình phục vụ và đi lại cũng rất thuận tiện. Ở đây ko có quá đông khách du lịch rất phù hợp để mọi người thư giãn, bỏ qua những bộn bề cuộc sống ngoài kia. Thực đơn ở đây mặc dù ko quá đa dạng nhưng món nào đầu bếp làm cũng rất ngon và mọi người cũng có thể đặt món mà mình thích để họ nấu giúp mình. Với mức giá so với các resort khác tôi thấy là không quá cao, xứng đáng để mọi người đến và trải nghiệm,Tôi sẽ quay lại nhiều lần nữa để tìm hiểu thêm về hòn đảo này cũng như được nghe những câu chuyện hết sức tâm huyết của chú M về nơi này.", tháng 6 năm 2017,Đã du lịch với bạn bè
Kim Ngân N,Monkey Island Resort,3,"Xe khá cũ và bẩn cứ như là xe dành cho ""khỉ"". Còn vòi hoa sen thì gỉ sét . Đồ ăn  thì cũng không có gì đặc sắc mấy. Có món canh hàu thì ngon. Bãi tắm toàn rong rêu. Phòng chẳng có đến 1 chai nước miễn phí, những 15 nghìn 1 chai. Ai đang có ý định đến đây thì nên mang nước theo để đỡ tốn tiền.", tháng 5 năm 2016,Đã du lịch với gia đình
FellowTraveler788247,Monkey Island Resort,4,, tháng 3 năm 2019,Đã du lịch một mình
Ed L,Monkey Island Resort,3,, tháng 4 năm 2019,Đã du lịch với bạn bè
Viet L,Khách sạn Little Cát Bà,5,"Tuyệt vời từ phòng trọ cho đến đồ ăn và các tour du lịch. Đặc biệt là anh chị chủ với các nhân viên vô cùng vui tính và thân thiện.,Phòng dorm rất sạch sẽ mát mẻ. ,Buffet hải sản siêu ngon siêu đỉnh <3", tháng 5 năm 2018,Đã du lịch với bạn bè
Bach Huong,Khách sạn Little Cát Bà,4,"Phong cảnh đẹp  gần gũi với thiên nhiên . Đặc biệt là những chú mèo vô cùng đáng yêu và chú chó dễ gần ,Nhân viên và anh quản lí khá tận tình và thân thiện với khách hàng ️,Đường vào hơi vòng vèo ,Nhưng đã cho tôi kì nghỉ đáng nhớ ", tháng 6 năm 2018,Đã du lịch theo đôi
Nkngan,Khách sạn Little Cát Bà,5,"I tried to stay in dorm room and private room as well. It's all very comfortable, very clean and nice decoration. I am totally happy with the accommodation in Little Cat ba. It's worth to spend your money here. Especially, the host of little Cat ba is very friendly, kindly. He nicely suggests us where should visit in Cat ba. So we did have a memorable time in one of the most beautiful beaches in Cat ba and extremely good tour at Lan Ha bay with kayaking.No busy Cat ba as other tourists said, Cat ba island is very peaceful place.Surely, you will have a fabulous trip if you come to Little Cat ba. They will create the reason to let u come back Cat ba at very soon.,Little Cat ba rất đáng yêu, cuộc sống ở đây gần gũi và chậm rãi khiến bạn cảm thấy thực sự thư giãn. Có không gian cafe gần gũi, đặc biệt anh chủ rất cởi mở, nhiệt tình, hướng dẫn cho khách những nơi bạn nên tham quan khi đến Cát Bà. Đảm bảo bạn sẽ bị Cát Bà mê hoặc ngay. Thêm 1 điều đặc biệt nữa, đến đây bạn tha hồ cưng nựng mấy em mèo, chó - bạn cưng của chủ nhà. Các bạn ý đều vô cùng sạch sẽ và thân thiện. ,Điều quan trọng nữa khiến mình chắc chắn chọn Little Cat Ba, đó chính là phòng ốc ở đây rất sạch sẽ, xinh đẹp, trang trí nhẹ nhàng, nội thất khá mới, đơn giản hiện đại và đầy đủ tiện nghi. Mọi vật dụng và chất lượng bath amenities đều khiến mình hài lòng,Nói chung,mình khá kĩ tính trong việc chọn nơi ở trong mỗi chuyến đi. Và Little Catba là 1 trong những lựa chọn tuyệt vời của mình.", tháng 10 năm 2017,Đã du lịch với bạn bè
Danny,Khách sạn Little Cát Bà,5,, tháng 12 năm 2018,
JTHNOAKLAND,Phuong Mai Family Hotel,3,, tháng 7 năm 2018,Đã du lịch với bạn bè
STEVE F,Khách sạn Little Cát Bà,4,, tháng 12 năm 2018,Đã du lịch với gia đình
LillyPlantTravels,Phuong Mai Family Hotel,1,, tháng 7 năm 2018,Đã du lịch một mình
Harold M,Phuong Mai Family Hotel,4,, tháng 5 năm 2018,
Afwasborstel,Phuong Mai Family Hotel,5,, tháng 5 năm 2018,Đã du lịch một mình
Eva van Mulken,The Whisper of Nature Bungalow,5,, tháng 7 năm 2018,Đã du lịch theo đôi
Jackie T,Phuong Mai Family Hotel,4,, tháng 4 năm 2018,Đã du lịch theo đôi
mcbridecarson,The Whisper of Nature Bungalow,4,, tháng 6 năm 2018,
FloraViet,The Whisper of Nature Bungalow,5,, tháng 6 năm 2018,
Martijn404,The Whisper of Nature Bungalow,5,, tháng 5 năm 2018,Đã du lịch với gia đình
Nghếch N,Central Backpackers Hostel - Catba,5,"Khách sạn và khuôn viên rất đẹp và giá rẻ, nằm ngoài khu vực trung tâm thị trấn rất yên tĩnh và quang cảnh rất đẹp. nhân viên nhiệt tình và thân thiện. Đồ ăn, đồ uống ngon, giá cả hợp lí. Nếu bạn cần một khách sạn đẹp giá rẻ ở Cát Bà thì đây là lựa chọn hàng đầu.", tháng 1 năm 2018,
antoniaromyeuropa,Central Backpackers Hostel - Catba,5,, tháng 3 năm 2019,Đã du lịch theo đôi
Tai V,Central Backpackers Hostel - Catba,5,, tháng 1 năm 2019,Đã du lịch với bạn bè
Gudveig J,Central Backpackers Hostel - Catba,1,, tháng 2 năm 2019,Đã du lịch với bạn bè
Dave G,The Whisper of Nature Bungalow,4,, tháng 7 năm 2018,Đã du lịch theo đôi
Tilly M,Central Backpackers Hostel - Catba,4,, tháng 2 năm 2019,Đã du lịch theo đôi
Lucy L,Khách sạn Nam Phương,5,, tháng 5 năm 2018,Đã du lịch với bạn bè
Danny064,Khách sạn Nam Phương,5,, tháng 9 năm 2017,Đã du lịch theo đôi
Bartłomiej S,Khách sạn Nam Phương,5,, tháng 9 năm 2017,Đã du lịch theo đôi
Sophie K,Khách sạn Nam Phương,5,, tháng 8 năm 2018,Đã du lịch theo đôi
coneill92,Khách sạn Nam Phương,4,, tháng 9 năm 2017,Đã du lịch theo đôi
Beau W,Woodstock Beach Camp,5,, tháng 7 năm 2018,Đã du lịch một mình
Elizabeth T,Woodstock Beach Camp,5,, tháng 7 năm 2018,Đã du lịch một mình
Roel S,Woodstock Beach Camp,5,, tháng 7 năm 2018,Đã du lịch một mình
Jenny Oi,Woodstock Beach Camp,5,, tháng 6 năm 2018,Đã du lịch một mình
Lee S,Woodstock Beach Camp,5,, tháng 7 năm 2018,Đã du lịch một mình
Hào T,Catba Palace Hotel,5,"Khach San tuyet voi tren hon Đao xinh dep. Chung toi co 3 ngay 2 dem tai Khanh San Cat Ba Palace moi thu Ngoai su mong muon cua Chung toi. Phong 603 that ly tuong rong rai thoai mai cho Gia Đinh toi. Can phong sach se va co mui thom de chiu Dang Gia voi so tien Chung toi bo ra. Nhan Vien Khanh San nhiet Tinh, than thien luon luon giup do Chung toi. Do an ngon. Chung toi se quay lai o Khanh San nay!", tháng 5 năm 2016,
floodkoff,Catba Palace Hotel,4,"Chúng tôi thực sự rất thích khách sạn này mặc dù chúng tôi chỉ nghỉ lại đây có một đêm. Tất cả các chân viên đều hết lòng giúp đỡ chúng tôi. Ngoài ra, khi chúng tôi thuê một chiếc xe máy để có thể tiết kiệm chi phí đi lại, một nhân viên tại quầy lễ tân đã hướng dẫn tôi cách điều khiển chiếc xe một cách rất tận tình. Anh ta thật là tốt bụng, bởi vì chúng tôi chưa từng điều khiển xe máy bao giờ. Chúng tôi đã có một chuyến đi tuyệt vời xung quanh đảo. Và trong chuyến đi, chúng tôi đã thấy một anh chàng cũng dùng chiếc xe máy nhỏ bé y hệt như của chúng tôi để trở một con lợn khổng lồ, chắc chắn anh ta phải là một tay lái cừ khôi.,Các căn phòng đều rất rộng rãi, sạch sẽ, tinh tươm với nộ thất rất đẹp và sang trọng, cùng với đó là máy điều hòa hoạt động rất tốt. Bình nước nóng cũng rất tuyệt, nước nóng sử dụng thoải mái, điều này thực sự là hiếm thấy tại các khách sạn ở Việt Nam. Bên cạnh đó, chúng tôi được phục vụ cà phê và phở cho bữa sáng, khá là ngon miệng.",,
Molly M,Catba Palace Hotel,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Amelia & Katherine,Catba Palace Hotel,3,, tháng 11 năm 2018,
hyundo0403,Catba Palace Hotel,5,, tháng 6 năm 2018,
MTF_MTF_MTF,Thai Bao Hotel,3,, tháng 11 năm 2017,
Keir L,Thai Bao Hotel,3,, tháng 4 năm 2017,
James E,Thai Bao Hotel,4,, tháng 4 năm 2017,
mister_22,Thai Bao Hotel,2,, tháng 2 năm 2018,Đã du lịch với bạn bè
WarrenCam,Lan Homestay,5,, tháng 6 năm 2018,
Lisa,Thai Bao Hotel,5,, tháng 10 năm 2018,Đã du lịch theo đôi
Lisa,Lan Homestay,5,, tháng 4 năm 2018,
Onno M,Lan Homestay,5,, tháng 7 năm 2018,Đã du lịch theo đôi
CJ J,Lan Homestay,5,, tháng 4 năm 2017,
Eva W,Lan Homestay,5,, tháng 2 năm 2018,
Tom,Hung Long Harbour Hotel Cat Ba Island,3,"khách sạn sạch sẽ. Các phòng đều có ban công hướng ra vịnh Lan Hạ. Không gian yên tĩnh, tuy nhiên thỉnh thoảng vẫn có tiếng karaoke vọng lên. bãi đỗ xe rộng rãi. Từ đây có thể đi bộ ra các bãi tắm Cát Cò. Xung quanh khách sạn cũng có nhiều nhà hàng hải sản. Buffet sáng ít món và ăn tạm được.", tháng 9 năm 2017,
phuong thi V,Hung Long Harbour Hotel Cat Ba Island,5,"Tôi nhận phòng khách sạn nhân viên vui vẻ nhiệt tình. Nhìn từ xa khách sạn như một du thuyền lớn giữa trung tâm Cát Bà rất nhộn nhịp.,Phòng rất đẹp với giá cả phải chăng.,Nếu có dịp tôi vẫn muốn nghỉ tại khách sạn này.", tháng 8 năm 2017,Đã du lịch với gia đình
Thu H,Hung Long Harbour Hotel Cat Ba Island,4,"Phòng khá được. Vị trí gần bãi cát cò 3 nên có thể đi bộ qua đó ngắm hoàng hôn và chạy bộ buổi sáng. Mấy chị lễ tân rất thân thiện.,Nhìn từ xa khách sạn trông khá đẹp với thiết kế độc đáo. Tuy nhiên wifi đôi lúc còn chập chờn.", tháng 10 năm 2016,Đã du lịch một mình
Christina D,Hung Long Harbour Hotel Cat Ba Island,1,"Ưu điểm: ,- Vị trí đẹp, phòng sạch sẽ, thoáng mát.,Nhược điểm:,- Wifi gần như ko bắt được.,- Buffe sáng dở tệ.,- Gala tối t7 có tổ chức Buffee hải sản 400k/suất mà tôi thấy chất lượng quá tệ, hải sản không tươi, chất lượng rất tệ, chúng tôi đều rất thất vọng về buổi tối hôm đó", tháng 6 năm 2015,Đã du lịch với bạn bè
nnhoang,Hung Long Harbour Hotel Cat Ba Island,4,"Gia đình tôi đã có 2 đêm nghỉ tại khách sạn này, các phòng hướng biển ở đây có view khá rất đẹp, phòng khá sạch sẽ, nhân viên thân thiện, nhưng không đủ nhiệt tình với khách., Bữa sáng đồ ăn hơi ít cả về món và số lượng, giờ ăn sáng kết thúc lúc 9h, tuy nhiên nếu bạn xuống phòng ăn sau 8h thì nhiều món sẽ không còn được phục vụ, chất lượng đồ ăn chỉ ở mức trung bình., Tôi ở phòng tầng 3, cách điểm hát karaoke dưới sân khách sản khoảng 15m, nhưng không cảm thấy quá ồn ào, và karaoke kết thúc vào lúc 11h nên bạn không phải quá lo lắng về giấc ngủ.", tháng 9 năm 2014,
Clothilde P,Khách sađn Cát Bà Central,4,, tháng 5 năm 2018,Đã du lịch theo đôi
Rayne K,Khách sađn Cát Bà Central,4,, tháng 3 năm 2018,Đã du lịch theo đôi
Dung C,Khách sađn Cát Bà Central,5,, tháng 10 năm 2017,
amy y,Khách sađn Cát Bà Central,5,, tháng 1 năm 2018,Đã du lịch theo đôi
890h_ngl,Catba Golden Holiday Hotel,5,, tháng 3 năm 2018,Đã du lịch với gia đình
Dung V,Catba Golden Holiday Hotel,5,, tháng 3 năm 2018,
rencap137,Catba Golden Holiday Hotel,5,, tháng 12 năm 2017,Đã du lịch theo đôi
Ferro90,Catba Golden Holiday Hotel,4,, tháng 8 năm 2017,Đã du lịch với bạn bè
Bear00786,Khách sạn Cát Bà Dream,4,, tháng 5 năm 2018,
Marie D,Khách sạn Cát Bà Dream,2,, tháng 5 năm 2018,Đã du lịch với gia đình
dinodimarco1982,Catba Golden Holiday Hotel,5,, tháng 11 năm 2017,Đã du lịch một mình
Ivana P,Khách sạn Cát Bà Dream,4,, tháng 4 năm 2018,
Martin K,Khách sạn Cát Bà Dream,5,, tháng 4 năm 2018,Đã du lịch với bạn bè
Marcus D,Khách sađn Cát Bà Central,1,, tháng 11 năm 2017,Đã du lịch theo đôi
Hồ Sỹ Đ,Khách sạn Cát Bà Dream,5,, tháng 1 năm 2018,
Molydia21,Khách sạn Quỳnh Trang,3,, tháng 1 năm 2019,Đã du lịch theo đôi
Discovery C,Khách sạn Quỳnh Trang,5,, tháng 12 năm 2018,
Cliff Barnett,Khách sạn Quỳnh Trang,4,, tháng 11 năm 2018,Đã du lịch theo đôi
Adam S,Khách sạn Quỳnh Trang,2,, tháng 11 năm 2018,
jwkg95,Khách sạn Quỳnh Trang,2,, tháng 7 năm 2018,Đã du lịch với bạn bè
Road54710299012,Cat Ba Oasis Bungalows,5,, tháng 11 năm 2018,Đã du lịch theo đôi
Bryce,Cannon Fort Cat Ba Hotel,5,, tháng 1 năm 2019,
GoExplore,Cannon Fort Cat Ba Hotel,5,, tháng 1 năm 2019,
Clémence L,Cannon Fort Cat Ba Hotel,5,, tháng 7 năm 2018,Đã du lịch với bạn bè
Michal1500,Khách sạn Little Cát Bà,4,, tháng 7 năm 2018,Đã du lịch theo đôi
Gabriel G,Khách sạn Little Cát Bà,5,, tháng 9 năm 2018,Đã du lịch theo đôi
Hoin B,Khách sạn Little Cát Bà,5,, tháng 6 năm 2018,
Expedition788250,Cannon Fort Cat Ba Hotel,5,, tháng 7 năm 2018,Đã du lịch theo đôi
vannareaners,Khách sạn Little Cát Bà,5,, tháng 5 năm 2018,
joerose1992,Cannon Fort Cat Ba Hotel,3,, tháng 8 năm 2018,
JPilkington,Khách sạn Little Cát Bà,5,, tháng 5 năm 2018,Đã du lịch theo đôi
James B,Phuong Mai Family Hotel,5,, tháng 4 năm 2018,
Iulia H,Phuong Mai Family Hotel,1,, tháng 4 năm 2018,Đã du lịch theo đôi
nataliesX5076KR,Phuong Mai Family Hotel,3,, tháng 1 năm 2018,Đã du lịch theo đôi
Mattheus,Luna's House,5,, tháng 10 năm 2018,Đã du lịch theo đôi
theclaw123,Luna's House,5,, tháng 10 năm 2018,Đã du lịch với bạn bè
Beatrice B,Luna's House,5,, tháng 9 năm 2018,Đã du lịch theo đôi
Daa GHOST,Luna's House,5,, tháng 10 năm 2018,Đã du lịch một mình
Jan-OlofO,The Whisper of Nature Bungalow,5,, tháng 5 năm 2018,
Winnietheplop,Monkey Island Resort,3,, tháng 8 năm 2018,Đã du lịch theo đôi
rosipega,The Whisper of Nature Bungalow,5,, tháng 5 năm 2018,Đã du lịch theo đôi
Mojorisings,The Whisper of Nature Bungalow,5,, tháng 3 năm 2018,
Jerry,The Whisper of Nature Bungalow,5,, tháng 3 năm 2018,Đã du lịch một mình
universe21321,The Whisper of Nature Bungalow,4,, tháng 2 năm 2018,
StefG66,Monkey Island Resort,1,, tháng 7 năm 2018,
danny1127,Luna's House,5,, tháng 10 năm 2018,Đã du lịch theo đôi
Ben H,Monkey Island Resort,4,, tháng 7 năm 2018,
Prashant K,Monkey Island Resort,5,, tháng 8 năm 2018,Đã du lịch với bạn bè
lauren2492,Central Backpackers Hostel - Catba,3,, tháng 11 năm 2018,Đã du lịch với bạn bè
Harshit S,Monkey Island Resort,5,, tháng 8 năm 2018,Đã du lịch với bạn bè
Eveline V,Central Backpackers Hostel - Catba,5,, tháng 8 năm 2018,Đã du lịch theo đôi
Joeri T,Central Backpackers Hostel - Catba,4,, tháng 8 năm 2018,Đã du lịch với bạn bè
AndrewTruong,Central Backpackers Hostel - Catba,5,, tháng 7 năm 2018,
amawandering,Khách sạn Nam Phương,3,, tháng 8 năm 2017,Đã du lịch theo đôi
Olivia H,Khách sạn Nam Phương,4,, tháng 9 năm 2017,Đã du lịch với bạn bè
Ann Georgina,Central Backpackers Hostel - Catba,2,, tháng 7 năm 2018,Đã du lịch một mình
Andrea D,Khách sạn Nam Phương,4,, tháng 8 năm 2017,
Flora a,Khách sạn Nam Phương,5,, tháng 7 năm 2017,Đã du lịch với bạn bè
Alison Z,Khách sạn Nam Phương,5,, tháng 7 năm 2017,
Scott_Octagon,Dolphin Hotel Backpackers,4,, tháng 3 năm 2018,
mmagel,Dolphin Hotel Backpackers,4,, tháng 1 năm 2018,
Jodie L,Dolphin Hotel Backpackers,5,, tháng 1 năm 2018,
Ryan H,Dolphin Hotel Backpackers,5,, tháng 11 năm 2017,
