name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
dvyco,Hotel Xoai,4,, tháng 1 năm 2019,
Jann N,Hotel Xoai,5,, tháng 4 năm 2019,
bull59,Azerai Can Tho,5,, tháng 2 năm 2019,
austrafican,Azerai Can Tho,5,, tháng 12 năm 2018,Đã du lịch theo đôi
Explorer17nyc,Azerai Can Tho,5,, tháng 11 năm 2018,Đã du lịch theo đôi
Linh Le,Azerai Can Tho,5,, tháng 10 năm 2018,
Dorothea C,Nguyen Shack Cần Thơ,5,, tháng 3 năm 2019,Đã du lịch theo đôi
andreas18012015,Nguyen Shack Cần Thơ,2,, tháng 2 năm 2019,Đã du lịch theo đôi
Jill200885,Nguyen Shack Cần Thơ,5,, tháng 1 năm 2019,Đã du lịch với bạn bè
lisaE1989JJ,Green Village Mekong,5,, tháng 1 năm 2019,
Qwen,Green Village Mekong,5,, tháng 1 năm 2019,Đã du lịch theo đôi
babygirl_1991,Khu nghỉ dưỡng Victoria Cần Thơ,5,"Gia đình tôi rất thích dịch vụ của khách sạn Victoria CanTho. Bể bơi lớn, khu vườn rộng và không gian yên tĩnh. Nhân viên lịch sự và chuyên nghiệp. Dịch vụ tàu miễn phí qua bến Ninh kiều rất tiện lợi. Chúng tôi sẽ trở lại khi có dịp về Cần Thơ", tháng 5 năm 2018,
63bogdanc,Green Village Mekong,5,, tháng 1 năm 2019,
chieuta73,Khu nghỉ dưỡng Victoria Cần Thơ,4,"Ấn tượng đầu tiên khi đến Victoria là không gian mở, rất thoáng mát. Ks có sân vườn được trang trí khá đẹp. Ks thiết kế theo lối kiến trúc Pháp cổ xưa. Kết hợp mọi thứ rất hài hoà. Tất cả các phòng đều hướng ra sân vườn và hồ bơi. Nhưng điểm trừ là ko có hồ bơi cho trẻ em, phòng sạch sẽ nhưng tương đối nhỏ. Buffet sáng rất nghèo nàn, ko đúng với tiêu chuẩn 4 sao, điểm trừ nữa là thức ăn ko thay đổi. Nệm, gối và mền ko đạt chuẩn, quá cũ. Nên thay mới.", tháng 8 năm 2016,Đã du lịch theo đôi
Hải D,Khu nghỉ dưỡng Victoria Cần Thơ,5,"Càm giác đầu tiên đến với nơi đây khiến tôi ko thể nào quên từng nhân viên từng con người, khung cảnh như quá thể tuyệt vời, cảm giác ây như một gia đình nơi xứ lạ. một ngôi nhà  thứ 2 của tôi là đây. mội thứ quá tuyệt, thực phẩm hảo hạng, không gian yên tĩnh làm tôi như tan biến tất cả mệt mỏi của ông việc khi đến đây công tác. CẢM ƠN VIC", tháng 4 năm 2018,
909pieterv,Green Village Mekong,5,, tháng 11 năm 2018,
Tran A,Khu nghỉ dưỡng Victoria Cần Thơ,5,"Ấn tượng của tôi về Khách Sạn Victoria là kiến trúc cổ Pháp thuộc địa, các phòng view hướng ra hồ bơi và sân vườn, bao gồm cả ven sông tuyệt đẹp, không khí trong lành dễ chịu, không quá ồn ào và xô bồ, khách sạn nép mình ở góc đường cồn Cái Khế, sát bên bờ sông hiền lành, điểm đặc biết ở đây là có các cô thợ dệt thảm rất hay, ngoài ra còn có cô đan nón, có cô ngừoi khuyết tật đan lá tặng free cho khách đầy tính nhân văn, còn có cả đàn piano mỗi tối nhâm nhi ly cocktail bên hồ bơi và thưởng thức nhữna bản nhạc  réo rắc, thật sự thoải mái và dễ chịu mà không khách sạn nào trong vùng có thể sánh bằng, nhân viên thân thiện gần gũi, đáng mến, tôi rất mong Victoria luôn giữ vững tâm thế và vị thế của mình cho dù có thêm bao nhiêu đối thủ khác nữa vì tôi yêu nơi này thật sự", tháng 6 năm 2017,
putran511,Nguyen Shack Cần Thơ,5,"Ấn tượng đầu tiên thật sự không tốt lắm vì đường vào hơi nhỏ và mình nghĩ nếu khách đã gọi điện hỏi dẫn đường và phân vân thì nên có ai đó ra dẫn vào.,Nhưng khi đến nơi thì gặp nhân viên cực kì nhiệt tình, thân thiện và chu đáo nên bỏ hết mấy điều trên.,Cảnh quan đậm chất sông nước miền tây, có cả tàu xuồng chạy qua chạy lại rất thú vị và cảm giác mới lạ. đúng thật sự là 1 trải nghiệm mới.,Đi là 1 cây cầu dài bắt qua dòng sông là các bugalow hướng sông, có võng đu đưa ngoài hiên ngắm hoàng hôn thiệt thi vị, nhưng thiết kế ko tiện nghi cho lắm về dụng cụ trong phòng và xài cây quạt hơi cũ kĩ.,Điều thích nhất ở đây là có thể tự do hái trái cây vườn, rau ớt ... thoải mái luôn, hấp dẫn vô cùng .,Nếu có dịp muốn rời xa thành phố thì đây đúng là lựa chọn đáng để đi.", tháng 7 năm 2017,
hue t,Nguyen Shack Cần Thơ,1,Tôi và chồng hi vọng có được ngày nghỉ  tốt đẹp ở đây trái lại những gì mong đợi  không có Nuoc nóng không có mền khi lạnh nhân viên không thân thiện mọi thứ rất tệ.. Tôi nghĩ đặt phòng ở đây là 1 sự sai lầm.trả 1 triệu 1 đêm.. Gia đình tôi rất thất vọng không bao giờ quay lại 1 lần nữa, tháng 9 năm 2018,Đã du lịch với gia đình
sunray999,Green Village Mekong,5,, tháng 12 năm 2018,Đã du lịch với gia đình
typhone',Iris Hotel Can Tho,4,"Phòng rất sạch sẽ, đầy đủ tiện nghi, nhà vệ sinh rộng rãi, sạch sẽ. Vị trí trung tâm. Ăn sáng phong phú, rất ngon. Nhân viên nhiệt tình. Sảnh hội nghị rất vừa phải, ấm cúng, âm thanh tốt, tea break rất ổn", tháng 12 năm 2018,
LTPhong,Iris Hotel Can Tho,4,"Khách sạn đẹp, tiện nghi, nhân viên thân thiện, phục vụ chu đáo và lịch sự, thức ăn sáng khá tốt nhưng cần phong phú hơn, khách sạn nằm ở vị trí trung tâm rất thuận tiện cho mọi giao dịch và mua sắm.", tháng 2 năm 2018,Đã du lịch với gia đình
AsianBoy714ca,Iris Hotel Can Tho,5,"Tôi và gia đình ở khách sạn Iris Cần Thơ  vào ngày 30/9/2018. Thức ăn sáng ngon, phòng khá đẹp và sạch, nệm cũng rất êm, nhân viên rất tận tình, lịch sự. Phục vụ cũng nhanh chóng. Thức ăn sáng cũng khá ngon, đặc biệt là món bò kho và xíu mại. Điểm trừ duy nhất hi vọng khách sạn IRIS có thể khắc phục là tủ lạnh ko lạnh và khách sạn nên cung cấp thức ăn sáng đa dạng và nhiều món hơn nữa.  Tôi sẽ quay lại nếu có dịp.", tháng 9 năm 2018,
Simon,Iris Hotel Can Tho,3,"Trước đây đã từng đến với Sky bar Iris trên 5 lần. Lần gần nhất thì đã cách đây 3 năm rồi và không có ý định ghé lại. Trước đây nhạc ở đây là loại nhạc nhẹ, làm người khác thấy rất thoải mái khi ngắm cảnh và dù giá cả như thế nào thì người ta vẫn vui vẻ chi để được ngồi lại. Từ khi sau này, nhạc Dance và nhạc remix được thay thế. Khách đến với Iris chủ yếu là khách mới. Những người đã đến 1-2 lần sẽ không có ý định đến đây nữa. Thiết nghĩ có lẽ Iris chỉ cần khách hàng mới chứ không cần khách hàng tiềm năng. 5 sao cho view không thể chê được. 1 sao cho âm nhạc và thức uống. Trung bình lại 3 sao.", tháng 9 năm 2018,Đã du lịch với bạn bè
anan081090,Anh Đào Mekong 2,5,"Tháng 10, mình & bạn bè đã có chuyến đi Cần Thơ thật thú vị & vui nhôn. Khách sạn Anh Đào Mekong 2 thật là 1 lựa chọn tuyệt vời, phòng sạch đẹp, nhân viên cực dễ thương & vui tính. Hy vọng có dịp quay lại sẽ đến ở tại đây 1 lần nữa.", tháng 10 năm 2017,Đã du lịch với bạn bè
Huynh Quoc T,Iris Hotel Can Tho,5,"Iris Hotel là một khách sạn mà khi bạn bước vào sẽ cảm nhận sự ấm cúng, thân thiện từ tông màu tím chủ đạo và cách sắp xếp phòng ốc. ,Với sự thẩm mĩ trong từng chi tiết, lễ tân thân thiện, buffet sáng phong phú, hồ bơi trong nhà thoải mái,...Chính vì những lý do đó, tôi đã chọn Iris và nếu lần sau về lại Cần Thơ tôi vẫn dành sự ưu tiên cho sự lựa chọn này. ", tháng 5 năm 2018,Đã du lịch một mình
Nic23456,Anh Đào Mekong 2,3,, tháng 2 năm 2018,Đã du lịch theo đôi
FrancisMM,Anh Đào Mekong 2,3,, tháng 10 năm 2018,Đã du lịch theo đôi
Lorraine S,Anh Đào Mekong 2,4,, tháng 1 năm 2017,Đã du lịch theo đôi
Yash C,Ivory Bamboo Orchard Resort,5,, tháng 4 năm 2018,
Thuy D,Ivory Bamboo Orchard Resort,1,, tháng 4 năm 2018,Đã du lịch với bạn bè
Paula,Khách sạn Kim Long,5,, tháng 1 năm 2019,Đã du lịch một mình
Mi P,Ivory Bamboo Orchard Resort,4,, tháng 3 năm 2018,Đã du lịch với bạn bè
JoJo1000000,Ivory Bamboo Orchard Resort,3,, tháng 12 năm 2017,
Ramona M,Anh Đào Mekong 2,4,, tháng 11 năm 2017,
Jacopo D,Khách sạn Kim Long,4,, tháng 11 năm 2018,Đã du lịch theo đôi
GayleUK,Ivory Bamboo Orchard Resort,4,, tháng 12 năm 2017,Đã du lịch với bạn bè
Jose Rodriguez,Khách sạn Kim Long,5,, tháng 11 năm 2018,Đã du lịch với gia đình
Lizzy,Khách sạn Kim Long,5,, tháng 4 năm 2018,Đã du lịch theo đôi
kangaroojacq,Khách sạn Kim Long,5,, tháng 5 năm 2018,Đã du lịch theo đôi
Scott P,Khoa Phu Hotel,5,, tháng 11 năm 2017,Đã du lịch theo đôi
Thu H,Khách sạn Kim Lân,5,"Sạch sẽ , trang trí đẹp , đệm tốt , nhân viên nhiệt tình , ăn sáng đi sang địa điểm khác nên hơi bất tiện ( nói phòng ăn đang sửa ) nhưng bù lại biết thêm về điểm ăn sáng tại cafe lotus rất đẹp , hài lòng về lần đi chơi này", tháng 3 năm 2018,Đã du lịch với bạn bè
THAIVUVN,Khách sạn Kim Lân,4,"Theo logo gắn ở lễ tân thì khách sạn đã từng được giải Winner của Trip Advisor.,Cảm nhận là phòng tùy bé nhưng rất ấm cúng. Mọi thứ đều sạch sẽ. Nệm được trang bị nệm Kimdan.,Nhà vệ sinh vô cùng gọn gàng (mặc dù cũng hơi nhỏ).,Vị trí nằm giữa trung tâm Cần Thơ, có thể đi bộ ra Bến Ninh Kiều.,Giá rất dễ chịu.,Ấn tượng của tôi về thái độ của các bạn lễ tân cũng rất tốt.,Tôi khuyên các bạn nên đến nghỉ tại đây.", tháng 7 năm 2017,Đã du lịch theo đôi
Lien nguyen,Khách sạn Kim Lân,5,, tháng 3 năm 2019,Đã du lịch theo đôi
AndyThong,Khách sạn Kim Lân,5,, tháng 2 năm 2019,Đã du lịch với gia đình
Ulisse,Khách sạn Kim Lân,5,, tháng 12 năm 2018,
Jade B,Khoa Phu Hotel,5,, tháng 10 năm 2017,Đã du lịch theo đôi
NatashaKinch,Khoa Phu Hotel,5,, tháng 3 năm 2017,
Fran Rom,Khoa Phu Hotel,5,, tháng 3 năm 2017,Đã du lịch theo đôi
Altaica,Chambres D'hôtes MEKONG-LOGIS,5,, tháng 3 năm 2019,Đã du lịch theo đôi
nguyentrang9396,Khách sạn cao cấp TTC - Cần Thơ,5,"Nhìn chung phong cách của khách sạn và nhân viên ở đây rất chuyên nghiệp. Khách sạn sạch sẽ, có view rất đẹp. Mình đã đến đây 2 lần và nếu có dịp về lại Cần Thơ thì TTC hotel vẫn sẽ là sự lựa chọn của mình.", tháng 3 năm 2019,Đã du lịch với bạn bè
TravelingCouple,Chambres D'hôtes MEKONG-LOGIS,5,, tháng 12 năm 2018,Đã du lịch theo đôi
Global823755,Chambres D'hôtes MEKONG-LOGIS,5,, tháng 10 năm 2018,Đã du lịch với bạn bè
An n,Khách sạn cao cấp TTC - Cần Thơ,5,"Gần trung tâm, gần chợ đêm, gần bến Ninh Kiều, view đẹp, thức ăn ngon và cà phê lãng mạn. Thích hợp cho người đi công tác hay các cặp đôi tận hưởng một kỳ nghĩ ấm áp.,Nhân viên thân thiện, và nhiệt tình giúp đỡ khi khách cần.", tháng 2 năm 2019,
benTT85,Chambres D'hôtes MEKONG-LOGIS,5,, tháng 10 năm 2018,Đã du lịch theo đôi
Jaime G,Chambres D'hôtes MEKONG-LOGIS,5,, tháng 9 năm 2018,Đã du lịch theo đôi
saolavay6666,Khách sạn cao cấp TTC - Cần Thơ,5,"Khách sạn nằm ở vị trí khá thuận lợi, ngay trung tâm thành phố, gần chợ, gần các khu dịch vụ. Có thể ngắm cảnh sông nước về đêm rất đẹp từ khách sạn. Gần bến tàu để đi tham quan Chợ nổi. Lễ tân thân thiện, vui vẻ. Nhân viên phòng chu đáo, nhiệt tình, nhã nhặn. Dịch vụ đầy đủ, chất lượng. Giá cả chấp nhận được. Nhìn chung khá hài lòng.", tháng 3 năm 2018,Đã du lịch một mình
nguyentrang9396,Khách sạn cao cấp TTC - Cần Thơ,5,"Chất lượng dịch vụ rất tốt, nhân viên thân thiện và nhiệt tình. Khách sạn có vị trí tuyệt đẹp nhìn ra Bến Ninh Kiều, ngay trung tâm thành phố nên thuận tiện cho việc tham quan. ,Nếu về Cần Thơ tôi sẽ chọn khách sạn TTC Cần Thơ là nơi nghỉ ngơi cho tôi và gia đình.", tháng 7 năm 2018,Đã du lịch với gia đình
Trong Phuoc,Khách sạn cao cấp TTC - Cần Thơ,4,"Ngay trung tâm TP, ngay bến Ninh Kiều, có thể đi bộ đến chợ đêm. Khách sạn nằm cách đường phố chính nên yên tĩnh về đêm (dù hiện đang có công trình xây dựng cạnh đó ban ngày nên đôi khi có ồn). Butffe sáng nói chung là ổn dù có vẻ thực đơn không hấp dẫn và phong phú bằng Vinperl. Phòng sạch sẽ, giường đôi hơi nhỏ, nếu to hơn thì tốt hơn. Nhân viên lễ tân, cửa... lịch sự, tận tình. Nhà vệ sinh tầng sảnh sạch sẽ, thơm tho.", tháng 1 năm 2019,
NYTA,Villa My Long,2,, tháng 9 năm 2018,
dorrit112,Villa My Long,5,, tháng 6 năm 2018,
Mick M,Villa My Long,5,, tháng 1 năm 2018,Đã du lịch với gia đình
Anne Sophie P,Mekong Rustic Can Tho,4,, tháng 3 năm 2019,
Oormi K,Villa My Long,5,, tháng 1 năm 2017,
Aussie_Travel_Writer,Mekong Rustic Can Tho,5,, tháng 12 năm 2018,Đã du lịch với gia đình
majesticCas,Mekong Rustic Can Tho,5,, tháng 2 năm 2019,Đã du lịch một mình
Liselotte J,Mekong Rustic Can Tho,2,, tháng 1 năm 2019,
Richard H,Villa My Long,5,, tháng 8 năm 2018,
Ludovic P,Mekong Rustic Can Tho,5,, tháng 7 năm 2018,Đã du lịch với gia đình
Bảo,Anh Dao Mekong Hotel,4,"Ấn tượng đầu tiên của tôi khi bước chân vào khách sạn là nụ cười tươi rói của nhân viên, phòng ốc sach sẽ, thái độ phục vụ của nhân viên thân thiện, phục vụ bữa sáng khá là hợp khẩu vị với người miền Bắc như tôi. Sẽ dừng chân tại đây một lần nữa nếu có chuyến công tác vào Cần Thơ.", tháng 6 năm 2017,
pemayman1403,Anh Dao Mekong Hotel,5,"Anh Đào mekong là lựa chọn đầu tiên khi tôi tới Cần Thơ. Ở đây nhân viên nhiệt tình, có welcom drink nữa. Ăn sáng ngon. Phòng sạch sẽ. Sẽ tới đây lần nữa nếu có dịp quay lại Cần Thơ. Với giá tiền như vậy thì chất lượng phòng rất tốt rồi", tháng 10 năm 2016,Đã du lịch với gia đình
Bửu Quỳnh,Anh Dao Mekong Hotel,3,"Phòng sạch sẽ, nhân viên khá thân thiện nhưng có vẻ hiểu biết chưa được chuyên sâu về địa phương mình. Khi bọn mình hỏi về các điểm vui chơi thì bạn lễ tân ấp úng chỉ nói qua loa, chỉ biết đứng gãi đầu gãi tai. Bọn mình muốn đi Khu Du lịch Cồn Ấu và muốn biết thêm chi tiết về địa điểm đó, bạn ấy lại bảo chỗ đó ""dẹp tiệm"" lâu rồi. Chứng tỏ các bạn lễ tân ở đây không có chút kiến thức về khu vực mình sống.,Dịch vụ không có gì đặc sắc.,Bữa sáng khá ngon. Mình ở đây 2 đêm, bữa sáng đầu tiên mình thấy trình bày quầy buffet đẹp mắt, đồ ăn ngon cảm thấy rất hài lòng. Thế nhưng, qua ngày thứ 2 thì quả là một sự hụt hẫng, tất cả các món ăn đều y hệt ngày hôm trước. Mình hỏi các bạn nhân viên thì nhận được câu trả lời ngây thơ ""Dạ đúng rồi, ngày nào các món cũng tương tự nhau mà"". Quá thất vọng.", tháng 5 năm 2017,
Joel,Nhà nghỉ Thanh Hà,5,, tháng 3 năm 2019,
Thu Thủy,Anh Dao Mekong Hotel,5,"Gia đình chúng tôi đã có kỳ nghỉ tết Tây thật thoải mái và vui vẻ tại khách sạn Anh Đào Mekong. Tuy chỉ tình cờ biết đến khách sạn này qua mạng nhưng thật không hối tiếc khi nghỉ ngơi ở đây. Phòng ốc thoáng mát, sạch sẽ, tiện nghi. Thang máy chạy nhanh mà không ồn. Buffet sáng đa dạng đủ món cho bữa sáng. Nhân viên dễ thương, nhiệt tình. Đồ ăn nêm nếm vừa miệng, khách có thể dùng thêm nước chấm để gia giảm tùy theo khẩu vị. Thực đơn kiểu Âu, kiểu Hoa và có cả thực đơn dành cho người ăn chay. Mỗi món ăn vừa đủ lượng để khi dùng xong khách có thể thưởng thức thêm những món khác mà không sợ quá no hay dư thừa lãng phí.,Khách sạn nằm ở trung tâm thành phố nên rất thuận tiện cho việc đi lại. Hơn nữa lại gần công viên Lưu Hữu Phước nên cũng thích hợp cho những ai muốn tập thể dục giữ sức khỏe và cảm nhận không khí trong lành buổi sáng.,Gia đình tôi dự định chỉ nghỉ qua đêm nhưng mấy đứa nhỏ đã nài nỉ cho thêm 1 ngày nữa, thậm chí đứa út còn hỏi ba mẹ có thể mua phòng này cho con không. Lời trẻ con thật ngây ngô nhưng điều đó cho thấy nó ham thích đến nhường nào. Mặc dù nơi đây không có các dịch vụ massage hay spa hay những hình thức giải trí khác nhưng với vị trí, tiện nghi và giá cả như vậy tôi nghĩ khách sạn này thích hợp để nghỉ ngơi sau 1 ngày đi chơi, thăm thú mọi nơi.,Tuy nhiên chỉ có vấn đề về chuyến tham quan chợ nổi Cái Răng là không hài lòng lắm. Tài công điều khiển tàu quá nhanh, khách cũng chẳng tham quan được gì mà cũng chẳng biết gì để tham quan vì không có ai giới thiệu. Nếu khách sạn có thể hợp đồng với tour tham quan chợ nổi mà có thêm hướng dẫn viên thì tốt hơn để giới thiệu cho khách phương xa đặc sản địa phương mình.", tháng 1 năm 2017,Đã du lịch với gia đình
huonglam155,Anh Dao Mekong Hotel,4,"Khách sạn nhỏ nhưng ấm cúm. Buổi sáng được tráng trí đẹp, món ăn ngon. Nếu có thời gian tôi sẽ ghé khách sạn. Góp ý nhỏ là nhân viên lễ tân k có kiến thức tại thành phố làm mình bị miss chuyến đi tham quan 1 cách vô ich haiz", tháng 5 năm 2017,
Lucy,Nhà nghỉ Thanh Hà,5,, tháng 3 năm 2019,Đã du lịch với bạn bè
Paola Davila,Nhà nghỉ Thanh Hà,5,, tháng 3 năm 2019,Đã du lịch với bạn bè
john s,Nhà nghỉ Thanh Hà,5,, tháng 1 năm 2019,
Linda C,Nhà nghỉ Thanh Hà,5,, tháng 3 năm 2019,Đã du lịch với bạn bè
Huân H,Spring Hotel,5,"Phòng sạch sẻ, ,nhân viên thân thiện, ,giá cả phù hợp,,khu vực yên tĩnh,Mình sẽ quay lại khách sạn này khi ghé Cần Thơ. Phòng sạch sẽ, giá cả phù hợp. Cô chủ nhỏ dễ thương, luôn cười. Các phòng đều có cửa sổ, có tiểu cảnh, có chổ để phục vụ cà phê điểm tâm. Nói chung là khách sạn tốt với tầm tiền.", tháng 8 năm 2016,
Thaopham0589,Spring Hotel,4,"- Giá cả phù hợp,- Khách sạn sạch sẽ, an ninh.,- Mọi người đều thân thiện.,- Khách sạn nằm ngay trung tâm, có nhiều hàng quán ăn uống, dễ di chuyển đến các điểm tham quan. ,Mình sẽ quay lại nếu có dịp ghé qua Cần Thơ.........", tháng 11 năm 2016,Đã du lịch một mình
William - D,Spring Hotel,3,"Được:,- Lễ tân thân thiện,- Nhiều loại phòng để lựa chọn,Chưa được,- Một số vật dùng trong phòng có xuống cấp,- Thông tin trên trang web về các loại phòng chưa đúng với thực tế,- Thiếu bảng quy định, bảng giá trong phòng", tháng 6 năm 2016,
Hai N,Spring Hotel,4,"Mình sẽ quay lại khách sạn này khi ghé Cần Thơ. Phòng sạch sẽ, giá cả phù hợp. Cô chủ nhỏ dễ thương, luôn cười. Các phòng đều có cửa sổ, có tiểu cảnh, có chổ để phục vụ cà phê điểm tâm. Nói chung là khách sạn tốt với tầm tiền.", tháng 5 năm 2016,Đã du lịch với gia đình
ditchthislife,Spring Hotel,5,, tháng 12 năm 2017,
