name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
YallaYalla,Khu nghỉ dưỡng Grace Boutique,5,"Điều đầu tiên chúng tôi ấn tượng về khu nghỉ dưỡng này đó là ông chủ của nó thực sự rất thân thiện và đáng mến. Đích thân ông ta đã hướng dẫn chúng tôi đặt phòng, cùng với đó là cung cấp các thông tin cần thiết một cách rất nhanh chóng và dễ hiểu với một thái độ vui vẻ, hòa nhã và hiếu khách hiếm có. Đó là còn chưa kể đến vốn tiếng Anh của đội ngũ nhân viên thực sự rất khá, điều này đã giúp kì nghỉ của chúng tôi chở nên rất thoải mái và dễ chịu. Bên cạnh đó, xung quanh khách sạn có rất nhiều nhà hàng và các cửa hàng. Nhưng lại cách khá xa đường cái, điều này giúp cho không khí ở đây luôn luôn yên ả và dễ hịu (có một vài người phàn nàn rằng có vẻ như khu nghỉ dưỡng này hơi nhỏ một chút, tuy nhiên, tôi cho rằng như vậy là cũng vừa vừa, có lẽ mỗi người mỗi tính).,Và một điều tuyệt vời khác đó là tất cả các phòng đều rất sáng sủa, sạch sẽ và sáng trọng, bên cạnh đó, ban công thoáng mát, một bể bơi nhỏ nhắn trong vắt để bạn thỏa sức bơi vài vòng. Không những vậy, mỗi khi chở về phòng, chúng tôi đều được nhân viên khách sạn đon đả mời chào một đĩa trái cây tươi miễn phí, hoặc mà một ly nước hoa quả sẽ được mang đến tận nơi khi chúng tôi đang nằm dài tắm nắng. Những điều tưởng chừng như nhỏ nhặt ấy lại thực sự khiến du khách cảm khích và cảm giác như mình luôn được chào đón ở nơi đây.,Một điều không thể không ca ngợi về khu nghỉ dưỡng tuyệt vời này đó chính là các bữa sáng rất đa dạng và phong phú. Mặc dù không có thời gian để nếm thử món phở tại khách sạn, nhưng tôi nhìn nó có vẻ rất ngon và chắc chắn sẽ thử món đó nếu có cơ hội. Bên cạnh đó, các món ăn đậm đà hương vị Việt Nam cũng mang lại cho chúng tôi trải nghiệm thú vị, quá sức tuyệt vời, hợp khẩu vị. Có một vài du khách khác đã đi ra ngoài để ăn sáng và bỏ lỡ những món ăn ngon tuyệt được phục vụ mỗi bữa sáng. Lời khuyên chân thành đó là bạn không cần đi đâu hết, tất cả những gì bạn tìm kiếm đều có ở nơi đây. Chúng tôi thực sự đã chén no căng bụng các món ăn hảo hạng của Việt Nam và hết sức hài lòng về nó. Nếu có một cơ hội nữa, chắc chắn tôi sẽ sẽ quay lại đây để thưởng thức các món ăn này.",,
Felix S,Khu Nghỉ Dưỡng Bốn Biển,1,, tháng 12 năm 2018,Đã du lịch với bạn bè
Elena & Per,Khu nghỉ dưỡng Grace Boutique,5,, tháng 2 năm 2019,
Tatumarioneil,Khu nghỉ dưỡng Hiệp Hòa,5,"Chúng tôi lần đầu tiên đến khu nghỉ mát này trong kỳ nghỉ Tết và ở lại cho 5 đêm . Vì nó là mùa cao điểm, và chúng tôi không có bất kỳ đặt phòng , chúng tôi đã yêu cầu phòng (vì họ để bảng trên cổng ) và phòng duy nhất còn lại là cái gần nhất với các bãi biển và bên cạnh Sankara . Chúng tôi được báo rằng sẽ có âm nhạc lớn trong những ngày cuối tuần nhưng dù thế nào chúng tôi đã đi cho nó. Chúng tôi thực sự cần một nơi để ở lại đêm đó. Âm nhạc lớn và kéo dài cho đến 2 giờ sáng. Đó là vào một đêm thứ Sáu. Vào ngày thứ bảy và chủ nhật đêm , họ vẫn chơi âm nhạc nhưng nó không phải là lớn và họ dừng lại khoảng 12.,Lần thứ hai chúng tôi đến , chúng tôi yêu cầu cho một phòng cách xa tất cả các tiếng ồn và chúng tôi đã rất hài lòng với căn phòng họ đã cho chúng tôi . Nơi tuyệt vời để chỉ ngồi và thư giãn gần bãi biển trong khi xem lướt diều . Phòng rất cơ bản nhưng sạch sẽ . Họ có phòng quạt hay phòng điều hoà với mức giá khác nhau . Gối có hơi bằng phẳng . Giường tắm nắng khá cũ . Tuy nhiên, chúng tôi vẫn được hưởng kỳ nghỉ của chúng tôi . Bia và nước đóng chai là rẻ hơn ở đây so với mua từ các cửa hàng bên ngoài . Tôi chắc rằng họ có đồ ăn sáng tốt bởi vì hàng ngày chúng tôi thấy khách khác có bữa ăn sáng ở đây . Nó giá rẻ ( tôi thấy menu ) nhưng chúng tôi muốn có bữa ăn của chúng tôi bên ngoài .,Nhân viên thân thiện . Họ sẽ yêu cầu lịch sự khi họ cần dọn phòng.,Sẽ khuyến khích bạn nên nếu bạn đang tìm kiếm một khu nghỉ mát giá rẻ với một bãi biển.",,
Roman Ptáček,Khu nghỉ dưỡng Hiệp Hòa,5,, tháng 4 năm 2019,
Mark S,Khu nghỉ dưỡng Hiệp Hòa,5,, tháng 2 năm 2018,Đã du lịch một mình
Dang Khoa Nguyen Le,Khu nghỉ dưỡng Fiore,5,"Resort gần biển, không gian rộng rãi thoáng mát, có nhiều cây xanh. Trải nghiệm tuyệt vời dành cho gia đình. Đặc biệt thái độ nhân viên nhiệt tình, thân thiện. Cảm thấy đáng tiền khi du lịch ở đây.,Nhất định sẽ lại resort khi có cơ hội.", tháng 3 năm 2019,
SAMAHAS,Khu nghỉ dưỡng Hiệp Hòa,5,, tháng 3 năm 2019,Đã du lịch với gia đình
Nic23456,Khu nghỉ dưỡng Hiệp Hòa,4,, tháng 2 năm 2018,Đã du lịch theo đôi
Duong Ngueyn,Khu nghỉ dưỡng Fiore,5,"Phòng đầy đủ tiện nghi, rất thích khuôn viên resort với rất nhiều hoa, biền đẹp, từ nhân viên tư vấn đến nhân viên ở resort rất tận tình và chu đáo. Địa điểm lí tưởng cho bạn và gia đình. Nếu có dịp đến Phan Thiết, các bạn nên chọn Fiore để trải nghiệm.", tháng 7 năm 2018,
Quynhnhu,Khu nghỉ dưỡng Fiore,5,"Noi nghi duong dep,  phu hơp tui tien,  gan bien,  phong óc sach se,  toi se quay tro lai cung gia dinh,  nhan viên tan tinh va thich nhat la thuc an o nha hang,  nau ngon nhu o nha,  rau cai va hai san tươi ngon.", tháng 2 năm 2019,Đã du lịch với gia đình
Traveler40261548585,Khu nghỉ dưỡng Fiore,5,"Kỳ nghỉ tuyệt vời, thích hợp cho những chuyến an dưỡng. Nhân viên vui vẻ, thân thiện từ lễ tân đến phục vụ. Hồ bơi sạch đẹp, khung cảnh yên bình. Và phục vụ chu đáo với các món ăn ngon, có phục vụ các món Chay. Sẻ nhanh chóng quay lại lần sau", tháng 12 năm 2018,Đã du lịch với gia đình
Happiness49246669737,Khu nghỉ dưỡng Fiore,4,"Nhin chung moi thu kha on. Nhan vien resort rat la than thien.  Resort nam o khu vuc kha yen tinh thich hop cho moi nguoi muon nghi duong. Phong ocean view kha dep, co the ngam duoc binh minh vao buoi sang som.", tháng 12 năm 2018,Đã du lịch theo đôi
Phương T,Khu nghỉ dưỡng Cá Ngựa,2,"Gia đình mình vừa ở1-3/6 gồm 4 phòng 112,114,115,121. ,Ko có welcome drink. Luôn nhắc nhở khách nếu để mất món này món kia sẽ đền tiền.,Về phòng ốc ổn, thoáng riêng phòng 121 bị ẩm mốc hôi. Phòng cách âm ko tốt, các phòng khác ồn ào đều nghe được,Hồ bơi đẹp, bãi biển sạch, mảng xanh nhiều và đẹp, hồ bơi bị điểm trừ là có khách mặc cả quần kaki và đồ bộ xuống hồ nhưng nhân viên ko nhắc theo quy định,Ăn sáng ko ngon, ko đủ chuẩn 4sao,Mình mua gói summer tại resort và được tặng kèm bữa trưa. Cơm trưa ăn khá ngon, nhưng thái độ nhân viên là tệ nhất. Có phải vì bán voucher nên thái độ xem thường khách, mình hỏi về cơm thì đc trả lời với thái độ lớn tiếng, coi thường khách. Nhân viên không thân thiện, thiếu nụ cười.,Khi phản hồi về hồ bơi thì nhận được câu trả lời em đã báo nhưng khách không nghe thì chịu thôi chứ biết sao được. Mình nghĩ đã làm dịch vụ thì nên lắng nghe ý kiến khách hơn nữa chứ ko thể nào tỏ thái độ như thế. Mình có góp ý trên fanpage resort nhưng đã bị ẩn đánh giá. ,Nên nếu bạn nào có ý đi nghĩ dưỡng ở đây thì xem xét nhận xét của mọi người nhé", tháng 6 năm 2018,Đã du lịch với gia đình
Toan Tran,Căn hộ và Khu nghỉ dưỡng Shades,4,"Mình lần đầu tiên đến nghỉ ở đây nghỉ ngơi thư giản thật hợp lý. Khu nghỉ dưỡng gần biển có hồ bơi phòng ốc thoáng mát sạch sẽ, mình thích nhân viên ở đây rất thân thiện. Cảm ơn Shades đã cho tôi những ngày cuối tuần vui vẻ yên tĩnh, mong các bạn sẽ phát triển hơn nữa. ", tháng 6 năm 2018,
Tom,Khu nghỉ dưỡng Cá Ngựa,5,"Khuôn viên đẹp, nhiều mảng xanh, nội thất kiểu cũ, phòng resort có nhiều muỗi, phòng tắm lộ thiên rất lạ, bữa sáng không có gì đặc sắc, kem ở Pool bar rất ngon và rẻ, món ăn địa phương ở nhà hàng Hippo rất tươi ngon, bể bơi tràn bờ sát bãi biển tuyệt đẹp, có bể cho trẻ em và bể sục, nhân viên thân thiện, một lựa chọn đáng giá tại Mũi Né", tháng 9 năm 2018,Đã du lịch với gia đình
Khoapda,Khu nghỉ dưỡng Cá Ngựa,3,"Vị trí trung tâm Mũi Né. Tổng quan resort khá tốt nhưng không to. Chất lượng phòng và dịch vụ ở mức trung bình. Nhà hàng giá khá đắt và lượng thức ăn nhiều chỉ thích hợp cho gia đình từ 4 người lớn. Dịch vụ spa rất tốt, giá rất hợp lý. Ăn sáng ít món và không ngon.", tháng 4 năm 2018,
Duy N,Khu nghỉ dưỡng Cá Ngựa,4,"Very good, khi vào check in lễ tân có chút problem nhưng vẫn chấp nhân được. Trong phòng trang trí theo phong cách am cúng, tien nghi tao cảm giác rất thư thái. Buffet rất ổn với nhiều món hợp khẩu vị người Việt. Bãi tắm sạch sẽ và nhan viên ho bơi rất thiện cảm.", tháng 10 năm 2017,Đã du lịch một mình
mloanhoang,Khu nghỉ dưỡng Cá Ngựa,4,"Danh cho ban nao muon tham khao Seahorse resort Mui Ne.,Neu di gia dinh gom cha me va hai con thi nen chon phong Deluxe family.,- Phong deluxe family o khu building, gom master bedroom cho cha me, bedroom danh cho hai be co hai giuong don (co cua so nhin ra vuon), mot phong sinh hoat chung va 1 phong tam (cua so nhin ra vuon cam giac nhu tam tien vi minh o lau cao nhat khong so ai thay - tuy nhien khong co bon tam nhe) ; cam giac o phong nay rat am cung nhu o nha. Ca resort chi co 2 phong loai nay - 1 view nhin ra resort khac, 1 garden view P.312 (nen chon garden view dep hon).,Buoi sang hay chieu ra ban cong ngoi uong tra, doc sach rat tuyet.,Phong nay o lau 3 nen rat thoang. Gia book qua Mytour khoang hon 2 trieu/ dem (4 nguoi) gom an sang.,- Sau 2 dem minh chuyen sang o 2 phong bungalow garden view (P 103/104 gan duong nen co ve hoi on doi voi nguoi kho ngu) co cua thong nhau. Moi phong gia hon 2 trieu/ dem (2 nguoi) gom an sang. Phong nay rat rong rai, nhung noi that khong bang phong deluxe family - chac la do co nen giua dem bi sap giuong), khong co khong khi gia dinh, chi tien di an hoac ra ngoai choi thoi. Cac ban luu y bungalow garden view o resort nay rat nhieu muoi - phai xit tinh dau xa va dung vot muoi moi khong phai mac mung nha. Bu lai hai phong tam rong rai (tuy phong se co bon tam hay khong) va ban cong rong rai nhu nha co san vuon vay.,- An sang : do an tuong doi, nhung giong nhau nen den ngay cuoi minh khong an noi. Bu lai view ngoi an sang nhin ra ho boi, hoac nhin ra bai bien rat tuyet.,- Ho boi : Ho boi rong, co khu danh cho be va cho nguoi lon, co zacuzzi, nuoc uong tuong doi re, co kem cho em be. Noi chung minh da o vai resort khu trung tam Mui Ne, chi co resort nay ho boi dep, rong va sach se (so sanh voi Teracotta, Bamboo,.. gan do ),- Bai bien : bai bien rat rong, cat trang xoa. Buoi chieu ngoi tren bai bien rat thich, tre em co the dao cat bat oc,....,- An uong : tu resort queo trai di mot chut den so 17 A NDC, quan ca loc chien xu A & H, co ca ga ta ,.... an ngon gia OK,- Di taxi mot chut la toi khu bo Ke an thoai mai, gia OK ma do an cung OK.,Tom lai o resort nay OK, tien an uong. Nha minh o 5 ngay van chua thay da.", tháng 6 năm 2017,
Nguyen H,Căn hộ và Khu nghỉ dưỡng Shades,4,"Chúng tôi rất hài lòng về Dịch vụ và phong cách phục vụ chuyên nghiệp của Shades, mọi người luôn tạo sự thân thiện cho du khách đên nơi đây. Sự yên tĩnh rất thích hợp cho việc nghỉ dưỡng cũng như dành cho những ai muốn có không gian riêng tư. ,Thêm vào đó, sự cố rò rĩ vòi nước khiên chúng tôi không thoải mái.,Ngoài sự cố trên thì tất cả đều tuyệt vời. Chắc chắn chúng tôi sẽ quay lại Shades. Cám ơn Mọi người.....", tháng 2 năm 2017,Đã du lịch theo đôi
Huyền H,Căn hộ và Khu nghỉ dưỡng Shades,5,"Dịp 30/4 vừa qua đoàn bọn mình gồm 16 người đã nghỉ tại đây 2 đêm. Tất cả mọi người đều hài lòng với Shades. Nhỏ nhắn, xinh xắn, tiện nghi. Có hồ bơi và bãi biển riêng. Nhân viên cực kỳ nhiệt tình (đặc biệt là anh Phi). Với sự hướng dẫn của anh, bọn mình đã có một bữa tối cực ngon, cực rẻ (2,8 tr cho 16 người, hải sản mua tại vựa Bay Bi - cách resort tầm 1,5 km, chế biến và ăn tại resort luôn).,Túm lại: chất lượng quá tuyệt vời so với giá tiền (1,6 tr/ 3 người/ 2 đêm).", tháng 4 năm 2018,
Monk_and_Chimp,Căn hộ và Khu nghỉ dưỡng Shades,5,, tháng 1 năm 2019,Đã du lịch theo đôi
po_tran,Khu nghỉ dưỡng & Spa Dessole Sea Lion Beach,5,, tháng 8 năm 2017,
Christian F,Căn hộ và Khu nghỉ dưỡng Shades,5,"Vào đầu tháng Ba, chúng tôi đã nghỉ hai đêm tại khu nghỉ dưỡng Shades và cảm thấy rất thích nơi này.,+ Khu nghỉ dưỡng này là một trong những khu nghỉ dưỡng nhỏ tại Mũi Né, Phan Thiết (Có khoảng 10 phòng). Đây là khu nghỉ dưỡng hiện đại, sang trọng, có điều kiện tốt và yên tĩnh. Nơi này sẽ hoàn hảo dành cho những ai muốn thư giãn và tận hưởng cảm giác yên bình.,+ Khu nghỉ dưỡng nằm trên con đường lớn giữa Phan Thiết và Mũi Né, có nhiều nhà hàng và cửa hàng nhỏ ở gần (Tuyến xe buýt phục vụ cho du lịch chỉ nằm cách đấy vài mét).,+ Quản lý và nhân viên đều rất thân thiện và luôn sẵn sàng giúp đỡ.,+ Bạn sẽ được phục vụ bữa sáng tại một sân hiên hướng ra biển.,+ Đây là một địa điểm rất xứng đáng với số tiền bỏ ra.,- Mặt hạn chế duy nhất ở đây là không được tắm biển.,Chúng tôi nhất định sẽ quay trở lại khu nghỉ dưỡng Shades một lần nữa và sẽ gợi ý nơi này cho người khác mà không cần đắn đo gì.",,
AiveV,Khu nghỉ dưỡng & Spa Dessole Sea Lion Beach,3,, tháng 10 năm 2018,
Elisa,Mui Ne Victory Guest House,5,, tháng 12 năm 2018,Đã du lịch với bạn bè
PonyDuong,Khu nghỉ dưỡng & Spa Dessole Sea Lion Beach,1,"Chung tôi đi tour đên đây để nghỉ dưỡng nhưng sẽ không bao h muốn đến đây nữa , phân biệt khách việt nam , phân loại cấp độ khách theo vòng tay màu ( như bệnh nhân trông rất thiếu thẩm mĩ ) ưu tiên mọi thứ cho người nga ( ăn uống vui chơi , hồ bơi ...) họ làm mọi thứ để không phiền lòng khách nga.,nhân viên không thân thiện , không phục vụ đồ ăn lên phòng , khách bệnh thì nói bệnh nặng nói số phòng còn bệnh nhẹ thì xuống mà ăn ,,goi dt đòi gặp quản lý thì kêu xuống mà gặp trực tiếp chứ không ai tiếp điện thoại,em bé xuống đang bơi thì báo qua hồ kia đi để em bé nga chơi,hồ bơi mặc khách việt đang bơi dăng dây làm game cho khách nga,phòng bảo dọn thì nói thiếu người đợi đi , xin thêm nước thì báo dọn phònh mới cho , giờ ko ai đem đâu,tăm bông , bàn chải cho đúng 1 lần , gọi um lên mới cho thêm , không thay khăn suot 4 ngày 3 đêm . đồ ăn sáng dở , thay 3,4 món ngày còn nhiêu giữ nguyên,nói chung là rất tệ , mọi người nên suy nghĩ kĩ khi có ý định đến đây du lịch", tháng 8 năm 2016,
Jezreel A,Mui Ne Victory Guest House,5,, tháng 6 năm 2018,Đã du lịch một mình
Devesh S,Mui Ne Victory Guest House,5,, tháng 7 năm 2018,Đã du lịch một mình
Tayakee N,Mui Ne Victory Guest House,4,, tháng 1 năm 2018,
lhayes342,Mui Ne Victory Guest House,4,, tháng 1 năm 2018,
thenomadicpear,Minh Khoi Guest House,4,, tháng 10 năm 2017,
mids1985,Minh Khoi Guest House,5,, tháng 10 năm 2016,Đã du lịch theo đôi
Yong H,Serenity by the Sea,5,, tháng 8 năm 2018,
Swordmichael F,Minh Khoi Guest House,5,, tháng 2 năm 2018,Đã du lịch theo đôi
Nuria F,Serenity by the Sea,5,, tháng 8 năm 2018,Đã du lịch với gia đình
Megah C,Serenity by the Sea,5,, tháng 7 năm 2018,Đã du lịch với gia đình
Serena T,Serenity by the Sea,5,, tháng 6 năm 2018,Đã du lịch với gia đình
TimC007,Serenity by the Sea,5,, tháng 7 năm 2018,
Losvar,Palmira Beach Resort & Spa,1,, tháng 12 năm 2017,Đã du lịch một mình
Jørgen Tharaldsen,Palmira Beach Resort & Spa,3,, tháng 1 năm 2019,
Roland E,Palmira Beach Resort & Spa,1,, tháng 2 năm 2017,
Ôn Bảo,Ân Cần - Delight Hotel,5,"Vừa chia tay ng iu dc 2 năm, khó khăn lắm mới set kèo 3 ng đàn ông cv bộn bề mỗi ng mỗi cảnh sắp xếp thời gian mang hạnh phúc cho nhau tại Mũi Né. Book tình cờ trên mạng tưởng sẽ cũng ko gì vui mà ai dè vui không tưởng, dc cô gái lễ tân vui vẻ hoà đồng niềm nở chào đón khách đường xa (nói chung do mỗi ng mỗi tính- tại e dễ thương nên mình khen lấy khen để thôi- mà e dễ thương thiệt, vừa nhìn nụ cười em đã mến rồi :) ai ko tin thì đi 1 lần cho biết hen hihi),Về phòng ốc thì cũng gọn mà bị cái lỗ cắm điện nằm ngày sau giường hơi bất tiện phải kéo giường ra xíu thì mới cắm xạc dt dc. Còn lại thì sạch sẽ tươm tất, phòng có cả bồn tắm rộng rãi thoải mái và quan trọng là trưa chiều gì từ đây mà muốn đi ăn uống chỗ nào ngon cũng gần và dễ... điều rất cần khi đi chơi- Wanna have fun? Don’t be hungry! 1 số cái cơ bản, có dịp sẽ review thêm :)", tháng 4 năm 2019,Đã du lịch với bạn bè
Bui T,Palmira Beach Resort & Spa,4,, tháng 4 năm 2016,
Tuấn N,Ân Cần - Delight Hotel,5,"Nhân viên nhiet tinh , thân.thiên. phong rong .sach se .gia ca hop ly . Co the yeu cau don.phong moi ngay Gân biên . Va co nhieu nha hang thuan.tien . Se quay lai khi den Mui Ne .va gioi thieu cho nhieu ban.be biet den noi nay . Cam.on", tháng 8 năm 2018,Đã du lịch một mình
Nguyễn Đức Khải,Ân Cần - Delight Hotel,5,"Khách sạn đẹp tọa lạc trên con đường đông khách Tây nhất ở Mũi Né.,Nói sơ qua về khách sạn, tọa lạc tại 109B Nguyễn Đình Chiểu qua sự giới thiệu của vài người bạn mình đã ở tận 2 ngày ở đây.,Nói về nhân viên thì qua perfect , lịch sự và rất chu đáo , ân cần với khách như cái tên khách sạn đặt ra.,Còn để nói về phòng thì khách sạn không có thang máy chủ yếu là đi bộ mà thôi kệ coi như là "" Exercise "" trước khi xuống biển nha các bạn.,Phòng đẹp , đầy đủ tiện nghi, có cửa sổ view đường nhìn qua bên biển luôn nhé, đa số phòng nào cũng có cửa sổ luôn, có cả két sắt trong tủ quần áo nhé , liên hệ với lễ tân để nhận pass nhé :),Ở đây có cho thuê xe tay ga ở đây 150k bao mới bao đẹp luôn hehe.,-,Điểm trừ ở khách sạn là không có dịch vụ giặt là.", tháng 6 năm 2018,Đã du lịch một mình
phongp274,Ân Cần - Delight Hotel,5,"Chúng tôi đã có kì nghĩ vui vẽ tại delight hotel. Số phòng 101- phòng 4 nguời. Nhân viên Lễ tân tên hoà thân thiện phục vụ khách chuyên nghiệp. Khách sạn thoáng mát thoải mái thích hợp cho gia đình và khách đoàn tham quan. I love delight hotel, i will guide the guest to come back to this lovely place. ", tháng 5 năm 2018,Đã du lịch với gia đình
Thành Lê,Ân Cần - Delight Hotel,4,"KHách sạn gần với các địa điểm du lịch & dễ dàng di chuyển. Phòng ốc còn mới, rộng rãi, cửa sổ hướng vườn mát mẻ, thông thoáng. Nhân viên lịch sự, vui vẻ & hỗ trợ khách rất tích cực trong quá trình lưu trú.", tháng 5 năm 2018,Đã du lịch với bạn bè
Gia Linh N,Ca Ty Muine Resort,1,"Tôi ở phòng 411 2 ngày 1 đêm Thứ 7 và Chủ Nhật 17-18/8), lúc check out thì lễ tân báo mất cây dù . Tôi yêu cầu xuất camera xem tôi có lấy cây dù không thì không hỗ trợ , cứ bảo tôi PHẢI CÓ NHIỆM VỤ kiểm tra đồ đạc cho kỹ rồi check in. Trong khi đó lễ tân không hề nói với tôi việc phải kiểm tra đồ đạc kỹ  mà cứ đinh ninh bắt tôi trả 200k tiền dù với thái độ xược và khinh thường. Giả sử tôi báo mất đồ trong lúc các nhân viên dọn phòng vào phòng tôi thì ai sẽ xử lý cho tôi khi không hỗ trợ check camera . Dịch vụ quá tệ.", tháng 8 năm 2018,Đã du lịch với bạn bè
traveller12386,Ca Ty Muine Resort,5,, tháng 2 năm 2019,Đã du lịch theo đôi
magicnails,Ca Ty Muine Resort,1,, tháng 4 năm 2018,Đã du lịch theo đôi
Endre H,Ca Ty Muine Resort,5,, tháng 1 năm 2018,Đã du lịch theo đôi
sebastianh2018,Ca Ty Muine Resort,5,, tháng 12 năm 2017,
Nguyen Thi L,Hoang Nga Guesthouse,4,"Mình đi vào đúng dịp homestay đang sửa chữa, nhưng vẫn đặt được phòng rất ưng ý, còn giảm giá nữa. ,Phòng rất đẹp và thoáng vì có cả vườn nữa.,Vị trí đẹp, gần bãi biển, xung quanh còn nhiều nhà hàng và các cửa hàng tiện ích.", tháng 7 năm 2016,
Gratiela G,Hoang Nga Guesthouse,5,, tháng 12 năm 2018,Đã du lịch theo đôi
Guide30829439426,Hoang Nga Guesthouse,5,, tháng 12 năm 2018,Đã du lịch với bạn bè
dmd45,Hoang Nga Guesthouse,5,, tháng 1 năm 2018,Đã du lịch với bạn bè
Cuido87,Hoang Nga Guesthouse,4,, tháng 11 năm 2017,Đã du lịch theo đôi
KickaMiska,Mai Am Guest House,5,, tháng 1 năm 2019,Đã du lịch với bạn bè
DLambirth,Mai Am Guest House,5,, tháng 2 năm 2018,Đã du lịch với gia đình
James H,Mai Am Guest House,4,, tháng 2 năm 2019,Đã du lịch theo đôi
dave b,Mai Am Guest House,4,, tháng 1 năm 2018,Đã du lịch một mình
SalimosDeBilbao,Minh Anh Garden Hotel,5,, tháng 12 năm 2017,
Tri_Aries,Minh Anh Garden Hotel,3,"Phòng sạch sẽ , chủ phòng khá thân thiện và tiếp đón vui vẻ . Từ đó bạn có thể đi tham quan đồi cát bay hoặc tham gia các môn thể thao biển đầy thú vị . Giá phòng khá tốt so với chất lượng dịch vụ được cung cấp", tháng 8 năm 2015,
Piotrek K,Mai Am Guest House,5,, tháng 1 năm 2018,
AnoukBe,Minh Anh Garden Hotel,5,, tháng 8 năm 2017,Đã du lịch theo đôi
