name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
Longtieu,Lac Long Hotel Hai Phong,5,"- Đây là một khách sạn đẹp, đặc biệt là khu lễ tân và khu sân ở trung tâm. ,- Các nhân viên rất nhiệt tình giúp đỡ, luôn luôn có mặt khi bạn cần. Nói tiếng Anh khá tốt nếu so với nơi khác ,- các phòng ở đẹp và ấm cúng,- đồ ăn rất tuyệt", tháng 10 năm 2015,
26619810,Lac Long Hotel Hai Phong,5,"khách sạn đẹp , phòng ốc sang trọng sạch sẽ , nhân viên thân thiện hữu ích , ăn sáng tạm được ,  khách sạn gần khu trung tâm nên đi lại và mua sắm rất thuận tiện , giá cả hợp lý . có dip tôi se quay lại .", tháng 2 năm 2016,
Boniface,Manoir Des Arts Hotel,5,"Một Sofitel Legend Metropole thu nhỏ giữa trung tâm của Hải Phòng đã để lại ấn tượng rất tốt đẹp cho chuyến đi chơi của đoàn mình. Đặt 7 phòng ngủ của tầng 2 và 3 , nội thất phòng tuy cũ nhưng không xuống cấp mà còn rất thoải mái khi sử dụng : ,- Wifi mạnh phù hợp với công việc và vui chơi, tại bất cứ nơi đâu ở khu vực khách sạn. ,- Nhân viên thân thiện chu đáo, bạn Bellboy ca sáng, trưa rất nhiệt tình chu đáo mở cửa và lịch sự;Receptionist thân thiện giúp đỡ khi đoàn mình cần. Các bạn giới thiệu đầy đủ các quán ăn ngon đặc sản địa phương tại Hải Phòng. Vô cùng cảm ơn các bạn vì lòng tốt của các bạn mà đoàn của mình cố gắng ăn mỗi nơi 1 ít. ,- Restaurant + Pool sau lưng Lobby, rất đẹp với cách bày trí và sang trọng. Mocktail và Cafe rất ngon. Các bạn cũng dễ thương hỏi gì giúp nấy! ,- Cảm ơn cả bạn Receptionist ca đêm nữa, nhờ bạn mà đoàn mình có 1 buổi tối thật tuyệt vời và thoải mái sử dụng phòng riêng để trò chuyện. ,Rất cảm ơn Manoir Des Arts Hotel 1 lần nữa đã cho đoàn mình 1 chuyến trải nghiệm rất thích thú, hi vọng khách sạn sẽ luôn giữ vững dịch vụ tốt trong tương lai. Hẹn gặp lại :)", tháng 3 năm 2019,Đã du lịch khi công tác
Arul Canicious,Lac Long Hotel Hai Phong,4,, tháng 10 năm 2018,
kiran v,Lac Long Hotel Hai Phong,5,, tháng 12 năm 2018,Đã du lịch khi công tác
NatX27,Lac Long Hotel Hai Phong,3,, tháng 6 năm 2018,Đã du lịch với gia đình
Lam2801,Manoir Des Arts Hotel,5,"Đi công tác Hải Phòng và vô tình tìm được ks này trên mạng. Điều đầu tiên nhận thấy là khách sạn có vị trí cũng như hình dáng giống y khách sạn Sofitel Metropole Hà Nội. Cũng nằm ở trung tâm thành phố, cũng được cải tạo từ một toà nhà pháp cổ, cũng sơn màu trắng...duy chỉ có nhỏ hơn và xinh xắn hơn. ,Khách sạn rất sạch sẽ, được bài trí theo phong cách pháp. Nhân viên thân thiện dễ mến. Nhà hàng đẹp và đồ ăn cũng ngon ( hay do mình dễ ăn ). Có bể bơi xinh xinh với nhiều cây cối xanh tươi rất dễ chịu. Tuy chỉ có phòng ở hơi nhỏ nhưng đầy đủ tiện nghi và thơm tho sạch sẽ. Đi công tác mà được ở ks như thế này thì mình đi công tác cả đời được....,Cảm ơn bạn bell man rất dễ thương, nhiêt tình giúp mình bê đồ ra tận taxi.,Lần sau chắc chắn sẽ quay lại và giới thiệu nhiều bạn bè ai đi công tác HP nhớ ghé ở nhé.,️", tháng 11 năm 2018,
Khang,Manoir Des Arts Hotel,5,"Cảm nhận của mình về khách sạn này là rất Trắng, theo Phong cách Pháp thuộc thời xưa. Nội thất, phòng ốc ko thể chê vì quá xuất sắc. Nhân viên tương đối thân thiện (theo cảm nhận của mình có vẻ hơi miễn cưỡng xíu). Hồ bơi cũng rất đơn giản nhưng mình lại rất thích. ", tháng 8 năm 2018,
Mylinhtran121,Manoir Des Arts Hotel,5,Cảm ơn các nhân viên của Manoirs Des Arts đã hỗ trợ nhiệt tình về các điểm du lịch tại Hải Phòng. Các bạn là những người trẻ nhiệt huyết và thân thiện. Nhờ các bạn mà tôi thêm ấn tượng với thành phố Hải Phòng nói chung và với khách sạn nói riêng. Manoir Des Arts là khách sạn rất xứng đáng để quay trở lại., tháng 5 năm 2018,
LNKHN,Manoir Des Arts Hotel,5,, tháng 8 năm 2018,Đã du lịch khi công tác
VietHung_1990,Sea Stars Hotel,5,"1 chuyến đi đầy thú vị,sảnh mới và lộng lẫy,bữa sáng vô cùng tuyệt vời.,Cảnh quan thoáng và đẹp.Gia đình và bạn bè tôi đã có 1 chuyến đi thú vị,đặc biệt ấn tượng với các món ăn hải sản tại Hải Phòng.,Dịch vụ spa và health club rất tốt,nhân viên đẹp và thân thiện vô cùng.Mùi hương tỏa ra từ phòng xông làm tôi thích thú và dễ chịu,thực sự hài lòng,Đồ ăn sáng đa dạng với nhiều món ngon phù hợp với khách Á và khách Âu,cách bày trí bắt mắt", tháng 2 năm 2016,
Liao Yoo,Sea Stars Hotel,5,, tháng 9 năm 2018,
Marc Martin,Sea Stars Hotel,4,"Tọa lạc trên con đường chính của Hải Phòng, khách sạn này còn khá mới và có đủ tất cả các tiện nghi được trông đợi ở một khách sạn 4 sao. Các phòng được trang bị tốt, nhưng giường thì hơi cứng đối với tôi. Tòa nhà cách âm kém, điều này có thể làm phiền bạn nếu bạn có những người hàng xóm ồn ào, tuy nhiên ngay cả tiếng ồn từ đường phố cũng có thể nghe thấy được. Bữa sáng tự chọn rất đa dạng và có bất cứ thứ gì dù là kiểu phương đông hay kiểu phương tây.",,
Jerry D,Sea Stars Hotel,3,, tháng 10 năm 2018,
Helen B,Sea Stars Hotel,5,, tháng 7 năm 2018,Đã du lịch theo đôi
Leah Nguyen,Pearl River Hotel,5,"Đến với Pearl River vào một ngày se lạnh. Được chào đón bởi đội ngũ nhân viên chuyên nghiệp và tận tình, cách bài trí phòng nghỉ ấm cúng đã phần nào làm chuyến đi nghỉ một mình của t thêm ấm áp. Từ cửa sổ phòng nhìn ra, tôi ngỡ ngàng với một mảng xanh trắng tinh tế, tựa như Sanrotini thu nhỏ rơi vào tầm nhìn. Lần đầu t thấy bài trí bể bơi tinh tế mà sang trọng ấm áp đến vậy. Tự nhủ với lòng sẽ hẹn gặp lại Pearl River vào một ngày hè ấm áp, để không chỉ là nhìn ngắm thăm thú mà còn được thỏa thích đắm mình trong không gian đáng yêu ấy.", tháng 1 năm 2019,
Emily,Pearl River Hotel,5,"Tôi và con trai tôi đã có một kỳ nghỉ tuyệt vời ở khách sạn...đây đúng là khách tuyệt vời nhất ở hải phòng, tôi chắc chắn sẽ quay trở lại và sẽ giới thiệu với tất cả bạn bè tôi mỗi khi về hải phòng.,Tôi đặc biệt thích khu cafe, có không gian sang trọng, đồ uống ngon, nhân viên phục vụ nhiệt tình.", tháng 1 năm 2019,Đã du lịch với gia đình
Hải Ngọc,Pearl River Hotel,5,"Pearl River có được một vị trí rất đẹp để có thể nhìn bao quát những cảnh quan của Thành phố Hải Phòng nhưng điều khiến tôi thấy thoải mái nhất chính là việc phòng ốc rất sạch sẽ và tiện nghi. Ngoài ra hai phía cửa sổ của phòng đều hướng ra những cảnh đẹp thanh bình và thoáng đãng, đặc biệt là góc nhìn xuống hồ bơi của khách sạn. Pearl River đã ghi điểm trong lòng tôi nhờ sự thư thái mà nơi đó đem lại cho bản thân tôi cũng như những du khách khác.", tháng 1 năm 2019,Đã du lịch theo đôi
Wade Art,Pearl River Hotel,5,"Khách sạn rất đẹp, rộng rãi và thoáng mát. Trang thiết bị ở đây đều khiến tôi rất hài lòng. Đặc biệt lễ tân ở đây rất thân thiện. Họ rất nhiệt tình, sẵn sàng chủ động giúp đỡ các yêu cầu của khách hàng.", tháng 1 năm 2019,
Chang,Pearl River Hotel,5,"Tôi đã dến khách sạn vào dịp giáng sinh cùng với gia đình. Và rất hài lòng với dịch vụ phòng ở khách sạn, phòng ở rộng rãi, ấm cúng và sạch sẽ. Đội ngũ nhân viên chuyên nghiệp, thân thiện và rất nhiệt tình. Tôi đã tham gia buổi party noel khách sạn tổ chức, đồ buffet rất ngon. Cảm ơn khách sạn rất nhiều.", tháng 12 năm 2018,Đã du lịch với gia đình
Trong Phuoc,Punt Hotel,4,"Khách sạn nhỏ loại KS mini, nằm trong khu đô thị mới, không quá xa trung tâm nên yên tĩnh. Tuy là KS mini nhưng thiết kế phòng ốc, sự sạch sẽ, thoải mái, tiện nghi trong phòng tương được KS 3 sao, 4 sao. Nước, wifi đều mạnh. Nhân viên nhiệt tình, lễ phép, thân thiện. Khó có thể tìm thấy một KS nhỏ, tư nhân nào sạch và tươm tất, giá tốt so với cùng loại như vậy tại Hải Phòng. Nếu cần hoàn thiện hơn: nên có bữa sáng (hiện nay bữa sáng thu tiền 8$), nên có cân cho khách cân hành lý, thời tiết Hải Phòng có thời điểm lạnh nên chăng thay sàn gạch bằng sàn gỗ, xuất hóa đơn có thu thêm 10%.", tháng 12 năm 2017,
gowernator65,Punt Hotel,5,, tháng 7 năm 2018,Đã du lịch với gia đình
Jazz_877,Punt Hotel,4,, tháng 12 năm 2017,
Brandon E,Punt Hotel,4,, tháng 12 năm 2017,
Amie P,Punt Hotel,2,, tháng 9 năm 2017,Đã du lịch theo đôi
Amanda P,Khách sạn Draco Thăng Long,1,, tháng 5 năm 2018,Đã du lịch với bạn bè
GoToGate13,Khách sạn Draco Thăng Long,1,, tháng 11 năm 2018,Đã du lịch theo đôi
errol c,Khách sạn Draco Thăng Long,4,, tháng 6 năm 2017,
telcom3,Cozi Hotel,4,, tháng 5 năm 2018,Đã du lịch một mình
ZacharyMarret,Khách sạn Draco Thăng Long,3,, tháng 4 năm 2018,
Ronan527,Khách sạn Draco Thăng Long,2,, tháng 2 năm 2018,Đã du lịch theo đôi
Papaghena87,Cozi Hotel,5,, tháng 8 năm 2017,Đã du lịch theo đôi
Nghi D,Cozi Hotel,5,, tháng 9 năm 2017,Đã du lịch một mình
Justin K,Cozi Hotel,5,, tháng 7 năm 2017,Đã du lịch một mình
annnalr,Cozi Hotel,5,, tháng 7 năm 2017,Đã du lịch với bạn bè
utmuoi0710,Princess Hotel Haiphong,5,"Tôi đến khách sạn trong chuyến công tác dài ngày cuối tháng 2, đầu tháng 3/2017. Khách sạn có vị trí thuận lợi, nhân viên khá là nhiệt tình và thân thiện. Nói chung rất thích hợp cho một chuyến công tác dài ngày. giá cả vừa phải, chất lượng ổn.", tháng 3 năm 2017,
F4023NZalbertos,Princess Hotel Haiphong,4,, tháng 2 năm 2017,
Rob P,Khách sạn Nam Cường,4,"Mặc dù hơi cũ, nhưng nơi này mang lại giá trị tuyệt vời trong lễ kỷ niệm làn thứ 15. Hầu hết các tiện ích đều rất tốt và nhà hàng phục vụ một số món ăn rất tuyệt vời. Nhân viên nhiệt tình. Tuy nhiên phòng gym cần được nâng cấp. Tôi thích vận động một chút (ngồi làm việcquá nhiều) và điều này thực sự là điểm trừ duy nhất.",,
keotho,Khách sạn Nam Cường,4,"Khách sạn khá rộng, có rất nhiều phòng lớn.Khách sạn cũng nằm ở vị trí thuận lợi cho việc đi lại, phòng tương đối rộng và rất sạch sẽ nhân viên phục vụ nhiệt tình và rất mếm khách.Tóm lại là cảm thấy khá hài lòng", tháng 2 năm 2018,Đã du lịch một mình
MisoraPhuong68,Khách sạn Nam Cường,5,"Chuyến công tác tới Khách sạn rất ý nghĩa. Khi được nhân viên Kinh doanh quan tâm tới ngày sinh nhật của tôi, tác phong làm việc của các bạn rất chuyên nghiệp. Nhân viên ở đây phục vụ cũng rất nhiệt tình. Thoáng đoãng và có không gian đẹp. Tôi sẽ quay lại khi có cơ hội trong chuyến công tác lần sau.", tháng 7 năm 2017,
Merlouis,Khách sạn Nam Cường,4,, tháng 2 năm 2017,
Juhan i,Khách sạn Nam Cường,5,, tháng 3 năm 2017,Đã du lịch theo đôi
42Carol,F & F Hotel,3,, tháng 3 năm 2018,Đã du lịch theo đôi
ella343,F & F Hotel,5,, tháng 5 năm 2018,Đã du lịch theo đôi
Imogen_183,F & F Hotel,4,, tháng 10 năm 2017,Đã du lịch theo đôi
jenners27,F & F Hotel,4,, tháng 12 năm 2017,Đã du lịch theo đôi
Happiness737451,F & F Hotel,4,, tháng 11 năm 2017,Đã du lịch với bạn bè
Huw D,Mercure Hai Phong,5,, tháng 12 năm 2018,
sarsdow,Mercure Hai Phong,5,, tháng 12 năm 2018,
Capt_Sudipta,Mercure Hai Phong,5,, tháng 12 năm 2018,Đã du lịch khi công tác
Chros80,Mercure Hai Phong,5,, tháng 11 năm 2018,Đã du lịch với bạn bè
Bram G,Mercure Hai Phong,4,, tháng 11 năm 2018,Đã du lịch khi công tác
SimonT-0387,Song Gia Golf Resort,2,, tháng 3 năm 2018,
eregister,Somerset Central TD Hai Phong City,5,, tháng 6 năm 2018,
Zafrul Hasan S,Song Gia Golf Resort,5,"Khu nghỉ dưỡng này nằm ở một nơi mà bạn có thể nhìn thấy sân gôn ngay cả lúc đang nằm trên giường. Đôi mắt của tôi thực sự cảm thấy thật dịu mát khi nhìn thấy thảm cỏ xanh từ phòng mình. Có wi-fi miễn phí trong phòng ở, sảnh và nhà hàng làm cho việc thông tin liên lạc đi các nơi thật dễ dàng. Đội ngũng nhân viên luôn luôn tươi cười và cực kỳ chịu hợp tác. Đồ ăn cũng rất ngon. Là người theo đạo Hồi, tôi đã đề nghị và giải thích để họ nấu các món halal và họ đã làm đúng như vậy. Nếu tôi quay lại Hải Phòng một lần nữa, tôi nhất định sẽ lại lựa chọn nghỉ ở khu nghỉ dưỡng này. ",,
JefBade,Somerset Central TD Hai Phong City,5,, tháng 4 năm 2018,
subaru2812,Somerset Central TD Hai Phong City,4,, tháng 3 năm 2018,Đã du lịch với bạn bè
youngnanna,Somerset Central TD Hai Phong City,5,, tháng 4 năm 2018,
693inje,Somerset Central TD Hai Phong City,5,, tháng 1 năm 2018,
_ch_ngn,AVANI Hai Phong Harbour View,5,"Khách sạn sang trọng, dịch vụ tuyệt vời. Một nơi rất thích hợp cho nghỉ ngơi, công tác. Mình chắc chắn sẽ vẫn lựa chọn AVANI và giới thiệu cho khách đến Hải Phòng công tác trong tương lai. Thank you for your best services!", tháng 2 năm 2017,
Longtieu,AVANI Hai Phong Harbour View,5,"Đây là lần thứ hai tôi tới khách sạn này và phải nói rằng các Du khách tới Hải Phòng nên ỏ tại khách sạn này vì những lý do sau đây....,- Đây là một khách sạn đẹp, đặc biệt là khu lễ tân và khu sân ở trung tâm. ,- Các nhân viên rất nhiệt tình giúp đỡ, luôn luôn có mặt khi bạn cần. Nói tiếng Anh khá tốt nếu so với nơi khác ,- các phòng ở đẹp và ấm cúng,- đồ ăn rất tuyệt ,- khu quầy bar cho cảm giác giống như đang ở trong một quán rượu kiểu Anh. Một nơi không tồi để uống một vài ly,Vài mẹo nhỏ, với những người thích ẩm thực Việt Nam và không cảm thấy ghê khi ăn tại những nơi có giá cả trung bình; hãy thử ăn tại một nhà hàng (nổi tiếng với món gà) nằm ngay tại góc phố (phía bên phải khi bạn đi ra khỏi khách sạn). Đồ ăn rất ngon...", tháng 11 năm 2015,
Dương T,AVANI Hai Phong Harbour View,5,"Aright!, Năm ngoái tôi từng đến khách sạn harbour view Hải Phòng và đã được trải nghiệm cũng như tham quan và sử dụng phòng hội nghị., Khách sạn đẹp ,không khí xung quanh tốt giá phòng hợp lý ,có thương hiệu lâu đời. Tóm lại là ổn!", tháng 9 năm 2015,Đã du lịch một mình
Quang Kiet Le,An Hung Hotel,3,, tháng 7 năm 2017,
raaheemanwa,AVANI Hai Phong Harbour View,4,"Đây là lần thứ hai tôi tới khách sạn này và phải nói rằng các Du khách tới Hải Phòng nên ỏ tại khách sạn này vì những lý do sau đây....,- Đây là một khách sạn đẹp, đặc biệt là khu lễ tân và khu sân ở trung tâm. ,- Các nhân viên rất nhiệt tình giúp đỡ, luôn luôn có mặt khi bạn cần. Nói tiếng Anh khá tốt nếu so với nơi khác ,- các phòng ở đẹp và ấm cúng,- đồ ăn rất tuyệt ,- khu quầy bar cho cảm giác giống như đang ở trong một quán rượu kiểu Anh. Một nơi không tồi để uống một vài ly,Vài mẹo nhỏ, với những người thích ẩm thực Việt Nam và không cảm thấy ghê khi ăn tại những nơi có giá cả trung bình; hãy thử ăn tại một nhà hàng (nổi tiếng với món gà) nằm ngay tại góc phố (phía bên phải khi bạn đi ra khỏi khách sạn). Đồ ăn rất ngon... ",,
JulienAroundTheWorld,An Hung Hotel,4,, tháng 7 năm 2017,Đã du lịch theo đôi
jeffinbangkok,Cozi Hotel,1,, tháng 4 năm 2017,Đã du lịch một mình
Thang D,Cozi Hotel,5,, tháng 2 năm 2017,Đã du lịch với bạn bè
Pedalpower,Cozi Hotel,4,, tháng 7 năm 2017,
Tienthanh N,AVANI Hai Phong Harbour View,3,"chất lượng phục vụ tốt, cách thức giao dịch và đón tiếp niềm nở.cử chỉ thân thiện của nhân viên lễ tân hòa nhã và niềm nở.buồng phòng gọn gàng, nhưng đồ dùng thì hơi cũ. nói chung tốt.khu giải trí thoáng mát tiện lợi cho khách du lịch.", tháng 12 năm 2015,Đã du lịch một mình
maru g,Manoir Des Arts Hotel,5,, tháng 7 năm 2018,Đã du lịch khi công tác
Thùy Trang Đ,Cozi Hotel,5,, tháng 3 năm 2017,Đã du lịch với bạn bè
iyerv740,Manoir Des Arts Hotel,5,, tháng 7 năm 2018,Đã du lịch với gia đình
Phương Nga T,Manoir Des Arts Hotel,5,, tháng 7 năm 2018,
kyliebaker2018,Manoir Des Arts Hotel,5,, tháng 7 năm 2018,
Mariz C,Manoir Des Arts Hotel,4,, tháng 7 năm 2018,
Guy B,Punt Hotel,3,, tháng 9 năm 2017,
Courtney S,Punt Hotel,5,, tháng 8 năm 2017,
TravelMonkey1993,Punt Hotel,5,, tháng 8 năm 2017,
Brad M,Punt Hotel,4,, tháng 7 năm 2017,
Nhi Hoang,Pearl River Hotel,5,"Khách sạn Pearl River Hotel Hải Phòng tọa lạc tại vị trí rất đẹp, thuận lợi cho việc đi lại tham quan khi đến hải Phòng. Nhân viên của khách sạn rất dễ thương, phục vụ nhiệt tình, bạn có thể tìm được sự hỗ trợ khi ở tại Khách sạn. Phòng ốc sạch sẽ, đầy đủ tiện nghi. Rất thích phong cách ở ĐÂY, nếu có dịp nhất định sẽ quay trở lại KHÁCH sạn", tháng 11 năm 2018,
Nguyễn Đức Hội,Pearl River Hotel,5,"KS view đẹp, ấn tượng với các bạn nhân viên ở đây, xinh xắn, thân thiện và dễ mến.Với mình mọi thứ đều ok và  sẽ quay lại đây nếu mình có dịp quay lại thành phố hoa phượng đỏ.", tháng 11 năm 2018,
phanbrand,Pearl River Hotel,5,"Dù chỉ nghỉ lại trong thời gian ngắn ngủi nhưng thực sự cảm nhận được đây là 1 trong những khách sạn tốt nhất Hải Phòng. Hồ bơi sạch, cafe thanh ngon, có phòng game, sảnh đón xe thuận tiện, sạch sẽ, giường nệm êm ái và rất yên tĩnh. Các bạn phục vụ nhẹ nhàng, lễ phép.. Tuy nhiên nếu ở lại lâu, tìm chỗ đi chơi vào trung tâm thành phố sẽ mất khoảng 80-100k tiền taxi. Hải phòng chưa có Grap hay GoViet", tháng 11 năm 2018,Đã du lịch một mình
nhathuocbaolinh297,Pearl River Hotel,5,"Tôi cùng gia đình và bạn bè đến khách sạn để ăn tiệc và thật bất ngờ vì nhân viên ở đây rất thân thiện và chuyên nghiệp, đồ ăn hôm nay rất ngon, những tiết mục của chương trình và phòng tiệc thật ấm cúng.,Tôi rất thích khách sạn và sẽ giới thiệu với nhiều bạn bè của tôi đến đây.", tháng 10 năm 2018,Đã du lịch với gia đình
Katie J,Lac Long Hotel Hai Phong,4,, tháng 4 năm 2018,Đã du lịch theo đôi
Keir L,Lac Long Hotel Hai Phong,5,, tháng 4 năm 2018,Đã du lịch theo đôi
Văn Sơn V,Pearl River Hotel,5,"Tôi và vợ tôi đã chọn Pearl River Hotel nhân dịp kỉ niệm 1 năm ngày cưới. Chúng tôi thực sự rất hài lòng với chất lượng dịch vụ của khách sạn. Chất lượng phòng tốt lại rất sạch sẽ, internet tốc độ cao và ổn định. Đồ ăn cũng rất ngon. Đặc biệt là phong cách phục vụ của đội ngũ nhân viên khách sạn. Chúng tôi luôn có được sự hỗ trợ tận tình từ lễ tân. Các bạn đã gợi ý rất nhiều điểm vui chơi tại Hải Phòng. Giúp kỳ nghỉ của chúng tôi càng thêm thú vị. ,Lần tới tôi sẽ cùng gia đình quay lại Hải Phòng và nghỉ tại khách sạn Pearl River.", tháng 3 năm 2018,Đã du lịch theo đôi
Ricky S,Lac Long Hotel Hai Phong,3,, tháng 5 năm 2018,Đã du lịch khi công tác
sjdandy,Lac Long Hotel Hai Phong,2,, tháng 4 năm 2018,Đã du lịch theo đôi
mariek911,Lac Long Hotel Hai Phong,4,, tháng 4 năm 2018,Đã du lịch theo đôi
afongsk,Khách sạn Draco Thăng Long,3,, tháng 1 năm 2018,Đã du lịch với bạn bè
izwest,Khách sạn Draco Thăng Long,4,, tháng 2 năm 2018,Đã du lịch theo đôi
Wilson C,Khách sạn Draco Thăng Long,2,, tháng 12 năm 2017,Đã du lịch khi công tác
hippoemong,Khách sạn Draco Thăng Long,4,, tháng 12 năm 2017,
angelinthemist33,Camela Hotel & Resort,2,, tháng 4 năm 2017,Đã du lịch theo đôi
Thor_Pham,Sunflower International Village,5,, tháng 10 năm 2018,Đã du lịch khi công tác
Marielle C,Khách sạn Draco Thăng Long,2,, tháng 1 năm 2018,Đã du lịch theo đôi
vinit2001,Camela Hotel & Resort,4,, tháng 7 năm 2017,
rick76034,Sea Stars Hotel,3,, tháng 1 năm 2018,
clivenz2014,Sea Stars Hotel,1,, tháng 9 năm 2017,
Mckees_10,Sea Stars Hotel,4,, tháng 8 năm 2017,
Caenwendy,F & F Hotel,3,, tháng 6 năm 2017,Đã du lịch với gia đình
Jerry D,AVANI Hai Phong Harbour View,3,, tháng 1 năm 2019,
Okrim O,AVANI Hai Phong Harbour View,4,, tháng 1 năm 2019,
Quynh Trang P,Mercure Hai Phong,5,, tháng 3 năm 2018,
No.1 hero,AVANI Hai Phong Harbour View,5,, tháng 3 năm 2018,
TecParker,AVANI Hai Phong Harbour View,5,, tháng 9 năm 2017,
Richard L,AVANI Hai Phong Harbour View,5,, tháng 6 năm 2018,
seungminh2018,Somerset Central TD Hai Phong City,5,, tháng 12 năm 2017,
jungjool2017,Somerset Central TD Hai Phong City,4,, tháng 12 năm 2017,
Carmen,Somerset Central TD Hai Phong City,5,, tháng 12 năm 2017,Đã du lịch với bạn bè
