name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
Nguyễn H,Khu nghỉ mát Eo Xoài,3,"Vợ chồng mình và vợ chồng bạn mình đã ở phòng Reef House (H01 và H02) tại đây 3 đêm tháng 5/2016. ,Ưu điểm :,- Nhân viên nhiệt tình, chỉ dẫn tận tình. Khi checkout mình thiếu túi đựng đồ và đã được nhân viên tặng luôn túi,- Nhà hàng rất đẹp, đầu bếp nấu ăn ngon. Cafe rất ngon,- Phòng ốc sạch sẽ,- Luôn có nhân viên hỗ trợ theo dõi bờ biển,- Lớp Yoga giáo viên rất nhiệt tình và chuyên nghiệp,- Do đoàn mình có người bị đau chân không tiện đi lại, mình mua hải sản ở chợ về và nhà hàng đã chế biến rất nhiệt tình.,Nhược điểm :,- Tệ nhất ở đây là khi ngủ. 3 đêm mình ngủ rất ít do quá nóng và muỗi. Mặc dù đã xịt muỗi, nhân viên đã đốt hương muỗi, thả màn khi ngủ nhưng vẫn bị muỗi tấn công. Không đêm nào vợ chồng mình không bị đốt. Đệm và chăn quá dày và nóng, quạt không đủ sức giúp giảm nhiệt giúp mình 1 giấc ngủ sâu. Mình thường tỉnh giấc từ 5,6h sáng. Mặc dù resort thiết kế theo phong cách hoà mình vào thiên nhiên nhưng mình nghĩ vẫn nên có điều hoà trong phòng.,- Không có điện thoại trong phòng để liên hệ với bếp hoặc lễ tân, mỗi khi có yêu cầu hoặc cần hỏi gì phải đi ra trung tâm resort khá là xa,- Bữa sáng khá ít sựa lụa chọn,- Phòng tắm lộ thiên không có mái che nên khi sử dụng vào buổi tối với tiếng kêu của động vật, côn trùng mình thấy khá bất an.", tháng 5 năm 2016,
ELAINE W,Sunshine Bungalow,5,, tháng 11 năm 2018,
Bill M,Sunshine Bungalow,5,, tháng 12 năm 2018,Đã du lịch một mình
jessktqd,Khu Nghỉ Dưỡng Nam Nghi Phú Quốc,3,"Tôi và vợ có 02 ngày nghỉ dưỡng tại Nam Nghi đầu tháng 11.2018. Mình có một số nhận xét như sau mong Ban điều hành Rs sớm khắc phục để đạt đến chất lượng 5s như cam kết chất lượng của Rs.,- Nam Nghi là một Rs rất đẹp, quang cảnh tuyệt vời, không khí trong lành, nhân viên thân thiện, phù hợp để nghỉ dưỡng và tốt nhất nên dành trọn thời gian khoảng 02 ngày để tận hưởng trọn vẹn vẻ đẹp và không khí tại Nam Nghi.,- Nên chọn thời gian phù hợp vào khoảng từ tháng 12 dương đến hết mùa khô khoảng tháng 04 dương để có thể tận hưởng bãi biển của Rs cũng như trải nghiệm các dịch vụ trên biển của Rs.,Tuy nhiên có một số điểm tôi muốn góp ý để mong Rs có thể cải thiện như sau:,- Đèn hành lang đèn phòng tối, đặc biệt đèn hành lang trông rất âm u,- Mạng lưới điện yếu (chắc phụ thuộc điện của địa phương), trong 02 ngày nghỉ tôi thấy mất điện 02 lần. Khi chạy máy phát thì điều hòa rất yếu dẫn tới phòng rất nóng.,- Nước nóng từ vòi hoa sen không đều, lúc nóng quá lúc lạnh quá,- Bữa sáng ok tuy nhiên các bữa như trưa, tối ở nhà hàng Ocean không phục vụ nước lọc (phục vụ nước lọc là điều tối thiểu mà tôi thấy ở mọi nhà hàng đều phục vụ),- Nhà hàng Tree house giá rất cao tuy nhiên chất lượng không tương xứng. Ví dụ hôm tôi ăn ở nhà hàng là tối 10.11, nhà hàng phục vụ món thịt bò hầm sốt táo, theo đánh giá của tôi món thịt bò chế biến như thịt kho tàu, nhiều gia vị, ngọt và không còn mùi thịt bò. Tráng miệng là món kem có lớp ngoài quá ngọt, lớp bánh bên trong cũng ngọt quá, lớp kem trong cùng nhạt vị, món độc đáo có tưới rượu để đốt tuy nhiên không cháy hết dẫn tới bị đắng, nhìn chung món tráng miệng rất lủng củng rườm rà và không ngon miệng.,- Nhân viên tại nhà hàng cần được đào tạo để nắm đc cơ bản các món ăn (về portion của món ăn, phong cách, hương vị cơ bản) để có thể đưa ra tư vấn phù hợp với từng đối tượng KH ( già trẻ, nội địa hay nước ngoài...). Hôm 10.11 tôi ăn ở Tree house nếu nghe lời bạn nhân viên gọi 2 món chính chắc không ăn hết nổi.,- Cần bổ sung hướng dẫn về công tắc master trong phòng. Công tắc này hoạt động như cầu dao (khi tắt thì tất cả các công tắc riêng lẻ ko bật được) chứ ko phải là công tắc tắt nhanh các đồ điện. Vì sẽ bất tiện khi tắt công tắc này nhưng đêm ngủ muốn bật lại 1 bóng nào đó thì nó ko hoạt động. Thay vào đó phải bật lại công tắc master (tất cả đèn) rùi tắt đi từng cái mjnh ko muốn. ,- Bổ sung bộ kính bơi (hiện chỉ có 02 bộ) là quá ít với nhu cầu của khách.,Tóm lại tôi và vợ khá hài lòng khi ở Rs Nam Nghi, các vấn đề nhỏ tôi nghĩ Rs hoàn toàn có thể khắc phục dễ dàng.Điểm không hài lòng nhất là  nhà hàng Tree house, tôi cảm thấy thất vọng về việc chất lượng không tương xứng với giá cả tại nhà hàng này.", tháng 11 năm 2018,Đã du lịch theo đôi
Tram D,Khu Nghỉ Dưỡng Nam Nghi Phú Quốc,5,"Khách sạn này thật tuyệt!  Cảnh hoang sơ, biển hoang sơ với những đàn cá dày đặc mà o nơi nào có. Nếu có thể bạn hãy đến nơi này để trải nghiệm ngắm mặt trời mọc và lặn. Thật tuyệt vời! Nơi này không xa thi trấn Dương Đông!", tháng 1 năm 2018,Đã du lịch với gia đình
Việt Linh T,Khu Nghỉ Dưỡng Nam Nghi Phú Quốc,5,"Cơ sở vật chất tốt, nhân viên thân thiện. Resort ở gần bãi biển, cầu tàu đi lại rất thuận tiện. Đi ra đảo Đá uống nước và ngắm hoàng hôn rất thích. Sẽ quay lại nếu có điều kiện nghỉ lâu dài hơn để khám phá. ", tháng 2 năm 2019,
thanhtrantran1122,Khu nghỉ dưỡng & Spa Famiana,5,"Khách sạn để lại ấn tượng trong tôi là cảm giác như một gia đình, mọi thứ rất gần gũi từ thiết kế phòng ốc nhẹ nhàng ấm áp tạo không gian ấm cúng, thức ăn đa dạng mỗi bứa sáng, tôi đặc biệc thích món nước vì được thay đổi mỗi ngày, tuy nhiên menu ăn trưa và tối chưa đa dạng lắm, nhân viên nhà hàng, Lễ tân , và nhân viên bờ biển  tất cả rất lễ phép  thân  thiện, luôn tư vấn  giúp đỡ nhiệt tình cho chúng tôi Từ khách sạn đến  tầm 4km và rất dễ bắt taxi, hay thuê 1 chiếc xe tay ga nhờ Lễ tân , nên đi vào những tháng tết thì đẹp hơn, đặc biệc cám ơn bạn Oanh và Vi và những nhân viên lễ tân, chúng tôi chắc chắn  sẽ quay lại vào dịp sau khi đến Phú Quốc", tháng 4 năm 2018,Đã du lịch với bạn bè
Phuong L,Khu nghỉ mát Eo Xoài,4,"Mình ở 3 đêm tại đây, do mùa thấp điểm và đặt trước 1 tháng nên giá khá ok (tầm 900k/đêm),Ưu điểm:,- Nhân viên nhiệt tình , thái độ phục vụ rất ok, mình đáp chuyến trễ nhưng vẫn có tài xế taxi của ksan chờ và có 1 suất ăn nhẹ, 1 phần trái cây, tuy nhỏ thôi nhưng có cảm giác resort chu đáo với khách.,- Phòng ốc sạch đẹp, sử dụng đèn tiết kiệm điện, có nhang muỗi, thuốc xịt chống muỗi, dù che mưa, đèn pin ... tuy không có máy lạnh, ti vi, tủ lạnh,- Ở từ 3 đêm được free ăn sáng, thức ăn khá ngon, dịch vụ tốt,- Có các hoạt động nhóm như free game: uno, cờ tướng ... lớp tập yoga, học taichi, học tiếng việt cơ bản cho ng nước ngoài ... xe đạp free 1 tiếng dọc bãi biển (fee sau đó 20k/h), cho mượn kính lặn, mặt nạ ...,- Biển khá đẹp, không khí trong lành, yên ả, rất thich hợp nghỉ dưỡng.,- Mình check out từ 12h mà 21h mới bay, vẫn được ở resort tắm biển, tắm nắng nghỉ ngơi này nọ.,Khuyết điểm:,- Vị trí khá xa trung tâm, tuy có xe đưa đón về trung tâm nhưng giờ đón từ trung tâm về lại resort khá sớm: 16h30, mình nghĩ nên có thêm khung giờ 21h.,- Phòng không có kem đánh răng và lược, máy sấy tóc muốn xài phải đến quầy lễ tân lấy, khá bất tiện.", tháng 6 năm 2018,Đã du lịch với bạn bè
Khoapda,Khu nghỉ mát Eo Xoài,5,"Nếu ai yêu thích thiên nhiên và sự thô mộc thì đây là lựa chọn tốt. Phòng đẹp, thức ăn ngon. Địa điển hơi xa trung tâm nhưng bạn có thể thêm xe honda đi. Trong phòng không có kem đánh răng và ban đêm có tiếng hú của động vật.", tháng 8 năm 2015,
s0c0la8686,Khu Nghỉ Dưỡng Nam Nghi Phú Quốc,4,"Qua sự giới thiệu của một người bạn và tìm hiểu . Chúng tôi đã chọn Nam Nghi Resort để nghĩ dưỡng trong 3 ngày . Mặc dù có một hạn chế Resort cách xa thị trấn vì nằm ở phía Bắc Đảo . Nhưng Nam nghi Resort là một nơi chọn lựa cho những cho ai muốn sự thư giãn yên tĩnh , nhẹ nhàng , thoải mái . View đẹp , nhân viên phục vụ chuyên nghiệp và thân thiện . Mình đã có một kì nghỉ tuyệt vời tại đây . Hi vọng sẽ có dịp quay trở lại trong kì nghỉ tới .", tháng 9 năm 2018,Đã du lịch theo đôi
ChCh1960,Sunshine Bungalow,5,, tháng 3 năm 2019,
lucy,Khu Nghỉ Dưỡng Nam Nghi Phú Quốc,5,"View đẹp,thoáng mát,trong lành. ,Phong cách phục vụ chuyên nghiệp. ,Chúng tôi đến Nam Nghi đúng vào dịp ngày Phụ nữ Việt Nam,nên mỗi phòng khách nữ đều có một cành hoa đặt trên bàn. ,Thích hợp để nghỉ dưỡng.", tháng 10 năm 2018,Đã du lịch với bạn bè
Duy P,Khu nghỉ dưỡng & Spa Famiana,5,"Cảm ơn tất cả các bạn đã cho mình những kỷ niệm khó quên trong chuyến du lịch Phú Quốc này. Dù lần này mình chỉ đến một mình nhưng các bạn đã rất nhiệt tình từ lúc mình đến cho đến lúc về. Phòng mình hướng vườn rất mát mẻ luôn được dọn dẹp sạch sẽ và ngăn nắp, đồ ăn sáng rất hợp khẩu vị của mình và cả những địa điểm tham quan được bạn Oanh tư vấn nên đến một lần  khi thăm đảo. Rất may lúc mình đến thời tiết không  xấu lắm.Tất cả những sự ân cần đó làm mình cảm thấy rất hài lòng khi lựa chọn resort các bạn. Nếu lần sau mình có trở lại vẫn sẽ ở resort của các bạn.", tháng 7 năm 2018,Đã du lịch một mình
QuyenDang,Khu nghỉ dưỡng & Spa Famiana,4,"Đêm đầu tiên không tốt lắm, mình chờ thức ăn hơi lâu, cái này thì thông cảm thôi vì mình đến muộn, tuy nhiên có muỗi và còn nghe tháy cả tiếng chuột chạy líu ríu trên mái phòng. Thực đơn bữa sáng không phong phú lắm và hương vị cũng rất bình thường.", tháng 7 năm 2018,
Richard M,Sunshine Bungalow,5,, tháng 3 năm 2019,
misstran2018,Khu nghỉ dưỡng & Spa Famiana,5,"Bạn Kim Oanh - nhân viên tiếp tân khá niềm nở,thân thiện và hướng dẫn rất nhiệt tình. Tôi cảm giác rất hài lòng về các dịch vụ mà mình được trải nghiệm. Thức ăn ngon và phong cách phục vụ chuyên nghiệp!", tháng 6 năm 2018,Đã du lịch theo đôi
lvc682018,Khu nghỉ dưỡng & Spa Famiana,4,"Vị trí đẹp thuận tiện đi đến các điểm tham quaan, nhân viên lịch sự, nhiệt tình.,Tuy nhiên buffet sáng chưa được tốt lắm. Cải thiện chất lượng Buffet sáng thì sẽ tuyệt vời hơn.,Gia đình tôi đã ỡ đây vài lần. Sẽ còn quay lại khi có dịp.", tháng 6 năm 2018,Đã du lịch với gia đình
pumpitup2810,Khu Nghỉ Dưỡng Daisy,5,"Phòng hơi nhỏ nhưng không gian và cảnh vật trong resort rất đẹp, yên tĩnh, bể bơi đẹp, rộng, ăn sáng khá ổn. Resort cách bãi biển khá xa nhưng có xe đưa đón miễn phí. Và điều gây ấn tượng nhất đối với tôi là thái độ phục vụ niềm nở, nhiệt tình của nhân viên tại đây. Trong thời gian ở đây, tôi được bạn His lễ tân giúp đỡ rất nhiều về các thông tin cần thiết, phương tiện đi lại và giúp đặt tàu, xe. Tôi nghĩ rằng ko phải thứ gì khác mà chính là thái độ phục vụ tốt và sự hiếu khách của các bạn mới là lý do khiến chúng tôi trở lại đây một ngày nào đó.", tháng 4 năm 2018,Đã du lịch một mình
TranTran90,Khu Nghỉ Dưỡng Daisy,5,"Lần thứ 3 đến với Phú Quốc tôi vẫn chọn  Daisy làm nơi dừng chân, một nơi thật sự cho tôi một cảm giác thoải mái như ở nhà, từ cảnh quan, hồ bơi cách đến cách bô trí phòng tất cả đều hài hòa thực sự phù hợp với người thích sự đơn giản bình dị nhẹ nhàng như tôi. Nhân viên rất chu đáo và nhiệt tình.", tháng 11 năm 2017,
Yến N,Khu Nghỉ Dưỡng Daisy,5,"Mình thích cách phục vụ của daisy. TỐ NHƯ, a sẽ một ngày nào đó quay lại daisy. Thanks e, Thanks tất cả đội ngũ nhân viên. Họ bắt a phải ghi hai trăm từ a phải nói dài dòng rồi. Nói chung GOOOOOOOOOOOD. Thanks", tháng 2 năm 2018,Đã du lịch với gia đình
Anne-Sophie H,Khu nghỉ dưỡng Mai House,3,"Khu nghỉ mát rất đẹp, chắc chắn là một nơi xứng đáng để ở.Các phòng đều thoải mái và sạch sẽ, chúng tôi chọn một căn phòng nhìn ra vườn, rất yên tĩnh và thanh bình. Hãy chắc chắn rằng bạn chọn phòng có điều hòa, quạt không đủ xua tan đi cái nóng. Phòng không có điện thoại di động hoặc vô tuyến vì thế đừng ngạc nhiên.Bãi biển của tư nhân, sạch sẽ và họ cung cấp ghế phơi nắng với kính bảo hộ. Không có hồ bơi như hầu hết các khu nghỉ mát ở vùng này.Dịch vụ spa có giá cả phải chăng, sạch sẽ và ở trên bãi biển. Sẽ không chút do dự gì giới thiệu nó.Có một nhà hàng nằm trên bãi biển. Các món ăn ngon và có giá khá rẻ tuy nhiên đừng mong đợi dịch vụ hoàn hảo.Hầu hết các loại rượu đều bán hết, chúng tôi đã thử một loại nhưng uống rất dở, yêu cầu đổi loại khác khá phức tạp.Nếu muốn ăn một số món hải sản ngon với giá cả phải chăng thì hãy ra chợ đêm, an toàn và ngon miệng. Hãy trả giá cố định cho từng món trước khi gọi thì sẽ không phải bất ngờ khi thanh toán.Họ không linh hoạt cho bạn trả phòng sau 12 giờ, thậm chí họ còn nói với bạn thời gian thông thường là 11 giờ 30 sáng ?!Họ cho phép chúng tôi ở trên bãi biển và tắm tại spa vì chúng tôi dự định rời đi sau 2 giờ chiều.Nếu như bạn muốn ngắm một bãi biển đẹp, hãy thuê một chiếc xe taxi trong 4 hoặc 8 giờ, khách sạn có thể thuê cho bạn. Nếu bạn có thể lái xe máy thì còn tuyệt vời hơn, nó rẻ hơn nhiều. Hãy đến bãi biển Sao, thật sự đáng để ngắm nhìn. Nước xanh, cát trắng, những con sóng...bạn sẽ thấy trong một chốc mình đang ở thiên đường.Tôi đừng đọc thấy người ta viết rằng nó rất bẩn, nhưng không hoàn toàn đúng.Nhìn chung, đây là một kỳ nghỉ tốt đẹp.",,
Trần T,Khu Nghỉ Dưỡng Daisy,5,Không gian yên tĩnh  . Rất  phù hợp cho việc nghỉ  ngơi.  Hồ bơi đẹp. Cây  cối xinh xắn và đẹp.  Cảm thấy ấn  tượng với thiết kế nhà tắm.  Cảm giác rất  thú vị.  Đến  chưa  biết đi  đâu thì  nhân  viên  ở  đây  rất  nhiệt tình . Chào đón  và  đưa  ra  các  lịch  trình đi  tour  land  cũng  như  tour  island rất  thú  vị. Rất phù hợp để đi nghỉ dưỡng., tháng 11 năm 2017,Đã du lịch một mình
Thai D,Khu Nghỉ Dưỡng Daisy,5,"Nếu trở lại, chắc chắn vợ chồng tôi sẽ trở lại nơi đây!,Thiên nhiên quanh khu vực gần gũi,,Phục vụ tại nơi ở nhiệt tình,,Mách nước của nhân viên giới thiệu về du lịch quá ""có tâm"" .,Tóm lại 2 từ quá tuyệt thôi!:)", tháng 10 năm 2017,Đã du lịch theo đôi
cornwallsea,Khu nghỉ dưỡng Mai House,3,, tháng 3 năm 2018,
JulieH6061,Khu nghỉ dưỡng Mai House,5,, tháng 3 năm 2018,
lidazebra,Khu nghỉ dưỡng Mai House,5,, tháng 4 năm 2018,
Alice F,Khu nghỉ dưỡng Mai House,4,, tháng 3 năm 2018,Đã du lịch theo đôi
Thành N,Khu Nghỉ Dưỡng Chen Sea & Spa,5,"Một nơi tuyệt vời để nghỉ dưỡng, tham quan và du lịch. Mọi thứ đều bình yên đến lạ thường, đen xen giữa mộc mạc đơn giản đến hiện đại, tiện nghi. Mình bị choáng ngợp, hút hồn bởi bể bơi vô cực nhìn ra biển của các bạn. Xin cảm ơn và hẹn gặp lại !!!", tháng 9 năm 2018,Đã du lịch với bạn bè
Min M,Khu Nghỉ Dưỡng Chen Sea & Spa,5,"Mình có dịp kỉ niệm đến đây và được Chen Sea chào đón bằng một trái tim đầy hoa và một bữa tối lãng mạn trên biển, cùng bữa sáng cực kì ngon. Chen sea rất chuyên nghiệp, nhân viên thì nhiệt tình và vui vẻ, nhẹ nhàng với khách hàng. Mình rất thích ở đây và nhất định sẽ quay lại. Mình cũng gửi lời xin lỗi đến nhân viên dọn phòng vì đã lỡ làm dính lên nện ( do mình ngủ mà đến chu kì mà mình không biết, mình không cố ý làm khó nhân viên hay bất lịch sự như vậy đâu ) ,Mong rằng mình vẫn được đón tiếp như ban đầu khi quay lại nơi đây. Cám ơn Chen Sea đã cho mình kì nghỉ tuyệt vời. ", tháng 2 năm 2017,Đã du lịch với gia đình
Hoa C,Khu Nghỉ Dưỡng Chen Sea & Spa,5,"Điều đầu tiên tôi muốn nói về chen sea với 2 từ "",Linh hồn"" ,Đến đây tôi thấy thật sự relax : ( hãy đến và xem tôi nói đúng hay sai nhé),1. Phục vụ siêu nhẹ nhàng đến mức tôi ko dám nói to,2. Hệ thống bể bơi sát biển mỗi khi chiều xuống ngồi trên thành bể để so deep chụp ảnh,3. Hệ thống cấy xanh ( cổ) vườn và hoa xanh mướt lúc nào cũng tươi như cười với khách,4. Thiết kế phòng ( lấy chất lượng là chính) nên số lượng có hạn vì vậy phòng nào viêw miễn chê,5. Ngày được dọn phòng đến 2 lần. Tối đi ăn về là phòng gọn gàng thơm mùi tinh dầu và socola lãng mạn cùng câu truyện ngụ ngôn của Việt Nam,   hoa quả chất lừ . Sáng dạy đi bới ăn sáng về là phòng lại sạch đẹp,6. Khăn tắm dùng vô đối ko yêu cầu khách để vị trí nào( cứ lau rồi vứt đâu thì vứt sẽ có nhân viên thu dọn),.....,Tôi chỉ biết nói rằng "" Resort này có cái hồn của người quản lí"" ,Tất cả đều có bằng chứng bằng hình ảnh. ,Tôi đã đi 4 resort phú quốc giá tương đương nhau. Cuối cùng phải chọn quay lại Chen sea lần 2 này. Và sẽ là những lần tiếp theo. ,Hẹn gặp lại!", tháng 6 năm 2017,Đã du lịch với gia đình
Andreas N,Khu nghỉ dưỡng La Veranda Phú Quốc - Bộ sưu tập MGallery,5,Những thứ ở đây ko j ko làm bạn hài lòng... Từ khung cảnh thân thiện với thiên nhiên... Mà kể cả nhân viên của các bộ phận đều rất thân thiện và nhiệt tình sẵn sàng hỗ trợ bạn hết sức có thể họ tạo cho bạn có cảm giác đây là nhà ko phải chỉ đơn giản là 1 chỗ nghỉ..., tháng 8 năm 2018,Đã du lịch với bạn bè
tynguyenphuquoc,Khu Nghỉ Dưỡng Chen Sea & Spa,4,"Resort rất giống những kiểu nhà ngày xưa ở Việt Nam , mọi thứ rất đơn giản , tự nhiên. Tôi rất thích ở đây  rất thoãi mái. Dịch vụ rất tốt, nằm cạnh dinh của vị anh hùng Nguyễn Trung Trực . Cách trung tâm thị trấn 20 phút và sân bay 30 . Resort nằm cạnh biển.", tháng 8 năm 2017,Đã du lịch với bạn bè
