name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
minhhaiqn94,Halong Paradise Suites Hotel,5,"Đã từ rất lâu rồi tôi mới quay trở lại tuần châu , băn khoăn không biết chọn chỗ nghỉ chân nhờ 1 vài người bạn lên t biết đến khách sạn này . Tôi rất bất ngờ về thái độ phục vụ và địa điểm mọi thứ đều rất tuyệt", tháng 9 năm 2018,Đã du lịch với bạn bè
Charlotte S,Khách Sạn Baby Cat,5,, tháng 11 năm 2017,Đã du lịch theo đôi
fecjo,Khách Sạn Baby Cat,1,, tháng 5 năm 2018,Đã du lịch với bạn bè
erik_palmer99,Khách sạn Crown,4,"Đây là một khách sạn đẹp nằm ở Đường Hùng Thắng Đông của Việt Nam. Khách sạn được xây trên một khu nhà rộng, có chỗ để mở rộng thêm, nằm ở thành phố Hạ Long. Thành phố này được UNESCO công nhận là di sản thế giới, vì vậy khách sạn này thực sự hấp dẫn du khách nước ngoài. Khách sạn nằm ở mảnh đất chỉ cách làn nước tinh khôi của vịnh Hạ Long vài mét. Ở khách sạn này bạn sẽ có nhiều cơ hội tận hưởng sự thoải mái và tiện lợi khi ở gần một bờ vịnh xinh đẹp. Phòng sạch, rộng và thoải mái, nhân viên niềm nở, khiến cho trải nghiệm của chúng tôi tuyệt vời hơn. Thức ăn cũng rất ngon và được phục vụ nhanh chóng.",,
Bell_NhiHo,Guesthouse VIP Hoa Lan,5,"Mr. Lân, chủ guests house vô cùng thân thiện và hữu ích. Anh ấy giúp chúng tôi có một kì nghỉ thoải mái, đưa đón tại sân bay thuận tiện với giá cả phải chăng và giới thiệu nhiều thông tin hữu ích ở Quảng Ninh và Hạ Long. Chúng tôi cảm thấy được chào đón và an toàn khi đến đây.,Vị trí thuận lợi, ở sát cạnh cảng Tuần Châu, khu vui chơi, biểu diễn cá heo nhưng thật tiếc chúng tôi không có nhiều thời gian để ghé thăm hết. Nhưng đạp xe đạp đến các địa điểm gần đấy chụp hình vẫn rất tuyệt.,Phòng ốc sạch sẽ, tiện nghi và view từ tầng 4 rất đẹp.,Nhìn chung 4 chị em đã có một thời gian tuy ngắn nhưng rất tuyệt tại đây. Thank you!", tháng 10 năm 2018,
Imen R,Guesthouse VIP Hoa Lan,5,, tháng 4 năm 2018,Đã du lịch với gia đình
Violet139,Guesthouse VIP Hoa Lan,5,, tháng 4 năm 2018,Đã du lịch một mình
Vids,Khách Sạn Baby Cat,5,, tháng 1 năm 2019,Đã du lịch theo đôi
charlotte_noe,Khách sạn Crown,3,, tháng 12 năm 2017,
David Capper,Khách sạn Crown,3,, tháng 9 năm 2017,
codyand,Khách Sạn Baby Cat,5,, tháng 9 năm 2017,Đã du lịch một mình
AxelP007,Guesthouse VIP Hoa Lan,5,, tháng 1 năm 2018,Đã du lịch với bạn bè
Boo B,Khách Sạn Baby Cat,5,, tháng 9 năm 2017,Đã du lịch theo đôi
dianamR62CF,Guesthouse VIP Hoa Lan,5,, tháng 2 năm 2018,Đã du lịch với bạn bè
Đức Lâm,Iris Hotel,5,"Phòng rất rộng rãi, sạch sẽ, hợp với gia đình. Nhân viên rất thân thiện, giúp đỡ chúng tôi được rất nhiều... đặt biệt dưới sảnh có nhà hàng cafe không gian cực kì ấm cúng và đẹp, cả nhà đã tổ chức sinh nhật hát hò ngay tại đây, buổi sinh nhật đáng nhớ :xx", tháng 1 năm 2019,
Steve M,Iris Hotel,1,, tháng 8 năm 2018,Đã du lịch theo đôi
Jerry C,Iris Hotel,5,, tháng 5 năm 2018,Đã du lịch theo đôi
Chinh C,Iris Hotel,5,, tháng 5 năm 2018,
VikashP1993,Iris Hotel,4,, tháng 5 năm 2018,
Aspi B,Dang Quang Guesthouse,3,, tháng 2 năm 2019,Đã du lịch theo đôi
Thomas B,Dang Quang Guesthouse,5,, tháng 7 năm 2018,Đã du lịch theo đôi
Elizabeth L,Dang Quang Guesthouse,5,, tháng 6 năm 2018,
Quang H,The Light Hotel,3,nằm hơi xa so với khu vui chơi của Hạ Long và không tiện lắm cho các khách hàng đi du lịch khi không có phương tiện.  Nhưng yên tĩnh và mô hình nhỏ đẹp.  Phong cách phục vụ chu đáo. Phòng sạch sẽ và ks có thể cung cấp thông tin vui chơi giải trí tại Hạ Long cho những khách du lịch trong và ngoài nước, tháng 10 năm 2016,Đã du lịch khi công tác
Thomas l,The Light Hotel,3,"Tôi đã ở khách sạn này cùng bạn gái,khách sạn nằm ngay ngã ba hải quan,Bãi cháy.phòng rộng rãi thoáng đãng.rất phù hợp cho những bạn trẻ thích hội hè,ăn nhậu.khách sạn cung cấp đầy đủ tt du lịch cho bạn,", tháng 4 năm 2015,
Vacation57012318474,Halong Central Hotel,5,"Tôi rất ấn tượng với phòng ngủ tập thể tại Halong Central hotel, phòng rộng rãi, giường tầng tiện nghi và có đệm rất thoải mái. Khách sạn ở trung tâm khu du lịch nên rất tiện cho việc đi lại. Nếu có cơ hội quay lại Halong nhất định tôi sẽ đến với Halong Central.", tháng 10 năm 2018,
lizakhan12777,The Light Hotel,4,, tháng 1 năm 2019,Đã du lịch theo đôi
AdriftNomad,The Light Hotel,5,, tháng 1 năm 2019,Đã du lịch với bạn bè
Reigo D,Dang Quang Guesthouse,5,, tháng 12 năm 2018,Đã du lịch theo đôi
Daniel B,Dang Quang Guesthouse,5,, tháng 7 năm 2018,Đã du lịch một mình
Vincent V,The Light Hotel,4,, tháng 1 năm 2019,Đã du lịch với bạn bè
Kat K,Halong Central Hotel,5,, tháng 12 năm 2017,
Jamie C,Halong Central Hotel,5,, tháng 2 năm 2017,Đã du lịch theo đôi
Phương Đài N,Viet Nhat Halong Hotel,5,"Phòng mới, sạch sẽ, đầy đủ tiện nghi. Bác chủ thân thiện, nhiệt tình hướng dẫn mình để sắp xếp thời gian vui chơi hợp lý. Vị trí gần Sun world, thuận tiện đi bộ ra khu vui chơi hay ăn uống, di chuyển.", tháng 3 năm 2019,Đã du lịch với bạn bè
Hoàng Phúc N,Halong Paradise Suites Hotel,4,"Cũng đẹp, nhưng ít hoạt động. Nhưng nhân viên thì tuyệt vời. Mỗi tội ít nhà hàng và hồ bơi quá xa, trong khi phải chờ xe theo khung giờ cố định. Biển cũng không được đẹp cho lắm, phòng nghỉ thì xứng đáng nhận được 5 sao. Nói chung rất tốt.", tháng 7 năm 2018,Đã du lịch với gia đình
Mint,Vinpearl Resort & Spa Ha Long,5,"Lần gần đây nhất là cuối năm ngoái mình đi Vinpearl Hội An với bạn bè, mình vô cùng ấn tượng với thái độ niềm nở, ân cần với khách hàng của đội ngũ nhân viên Vinpearl, thêm nữa đồ ăn ngon rất hợp khẩu vị của mình. (Với mình thì “con đường đi đến trái tim khách hàng nhanh nhất chính là thông qua cái dạ dày” nhé ^^). Sau lần đó mình đã quyết định đặt Vinpearl Hạ long cho kỳ nghỉ của ba chị em mình. Khách sạn ở trên đảo nằm hoàn toàn tách biệt với thành phố, bạn có thể ngắm bình mình trên biển từ căn phòng của mình, không một chút ồn ào nào có thể làm phiền giấc ngủ của bạn. Phòng ốc sạch sẽ, thiết kế đẹp, có đồ trong minibar miễn phí cho đêm đầu tiên. Có tàu đưa đón khách vào đất liền khoảng 15-20’ là có một chuyến nên mọi người không phải băn khoăn về việc đi lại. Đặc biệt là máy chú lái tàu rất chi là dễ thương, mình đi ba chị em và em út của mình mới có 4 tuổi lần nào cũng được các chú hỏi han, ân cần đón rồi dắt lúc bước lên bờ/thuyền. Ở bể bơi có anh Đặng Thái (hi vọng là mình nhớ đúng tên) mình thấy anh rất nhiệt tình, thấy mình đi cất khăn tắm anh chủ động lại đem cất dùm mình, giúp mình để ý em mình bơi nữa. Ở nhà hàng có chị Linh - Supervisor lúc nào cũng cười, hay nói chuyện hỏi han xem kỳ nghỉ của mình ở đây thế nào. Mình thấy không chỉ mình mà cả các khách hàng khác chị cũng luôn để ý và chăm sóc khách như vậy. Đồ ăn nhà hàng thì mình thích nhất là mấy món nước và món bún chả, ngon cực kỳ. Thực sự chính con người Vinpearl đã khiến cho mình có cảm giác Vinpearl như là một chốn thân thuộc vậy. Cảm ơn các bạn rất nhiều, những chuyến đi tới của mình, mình chắc chắn sẽ chọn Vinpearl là điểm đến mà không cần phải đắn đo gì hết. ", tháng 4 năm 2019,Đã du lịch với gia đình
soncpham,Khách sạn Hạ Long Plaza,5,"Tất cả mọi thứ đều ổn. Phòng rộng và sạch sẽ, nhân viên thân thiện. Gia đình mình ở phòng view phía biển nên có hướng nhìn ra cầu Bãi Cháy và Sun Ưheel rất đẹp. ,Buffet sáng ngon và nhiều món. ,Điều duy nhất không thích là thang máy chậm và nhỏ nhưng điều này có lẽ khó thay đổi được. ,Sẽ quay lại lần sau.", tháng 3 năm 2019,Đã du lịch với gia đình
La A,Viet Nhat Halong Hotel,1,khách sạn này đã quá cũ lát . nhân viên ở đây thì lúc có lúc không . họ còn sắp sếp cho chúng tôi nhầm phòng của người khác . mọi thứ ở đây đều rất bẩn từ những chiếc khăn họ đưa cho chúng tôi . thái độ của nhân viên thì quá tồi ., tháng 11 năm 2015,
CHÂU ÂU D,Halong Paradise Suites Hotel,5,"Nằm trong Đảo Tuần Châu, nơi đây là một điểm nghỉ dưỡng tuyệt vời dành cho du khách; ,Phòng đẹp, trang thiết bị hiện đại; khách sạn ấm cúng, không gian kiến trúc tuyệt vời , có xe điện hàng ngày đưa đi tắm biển;", tháng 6 năm 2018,
Orrin,Viet Nhat Halong Hotel,4,, tháng 4 năm 2018,Đã du lịch với bạn bè
johnmayerbc,Halong Paradise Suites Hotel,3,"Khách sạn đẹp, dịch vụ tốt nhưng hơi buồn. không có dịch vụ hoạt động nào khác xung quanh. ,Nên ở trong hạ long hoặc trên thuyền hơn,Hi vọng lần sau quay lại khu vực này vui .,đi taxi vào công viên sun world hơi xa", tháng 1 năm 2018,Đã du lịch một mình
Quest575039,Viet Nhat Halong Hotel,3,, tháng 10 năm 2017,Đã du lịch với bạn bè
maria b,Viet Nhat Halong Hotel,2,"chúng tôi chọn nhà nghỉ này qua booking.com vì thấy giá phòng ở đây rất rẻ.nhưng tôi thấy quá  thất vọng khi nhận phòng.Quả là một quyết định SAI LẦM khi chọn phòng với giá rẻ.Phòng có rất ít những thứ cơ bản như khăn tắm,dầu gội đầu...khi chúng tôi đề nghị đổi phòng khác thì chủ khách sạn nói một cách rất KHÔNG THIỆN CẢm:''Muốn đổi phòng thì phải trả thêm tiền.""Chúng tôi thấy khó mà hài lòng với cách phục vụ ở nhà nghỉ này nói Riêng và chất lượng phục vụ du lịch ở Hạ long nói chung.Thật quá khó khi nghĩ chúng tôi sẽ quay lại đây thêm một lần nào nữa.", tháng 6 năm 2015,
Phương N,Halong Paradise Suites Hotel,5,"Phòng ốc, trang thiết bị tiện nghi, hiện đại, sạch sẽ. Phục vụ nhiệt tình, không gian nhà hàng thoải mái, đồ ăn ổn. Hồ bơi, bãi biển sạch, hơi xa khách sạn chút nhưng có xe điện phục vụ, chỉ cần sắp xếp với lễ tân trước là ổn. Rất phù hợp với bạn nào thích tận hưởng sự yên tĩnh, nghỉ ngơi thư giãn. Bạn nào thích có nhiều trò chơi sôi động thì không nên ở đây.", tháng 5 năm 2018,
phamcongminh,Halong Paradise Suites Hotel,5,"Phòng rất sạch đẹp, miễn chê.,Nhân viên lịch lãm thân thiện.,Không gian xung quanh đẹp.,Bữa buffet sáng ko hợp khẩu vị, đồ ăn số lượng nhưng ko chất lượng. Có thể mình đi dịp 2/9 quá tải nên có thể thông cảm", tháng 9 năm 2017,Đã du lịch với gia đình
Hiền Phạm,Vinpearl Resort & Spa Ha Long,5,"Lễ tân nhiệt tình, hỗ trợ, thân thiện. Phòng khách sạn sang trọng, tiện ích thoải mái. Nhân viên Sales khách sạn hỗ trợ tối đa. Trải nghiệm tuyệt vời. Đồ ăn cho tiệc Galadinner rất ngon; nhân viên phòng tiệc chuyên nghiệp và nhanh nhẹn. Nhân viên an ninh và lái tàu cao tốc thân thiện, lịch sự hỗ trợ khách. Một số dịch vụ cứng nhắc nhưng phù hợp và đảm bảo quyền lợi cho phần đông khách hàng.", tháng 1 năm 2019,
Mr Hà,Vinpearl Resort & Spa Ha Long,5,"Vinpearl Resort & Spa Hạ Long với vị trí và hệ thống phòng ốc 5 sao, thật đáng là một điạ điểm để chúng ta chọn làm nơi nghỉ dưỡng cuối tuần.,Vinpearl Resort & Spa Hạ Long  nằm trên một hòn đảo nhỏ, nhưng việc di chuyển vào đất liền hoàn toàn thuận tiện, dễ dàng.,Phong cảnh nơi đây thật lãng mạn, nên thơ.", tháng 6 năm 2018,
Trần Văn Tuấn,Vinpearl Resort & Spa Ha Long,5,"Một kiến trúc tuyệt vời kết hợp giữa cổ kính và hiện đại được chăm sóc tỷ mỷ kỹ lưỡng tinh tế bởi những con người có tâm huyết với công việc, những hàng cây bồn hoa được chăm sóc tới từng chiếc lá... Thật là một danh thắng hiếm có.Cùng với sự nhiệt tình chu đáo, thân thiện và mến khách với nụ cười luôn nở trên môi của từng nhân viên... Tất cả những điều đó và hơn thế nữa đã làm cho những ngày nghỉ của chúng tôi thật trọn vẹn. Xin cảm ơn và chúc Vinpearl Resort & Spa Hạ Long thành công và thành công bền vững.", tháng 2 năm 2019,Đã du lịch với gia đình
Ngọc T,Khách sạn Hạ Long Plaza,5,Tôi đã có 1 chuyến đi vui vẻ nghỉ dưỡng tại hạ long plaza. Dịch vụ ở đây rất tốt cũng như sưu nhiệt tình chuyên nghiệp của nhân viên. Kì nghỉ tới tôi dự định sẽ tới đây và hi vọng dịch vụ ở đây sẽ luôn tốt như vậy., tháng 11 năm 2018,Đã du lịch với bạn bè
Thanh Tuyen,Vinpearl Resort & Spa Ha Long,5,"Tôi đã có hành trình thú vị khi đến lưu trú & tổ chức chương trình hội nghị tại Resort.,Phong cảnh đẹp, không khí trong lành, nhân viên thân thiện,... Và đặc biệt đội ngũ sales, vận hành hỗ trợ rất tốt. Tôi hoàn toàn hài lòng về dịch vụ của KS & sự hỗ trợ của nhân viên resort. Đặc biệt các nhân sự bên dưới:Mr Ngô Bách ( sales ), Mr Hiệp ( quản lý nhà hàng ), Ms Phương ( FO ),....,Cảm ơn tất cả !!!", tháng 1 năm 2019,
Trongpham,Khách sạn Hạ Long Plaza,5,"Hạ Long là thành phố biển đẹp trong những thành phố biển ở Việt Nam. Hạ Long Plaza là khách sạn đã hoạt động trên 20 năm, tôi cũng đã nghỉ tại khách sạn này nhiều lần. Ở đây, không gian thoải mái, nhân viên dễ chịu, phòng rộng, sạch sẽ, view đẹp là lí do tôi lựa chọn. ,Thanks for everything.", tháng 1 năm 2019,Đã du lịch với bạn bè
Hoàng Ngọc N,Khách sạn Hạ Long Plaza,5,Khách sạn rất chuyên nghiệp . Đặc biệt các bạn lễ tân  bạn thu và bạn Phương rất  nhẹ nhàng rất chuyên nghiệp tư vấn và hỗ trợ khách hàng rất tốt ! Chúng tôi rất hài lòng !  Sẽ giới thiệu và quay lại thêm nhiều lân nữa !, tháng 11 năm 2018,Đã du lịch với bạn bè
Ha Anh N,Khách sạn Hạ Long Plaza,5,"1. Thang máy đi khá là lâu so với bình thường ,2. Cơ sở vật chất tốt nhưng còn 1 số đồ hơi cũ như điện thoại, máy sấy,3. Ít ổ cắm điện ,4. nên cắm đèn ngủ thay vì nối trực tiếp trong phòng đôi để nếu khách hàng có nhu cầu đẩy hai giường thành một sẽ dễ dàng hơn. ,5. Dép khá dễ rách ,6. Đồ ăn sáng ngon (thịt kho rất ngon ạa) ,7. Nhân viên lịch sự, nhẹ nhàng, chuyên nghiệp. ,8. Chúc mọi người tiếp tục phát huy những điểm mạnh và khắc phục những điểm yếu nhé ạa", tháng 11 năm 2018,Đã du lịch với bạn bè
Knut B,Guesthouse VIP Hoa Lan,5,, tháng 11 năm 2017,
Susch108,Guesthouse VIP Hoa Lan,5,, tháng 1 năm 2018,Đã du lịch theo đôi
Martin J,Guesthouse VIP Hoa Lan,5,, tháng 10 năm 2017,Đã du lịch với bạn bè
hung N,Royal Lotus Hotel Halong,4,"Cùng 2 đêm với CQ vợ và là lần thứ 3 ở ks này trong vòng 5 năm, khách sạn có vị trí tốt, thoải mãi, sạch sẽ, ăn sang rất tốt (ngay sau ks có siêu thi ốc ăn ngon). cảm ơn Royal. Tôi thường ở HL 1 đêm và di chuyển qua Catba qua bên phà Tuần Châu – được ngắm cảnh vinh hạ long thật tuyệt vời, đi nhiều không chán, đây cũng có thể là hành trình mà bạn lên tham khảo thay vì đi thuyền trên vịnh HL.", tháng 6 năm 2018,
LinhNga,Royal Lotus Hotel Halong,5,"Tôi đi nghỉ cùng gia đình tại Hạ Long và ở tại khách sạn Royal Lotus. Rất hài lòng và cung cách phục vụ , phòng ốc sạch sẽ, view đẹp, gần Hạ Long. Đặc biệt thích nhà hàng Nhật , đồ ăn tuyệt vời, hải sản rất tươi và ngon. Lần tới ghé Hạ Long chắc chắn sẽ lại chọn khách sạn này.", tháng 5 năm 2017,Đã du lịch với gia đình
Jun_Yskes,Guesthouse VIP Hoa Lan,5,, tháng 9 năm 2017,Đã du lịch với bạn bè
justin982,Royal Lotus Hotel Halong,1,"Nhân viên lễ tân thực sự có vấn đề và rất bất lịch sự, thái độ khinh khỉnh hướng dẫn không tận tình (Kate).,Phòng bị ẩm mốc, rỉ nước phòng tắm. Trang thiết bị không được bảo trì.,Địa điểm khách sạn xa trung tâm, 4 sao tuy nhiên không có xe đưa đón khách ra bãi tắm của khách sạn.,Tệ.,Gỡ lại nhờ ăn sáng phong phú.", tháng 7 năm 2017,
Tuấn Minh,Nhà nghỉ Hạ Long Happy,5,"Cô chủ nhỏ rất thân thiện với khách hàng.Tất cả các dịch vụ đều tốt.Chúng tôi rất hài lòng khi nghỉ tại đây.Nhất định sẽ quay lại đây vào năm sau.Hẹn gặp lại các bạn !(Cám ơn tơi Mrs Huyền,đã giúp đỡ chúng tôi khi phượt Hạ Long.)", tháng 8 năm 2018,Đã du lịch với bạn bè
minhminh21,Royal Lotus Hotel Halong,5,"Tôi đã đến Hạ Long nhiều lần, tuy chưa ở lại khách sạn này nhưng đã có vài lần ăn tại nhà hàng Hana Hana. Nhà hàng rất đẹp. Món ăn ngon, thậm chí là 1 trong những nhà hàng Nhật ngon nhất mà tôi đã từng thưởng thức. Các bạn nhân viên cũng rất nhiệt tình, thân thiện. Lần tới đến với Hạ Long, tôi sẽ đặt phòng tại khách sạn. Tôi tin rằng chất lượng phòng cũng sẽ tuyệt vời như ấn tượng của tôi đối với nhà hàng Nhật và nhân viên ở đây.", tháng 12 năm 2017,
Nguyenhang1990,Nhà nghỉ Hạ Long Happy,5,"tôi thực sự cảm thấy thoải mái với không gian và sự phục vụ của khách sạn này.khách sạn mang lại cho tôi cảm giác vừa mới mẻ vừa thân thuộc.Phòng sạch sẽ thoáng đãng và đầy đủ tiện nghi,không gian yên tĩnh.Phong cách phục vụ chuyên nghiệp và thân thiện.Tôi đã có chuyến đi vui vẻ và có nhiều kỷ niệm.Cảm ơn các bạn", tháng 3 năm 2016,
ngandzu,Nhà nghỉ Hạ Long Happy,1,"Phòng ở tập thể có quá nhiều rệp, đêm bò ra hút máu. Chúng tôi phát hiện báo lại thì họ nói tỉnh bơ ""đã phun thuốc nhiều lần rồi"", chúng tôi đề nghị đổi phòng (đương nhiên sẽ trả thêm chi phí) thì họ nói một cách rất vô trách nhiệm: không đổi phòng đâu nhé, trong khi khách sạn vẫn còn phòng trống. Tôi thấy chủ nhà nghỉ rất niềm nở với khách nước ngoài nhưng với chúng tôi thì không, phải chăng họ chê dân VN hay họ tức giận vì chúng tôi đã báo phòng có rệp? Nhưng tệ nhất là mặc dù họ biết phòng có rệp nhưng vẫn tiếp tục cho thuê phòng đó. Quá tệ !!!!!", tháng 5 năm 2017,
Hahn1988,Royal Lotus Hotel Halong,5,"Khách sạn rất đẹp, phòng rộng, giường ngủ rất thoải mái, đặc biệt tôi ở phòng 1508 có bạn công hướng ra biển. Sky bar có tầm nhìn đẹp, đồ uống ngon. Bữa sáng rất phòng phú. Nhân viên thân thiện, nhiệt tình.", tháng 12 năm 2018,Đã du lịch với gia đình
ThuyVu1208,Nhà nghỉ Hạ Long Happy,5,"Phòng sạch sẽ ,thoáng mát. Nhân viên thân thiện và nhiệt tình,tạo cảm giác thoải mái khi đi chơi. Giá phòng khá ổn so các khu du lịch và địa phương khác, không bị chặt chém trong các ngày lễ tết, kỳ nghỉ.Khi tới khách sạn được đón tiếp nhiệt tình. Địa điểm gần các bãi biển và khu du lịch", tháng 1 năm 2016,
Minsk080,Nhà nghỉ Hạ Long Happy,5,"phòng khá sạch sẽ , nhân viên thân thiện và nhiệt tình, giá phòng khá ổn so các khu du lịch và địa phương khác. Địa điểm gần các bãi biển và khu du lịch, chỉ có điều hơi ít bia.", tháng 1 năm 2016,
camvan1412,Bhaya The Classic Cruise,5,"Tôi từng có dịp đi du thuyền Bhaya quanh vịnh Hạ Long 1 ngày, 1 đêm. Tàu 4 sao nhỏ nhưng sạch sẽ. Nhân viên mến khách, chu đáo, tận tình. 1 điều làm tôi ấn tượng là các bữa ăn phục vụ trên tàu, đặc biệt là bữa tối. Bữa tối quá đầy đặn so với chi phí, đủ món, và chế biến rất ngon, rất ngạc nhiên.", tháng 10 năm 2017,
