name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
hoang n,Khách sạn Liberty Central Saigon Centre,5,"Toi den vao ngay 06/03 va o phong 6106 . Toi rat hai long ve khach san cung nhu nhan vien. Dac biet la nhan vien LE TAN . THIEN va Thao rat niem no va de thuong, dan toi len phong khi toi quen so phong.", tháng 3 năm 2018,
nguyenthanhnga,Khách sạn Liberty Central Saigon Centre,5,"nhân viên phục vụ phòng thân thiện,phòng sạch sẽ,nhà hàng thức ăn ngon. gần chợ trung tâm. gần điểm tham quan dinh tổng thống, gần nhà thờ đức bà. nếu lưu trú tại đây hảy chọn phòng số 4 tầng cao nhất", tháng 12 năm 2014,
Alhodges,Khách sạn Liberty Central Saigon Centre,4,, tháng 4 năm 2019,
Michelle T,Khách sạn Liberty Central Saigon Centre,5,, tháng 2 năm 2019,
Nguyen C,Liberty Central Saigon Citypoint Hotel,5,"Mình đãi tiệc cưới nhỏ và ấm cúng ở đây mọi người rất nhiệt tình từ khâu chuẩn bị cho tới phục vụ . Mọi thứ mình đều hài lòng . Có Ms Xuân luôn hổ trợ nhiệt tình lo từ A tới Z . Cám ơn mọi người rất nhiều !!!,Great ...", tháng 4 năm 2019,Đã du lịch với gia đình
Nguyenduccong,Liberty Central Saigon Citypoint Hotel,5,"Nhân viên phục vụ nhiệt tình hỗ trợ chu đáo.,Nhân viên oder tiệc Ms. Xuân giúp đỡ hết mình.,Về thức ăn thì cần hoàn thiện hơn 1 chút một số món không được nóng => nhìn chung là ổn.,Món cánh gà không ngon.,Món Tôm ngon,Rất hi vọng được làm việc tiếp và tổ chức thường xuyên tại đây!!!,Mr. Công _ Senior Event Dai Phuc Land", tháng 1 năm 2019,
Thanh Hải,Liberty Central Saigon Citypoint Hotel,5,"Thức ăn rất ngon và phục vụ nhiệt tình chu đáo.Không gian ấm cúng và sang trọng, phù hợp cho gia đình và bạn bè. Giá cả hợp lý. Ms.Xuân tư vấn nhiệt tình và rất dễ thương. Sẽ quay lại và giới thiệu ccho bạn bè.", tháng 4 năm 2019,Đã du lịch với bạn bè
haluong,Liberty Central Saigon Citypoint Hotel,5,"Chuẩn bị chu đáo, phục vụ tận tâm và tạo sự yên tâm cho khách hàng khi đặt dịch vụ tại đây. Cảm ơn đã cho chúng tôi 1 ngày khó quên. Cảm ơn cô gái Mỹ Xuân - Phụ trách kinh doanh yến tiệc. Hẹn gặp lại!", tháng 1 năm 2019,
QuynhPham_FamThiA,Town House 23 Saigon,5,"Khách sạn bé xíu, nhưng đặc điểm nổi trội là sạch sẽ, tiện dụng đáng ngạc nhiên!. Với mức giá bình dân từ 28-30 usd/phòng thì như vậy là quá tuyệt vời tại trung tâm Sài gòn. ,Các bạn nhân viên dễ thương, lịch sự và nhiệt tình khi cần sự trợ giúp.", tháng 10 năm 2015,
Bah_Buta,Town House 23 Saigon,5,, tháng 3 năm 2019,Đã du lịch với gia đình
Andrew G,Town House 23 Saigon,5,, tháng 3 năm 2019,Đã du lịch một mình
Joe F,Town House 23 Saigon,4,, tháng 2 năm 2019,
Vacationer824616,Fusion Suites Saigon,5,"Mình có đến khách sạn này, cảm thấy anh chị phục vụ ở đây rất thân thiện, ks có view đẹp, gần gũi với thiên nhiên tạo cảm giác thoải mái. Và đặc biệt cảm ơn Mrs.Thanh bộ phận Sale đã rất tận tình tư vấn cho mình.", tháng 9 năm 2018,Đã du lịch theo đôi
Lesley,Town House 23 Saigon,3,, tháng 12 năm 2018,Đã du lịch theo đôi
Ngo T,Fusion Suites Saigon,3,"Cảm quan đầu tiên bước vào khách sạn hơi thất vọng so với hình ảnh quảng cáo trên mạng. Nhưg ấn tượng được các bạn nhân viên rất nhiệt tình. Phòng ở lúc đầu xếp cho tôi phòng ko có view nhg trên ảnh lúc book, sau khi tôi claim thì đồng í đổi cho lên tầng cao hơn và có chút view . Khách sạn có 10 tầng, và chắc đẹp nhất là tầng 9 và 10 thui (các bạn đặt phòng nhớ note lại request view tầng cao nhé, tầng thấp thì view nhà bên cạnh). Đồ ăn sáng bình thường, ko phong phú nhg được linh hoạt là pvu tại phòng hoặc xuống tầng ăn sáng đều ok. Chất lượng đồ ăn vẫn cứ chỉ ăn tạm thôi,.. giao thông ờ đường này cũng ko fai quá thuận tiện. Tóm lại sau khi ở đây 2 đêm thì cá nhân tôi chắc sẽ ko quay lại nữa, vì mọi thư đều ko đc như tưởng tượng và ảnh quảng cáo.", tháng 7 năm 2018,Đã du lịch với bạn bè
Lax_LeHoang,Fusion Suites Saigon,4,"Khách sạn nằm ở trun tâm Q1 - khu vực yên tĩnh. Thuận tiện đi lại tham quan trung tâm TPHCM !,   Tôi đặt phòng Corner trực tiếp từ KS nhưng khi nhận phòng tôi khá thất vọng vì nó không như hình ảnh tôi thấy từ Website, bé hơn, phòng tắm không có bồn tắm !Ô kính lớn nhưng lại nhìn thằng sang tòa nhà đối diện nên buộc phải kéo rèm lại cả ngày !,   Tuy nhiên phòng ở cũng thoải mái, vừa đủ . Thiết kế phòng theo kiểu tối giản đến mức không có tủ quần áo, phải treo bên ngoài tuy nhiên lại có đến 2 cái bàn làm việc & không có bàn trang điểm ! Thiết kế này theo tôi là không hợp lý vừa dư vừa thiếu !,   Điều thích nhất ở đây có lẻ là sự yên tĩnh do khách chủ yếu người nước ngoài, Hàn, Nhật nên họ lịch sự & nhẹ nhàng ! Thức ăn gọi món rất ngon miệng ! Vừa đủ & tươi ngon ! Chú trọng đến sức khỏe !,   Buổi tối khuyên bạn nên lên tầng thượng ngắm cảnh rất đẹp & nhâm nhi Cocktail khá ngon ! Các bạn nhân viên vui vẻ & thân thiện !,   Điều cuối, tôi không hiểu sao khách sạn không hè sử dụng 1 tiếng Việt nào- hoàn toàn tiếng Anh (chắc do đa phần là khách nước ngoài điều này làm tôi khách Việt khá hụt hẫn),   Tổng quan đây là khách sạn rất tốt để nghĩ ngơi khi đến TPHCM !", tháng 10 năm 2016,
Hoang Le,Liberty Central Saigon Citypoint Hotel,5,"Cám ơn Ms Xuân , phòng phụ trách kinh doanh đã sắp xếp cho chúng tôi có buổi tiệc tuyệt vời. Mặc dù đã tổ chức tiệc 3 lần rồi, chúng tôi sẽ trở lại với sự sắp xếp chu đáo & phục vụ tận tình của các nhân viên ở đây. Hẹn gặp lại", tháng 1 năm 2019,Đã du lịch với bạn bè
imfitz,Fusion Suites Saigon,4,, tháng 4 năm 2019,
Viorica G,Khách sạn Sanouva,4,, tháng 2 năm 2019,Đã du lịch với bạn bè
Tommy1oslo,Fusion Suites Saigon,5,, tháng 4 năm 2019,
Mike D,Khách sạn Sanouva,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Namaste93,Khách sạn Sanouva,4,, tháng 1 năm 2019,Đã du lịch theo đôi
B0st0nW0rldTraveler,Khách sạn Sanouva,4,, tháng 1 năm 2019,
Junita M,Khách sạn Sanouva,4,, tháng 1 năm 2019,Đã du lịch với bạn bè
Denila M,Alagon Saigon Hotel & Spa,5,"Tuyệt vời nhất là quản lý kendy Lam *****,Đã rất thân thiện với tôi và con tôi,  tôi rất thích lưu lại nơi đây, và tôi đã book tiếp 1 tuần. Cảm ơn các bạn rất nhiều chúng tôi sẻ giới thiệu với các bạn của tôi khi đến việt nam du lịch", tháng 7 năm 2018,Đã du lịch với gia đình
Celine J,Alagon Saigon Hotel & Spa,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
Alexandra L,Alagon Saigon Hotel & Spa,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
Joe D,Alagon Saigon Hotel & Spa,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
flocktonfeedback,Saigon Domaine Luxury Residences,3,"Vợ chồng tôi ở đây trong 3 đêm cuối cùng trong quãng thời gian ở Việt Nam khi đã ở đất nước này được 2 tuần. Chúng tôi được nâng cấp lên ở một căn hộ 2 phòng ngủ - rất đẹp...nhưng không thể tin được khách sạn nói là yên bình.Chúng tôi được khuyên nên lấy một căn phòng đối diện với dòng sông, mà chúng tôi đã nhận được. Nhưng dòng sông chảy ở cả phía trước và sau! Tầm nhìn của chúng tôi khá đẹp nhưng mặc dù là đang ở trên tầng 10, đường phố vẫn tấp nập và tiếng ồn từ xe cộ, với một quán cà phê của địa phương ở một bên và một quán karaoke ở bên kia. Quán karaoke này mở cửa tới tận 6 giờ sáng khi chúng tôi ở đó và cực kỳ ầm ĩ.Khách sạn này tự hào tuyên bố là một khách viên của hiệp hội các khách sạn uy tín trên thế giới. Họ nói là họ ""được bao quanh bởi cảnh đẹp tự nhiên, kết hợp sự yên bình, thanh lịch và truyền thống"". Điều này không đúng sự thật – khu vực bên ngoài khách sạn rất bẩn thỉu là nơi cho bọn trẻ con ở địa phương chơi đùa vào buổi tối. Bây giờ sau khi ở Việt Nam được 2 tuần bạn nghĩ là tôi ngây thơ nhưng tôi đã mong đợi nhiều hơn từ khách sạn này và có một sự diễn tả sai về tuyên bố ""yên bình"" đó.",,
hu_nhp2017,Saigon Domaine Luxury Residences,5,"Khách sạn Saigon Domaine Luxury là một khách sạn nằm ở Bán Đảo Thanh Đa, Bình Thạnh, Thành Phố Hồ Chí Minh.,Đây là một khách sạn quen thuộc của du khách khi đến Thành phố Hồ Chí Minh, với không gian thoáng mát, yên tĩnh. Bạn có thể nằm nghe chim hót buổi sáng hay nghe tiếng ghe máy chạy xình xịt vào buổi tối, điều hơi khó gặp tại một Thành phố sôi động, nhộn nhịp như Sài Gòn.,Hệ thống cơ sở vật chất khá tốt, mỗi ngày khách sạn có xe đưa quý khách vào trung tâm Thành phố, nên quý khách hoàn toàn có thể khám phá các điểm du lịch khác của Sài Gòn cổ kính, hoa lệ.,Đặc biệt, khách sạn nằm trong khu vực là trung tâm ăn uống, giải trí của TP HCM, xum quanh khách sạn có nhiều quán ăn ngon như Bò 7 món  (320 Bình Quới), hay các quán ăn đặc sản về cua, ốc hoặc các quán karaoke, các quán cà phê dọc sông Sài Gòn. Rất phù hợp với một chuyến nghĩ dưỡng của gia đình hay nhóm bạn bè khi đến với TPHCM", tháng 2 năm 2017,
Natalija G,Alagon Saigon Hotel & Spa,5,, tháng 1 năm 2019,
FannL,Saigon Domaine Luxury Residences,5,, tháng 8 năm 2018,
Ah Yen Fang,Khách sạn Beautiful Boutique Saigon,4,"Khách Sạn này nằm ngay Bùi Viện nên vị trí rất thuận lợi cho việc đi lại ăn uống , vui chơi . Tuy khách sạn nằm trong hẻm nhưng không quá khó tìm , đi bộ vào mấy trăm mét là tới , phòng khách sạn cũng tốt có điều hơi có muỗi !??, nhưng bù lại có cái hồ bơi xinh ơi là xinh . Buổi tối về trễ là phải bấm chuông vì khách sạn sẽ đóng cửa nên hơi bất tiện 1 chút . ", tháng 9 năm 2017,Đã du lịch với bạn bè
lee h,Saigon Domaine Luxury Residences,3,, tháng 8 năm 2018,
Di S,Saigon Domaine Luxury Residences,4,, tháng 7 năm 2018,Đã du lịch với gia đình
BuRaiR,Khách sạn Beautiful Boutique Saigon,4,, tháng 1 năm 2019,
Trent Te Kooro,Khách sạn Beautiful Boutique Saigon,5,, tháng 8 năm 2018,
Phuong-Duyen,Khách sạn Majestic Sài Gòn,3,"Khách sạn 5sao sang trọng, nhưng nhân viên chưa chuyên nghiệp lắm, lợi thế của khách sạn nằm ở trung tâm thành phố có nhiều view đẹp lúc đêm nên tôi rất thích, khách sạn có nhiều chương trình ấn tượng...", tháng 12 năm 2015,
oiwow,Khách sạn Beautiful Boutique Saigon,5,, tháng 3 năm 2019,
Joll32,Khách sạn Beautiful Boutique Saigon,4,, tháng 1 năm 2019,
rinquynh,Khách sạn Majestic Sài Gòn,2,"Gia đình tôi đã ở đây 3 đêm từ 12 đến 14 tháng 11.Tôi rất ấn tượng cô Hoa người đã hướng dẫn chúng tôi khi nhận phòng.Gia đình tôi đã ở phòng 220 và phòng 222,đêm đầu tiên chúng tôi gặp sự cố phòng 220 đã bị tắt bồn tắm chúng tôi không thả mái khi nhân viên bảo trì không sửa được và hẹn đến ngày hôm sau. Chúng tôi vô cùng thất vọng về nhân viên nhà hàng cho cả 3 buổi ăn sáng.khách sạn 5 sao nhưng nhân viên vô cùng thiếu chuyên nghiệp,chỉ lo tụ lại nói chuyện và không để ý đến khách.gia đình tôi giải trí trên tầng 8 khu A và ấn tượng về nhóm nhạc nhưng không hài lòng về hạ tầng tại đây.theo tôi phòng phù hợp với giá tiền nhưng dịch vụ thì quá kém.", tháng 10 năm 1472,
ruralrider2015,Khách sạn Majestic Sài Gòn,5,, tháng 1 năm 2019,
Glauciamarize,Khách sạn Majestic Sài Gòn,5,, tháng 1 năm 2019,Đã du lịch với gia đình
CanGuy,Khách sạn Majestic Sài Gòn,5,, tháng 1 năm 2019,
Linh N,Alagon Zen Hotel & Spa,5,"Đã lưu trú tại khách sạn này trong chuyến đi công tác vừa rồi, thật sự rất hài lòng  và đánh giá cao tất cả các dịch vụ nói chung từ chất lượng bữa sáng, nhà hàng đến phong cách thiết kế, bài trí thiết bị nội thất trong phòng. Nhân viên thân thiện, hòa nhã, tậm tâm trong việc hỗ trợ khách hàng. Dường như không tìm thấy bất cứ sơ suất nào từ thời điểm nhận phòng đến lúc trả phòng. Tuy nhiên, cũng giống như một số đánh giá của khách hàng, cá nhân tôi nhận thấy hiện tại khách sạn mới hoàn thiện nên còn một số lỗi kỹ thuật trong phòng và đặc biệt là khu vực xông hơi, bể ngâm mình...vẫn chưa được hoàn tất chỉnh chu. ,Tuy nhiên, tôi đánh giá cao công tác hoàn thiện và nhận lỗi từ bộ phận chăm sóc khách hàng nên tôi tin khách sạn này vẫn là một điểm đến hoàn hảo trong tương lai.", tháng 7 năm 2018,
baydep2018,Alagon Zen Hotel & Spa,5,"Thời gian ở tại khách sạn, vợ chồng chúng tôi rất hài lòng cung cách phục vụ vui vẻ, nhiệt tình của các nhân viên tại đây. Cụ thể các món ăn và thức uống nơi đây ngon miệng, hấp dẫn và phong phú đặc biệt buổi sáng vừa có buffet và set menu để dễ dàng cho chúng tôi lựa chọn. Không gian khách sạn thoáng mát và cực kỳ sạch sẽ. Nội thất và trang thiết bị được cung cấp đầy đủ. Các tiện ích khác như phòng xông hơi, gym rất tốt và tạo cho chúng tôi sự thư giãn, thoái mái khi lưu trú tại đây. Gia đình chúng tôi cảm ơn Ban quản lý và toàn thể nhân viên khách sạn Alagon Zen. Nhất định chúng tôi sẽ trở lại Zen trong một ngày gần nhất.", tháng 8 năm 2018,Đã du lịch với gia đình
