name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
AnhPham1989,The Wind Boutique Resort,5,"Đã trải qua 02 ngày ở đây. Phòng ốc theo mình trang trí rất đẹp mắt, nhân viên thật nhiệt tình và lúc nào cũng sẵn sàng phục vụ khách hàng.,Đây là resort trên núi nên không gần bãi biển, nhưng resort có xe đưa rước miễn phí. ,Bữa sáng ngoài vườn đẹp và mát mẻ. Không khí trên núi rất trong lành. Resort còn cho thuê xe máy để lượn đêm nữa. Dịch vụ vậy là tốt rồi,Hồ bơi vừa đủ, không quá nhỏ, nhưng vẫn thoái mái khi tắm. Anh chị nhân viên rất nhiệt tình và chăm chỉ nhé. Service ở đây 10/10", tháng 1 năm 2019,Đã du lịch với gia đình
menhimgau,The Wind Boutique Resort,5,"Resort ở trên núi nhưng đi tắm biển hay đi bất kỳ đâu trước 18h00 sẽ được xe đưa rước miễn phí. Phòng ốc rất sạch sẽ, các bạn nhân viên rất nhiệt tình, đồ ăn sáng rất là ngon (nhất là beefsteak và phở), ngoài ra còn có chương trình tặng nước uống miễn phí vào buổi chiều. Cám ơn khách sạn về những chiếc quạt lưu niệm khi check out. Nhất định gia đình mình sẽ quay lại.", tháng 2 năm 2019,Đã du lịch với gia đình
nguyettrancang,The Wind Boutique Resort,4,"Phòng đẹp, sạch sẽ, ấm cúng, bữa sáng ngon, tất cả nhân viên đều vui vẻ nhiệt tình và thân thiện. Sẽ quay lại khách sạn này khi có dịp. ,Điểm trừ: hơi xa biển, không có bãi tắm riêng, muốn đi tắm phải đi hơi xa tuy nhiên ks có xe đưa rước", tháng 9 năm 2018,Đã du lịch với gia đình
Ino Tỷ T,The Wind Boutique Resort,5,"lần đầu tiên ở đây tôi thấy rất choáng ngộp vì vẻ đẹp của nó, màu sắc làm người ta cũng rất dễ chịu., tôi chụp khá nhiếu bức ảnh về khoe với hàng xóm, họ cũng khen nơi này khá đẹp, cũng hỏi giá cả, view ...tà la ,nếu có dịp thì tôi và gia đình cũng muốn đến đây lần nữa.", tháng 11 năm 2017,
Minh N,Khách sạn Palace,3,"Khu vực lễ tân đẹp, lịch sự. Nội thất phòng hơi cũ, mặc dù cùng hệ thống với Grand, nhưng diện tích phòng và nội thất thì Grand lại hơn 1 bậc. Chỗ đỗ ôtô cũng ít hơn. Ăn sáng ổn, mặc dù ít món nhưng món ăn được châm liên tục, tuy nhiên nêm nếm lại không hợp khẩu vị lắm.", tháng 2 năm 2019,Đã du lịch với gia đình
duongconggiangtt,Khách sạn Palace,4,"Khách sạn nằm gần biển, phòng rất đẹp và ấm cúng nhưng hơi tối một chút. Nhân viên rất nhiệt tình và thân thiện. Với ý kiến cá nhân của tôi nhìn chung bữa sáng rất đã dạng nhưng chưa thực sự ngon cho lắm.", tháng 6 năm 2018,
Thư H,Khách sạn Palace,3,"Mình với chị bạn có đến đây thứ bảy và chủ nhật tuần vừa rồi do Vietravel dẫn tour, nhưng trải nghiệm thì be bét. Mình ở phòng 204 giường đôi nhưng cảm thấy không thoải mái về chất lượng TV, đặc biệt là đèn phòng hoàn toàn không đủ ánh sáng mình cần. View cũng khá ngột ngạt. Bữa trưa mình đến nhận phòng và ăn trưa thì nhân viên phục vụ khuôn mặt vô cùng chán nản, đồ ăn thì nguội tanh. Khách sạn lớn mà chỉ toàn những món thua nhà mình tự nấu như rau muống xào tỏi, thịt kho tiêu,... ,Điểm trừ nhất là chất lượng WI-FI TỆ HẠI ĐẾN CHƯA TỪNG THẤY. Khách sạn gì mà mình và chị bạn kết nối mãi mà cứ mất kết nối và xoay tròn. Mình vô FB nhắn tin cho bạn mà mãi cứ reconecting. Mình vào chơi game cũng thấy không thể nào load nổi. ,Một chuyến đi vô cùng thất bại và phí tiền.,Hồ bơi thì quá nhỏ so với quy mô khách sạn. Đi đến bãi trước chơi cũng ko có gì chơi, đặc biệt cửa ra vào phòng khá nguy hiểm, chị mình bị kẹp tay bầm tím nguyên ngón. Mình yêu cầu cung cấp máy ủi quần áo thì lại bảo chỉ có bộ phận giặt ủi riêng.", tháng 6 năm 2018,
Duyenan T,Khách sạn Palace,4,"Mình đã nghỉ ở Palace hotel 2 lần và cảm giác rất thích nơi này, Phòng ốc ấm cúng, thoải mái, dịch vụ khách sạn tốt, thái độ nhân viên lịch sự dễ thương, ăn sáng nhiều món, ngon miệng, có hồ bơi sạch đẹp. KS ở vị trí thuận tiện đi lại ăn uống, ra công viên bãi trước rất thích. Lần sau đến Vũng tàu nhất định sẽ lại chọn Palace hotel!", tháng 11 năm 2018,Đã du lịch với gia đình
King,Cao Hotel,5,"khách sạn mới đẹp, phòng ốc sang trọng đúng ý mình thích. hồ bơi là một lợi thế ,nhân viên chăm sóc khách hàng và lễ tân nhiệt tình, thân thiện. Hơn cả những gì mong đợi, có dịp nhất định sẽ đến lần nữa.", tháng 3 năm 2019,Đã du lịch theo đôi
toanpvvt,Khách sạn Palace,4,"Nên chọn Palace cho kỳ nghỉ của bạn nếu bạn có phương tiện cá nhân vì khách sạn cách bãi sau khoảng 1 km; Tuy nhiên nếu bạn không có phương tiện cá nhân thì bạn vẫn có thể sử dụng bãi biển ngay phía trước khách sạn (Lưu ý: Bãi trước không có các dịch vụ như phao bơi, dù, ghế...) & sử dụng hồ bơi nước ngọt của khách sạn.", tháng 2 năm 2017,
trgduy,Cao Hotel,3,"Khách sạn mới và sạch sẽ, phòng ngủ tốt, view đẹp. Thích nhất là toàn bộ đồ uống và trái cây minibar được miễn phí. Tôi ấn tượng với hồ bơi ở tầng 17. View hồ bơi rất đẹp và có vách kính để cảm giác vô cực. Tuy nhiên vách kính hơi thấp và có đoạn không có vách kính, khiến tôi có cảm giác không an toàn. Khi các bé nhỏ chơi bóng hoặc vui đùa làm nước tung lên thì bị nhắc nhở vì có thể bóng và nước sẽ rơi xuống đường nên hạn chế vui đùa. Buổi chiều thì gió rất mạnh tạo sóng lớn trong hồ bơi, rất lạnh nên không ai xuống hồ được quá 5 phút. Buổi sáng 10g tuy không có gió nhưng nước hồ bơi cũng rất lạnh. Nhà hàng thì thức ăn ngon, nhưng phục vụ gọi món còn bị chậm, chờ lâu mới có đồ ăn lên mặc dù không có khách khác. Ăn sáng buffet khá tốt.", tháng 1 năm 2019,
Lina,Cao Hotel,2,"Ưu điểm:,Khách sạn mới xây phòng tốt, view đẹp, nhưng còn khá nhiều thiếu sót. Khi check-out quầy lễ tân còn đang chà sửa.,Các bạn nhân viên tiền sảnh hướng dẫn tận tình. Thái độ tốt,Nhược điểm:,Sảnh quá nóng có phản ánh lại với bạn nhân viên hành lý nhưng cũng không khác hơn, ngồi chờ xe cả gia đình toát hết mồ hôi.,phòng hướng biển gió rít khá to,Chưa có spa với gym như quảng cáo?,số tiền bỏ ra không xứng với những gì nhận được đặc biệt là ở sảnh quá nóng!, đã phản ánh nhưng thật sự là không cải thiện, các cấp quản lý cần xem xét lại.", tháng 4 năm 2019,Đã du lịch với gia đình
Tài Võ,Cao Hotel,5,Nhân viên phục vụ nhiệt tình . Khách sạn sạch đẹp . Mình rất thích cách phục vụ của KS rất nhiệt tình mặc dù 11 12h khuya mình xin đá xịn tô dĩa nv vân vui vẻ phục vụ . Đây là điểm cao mình dánh giá về cách phục vụ . Nếu có đi du lịch VT nữa chắc chắn mình sẽ chọn đến KS của các bạn, tháng 9 năm 2018,
Hai Nguyen,Pullman Vung Tau,4,"Pullman nằm cách biển 5’ đi bộ (biển công cộng), gần Lotte mart nên cũng khá tiện.,Khách sạn có thiết kế khá đẹp, thoáng. Tiện nghi trong phòng rất tốt, đặt biệt là phòng tắm rất rộng rãi, có phòng thay đồ riêng.,Đèn nhiều nhưng bố trí không hợp lý, bàn làm việc không có đèn,Phòng họp cách âm khá tốt.,Hồ bơi ở lầu 1 và rất nhỏ, chắc chỉ để cho đủ chứ thấy ai bơi,Đồ ăn tạm chấp nhận, khá dở.,Khách sạn phù hợp để hội họp, công tác.", tháng 1 năm 2019,Đã du lịch khi công tác
Nga Nguyễn,Cao Hotel,5,"Tôi theo đoàn Traval Bình Dương cùng công ty FUJISEAL ! Khách sạn mới thoáng mát và sạch sẽ , chỉ có mưa bão thì cửa sổ bị tạt mưa ! Bạn Tường Vy bên bộ phận chăm sóc khách hàng nhiệt tình , chu đáo hướng dẫn khách du lịch tận tình khi khách du lịch cần thiết  ! Tôi sẽ quay lại cùng gia đình vào một ngày không xa ! Xin chân thành cám ơn sự giúp đỡ nhiệt tình của khách sạn !!", tháng 11 năm 2018,
LeVaTa34,Khách sạn Petro House,4,"Đặt chân đến khách sạn, mặt tiền khách sạn cho ta thấy như phong cách âu châu. bãi đỗ xe rộng rãi, sạch sẽ. Phòng ở lịch sự, mới, sạch sẽ, nhân viên chu đáo và nhiệt tình. Tiện đường đi lại các địa điểm vui chơi và ăn uống ở Vũng Tàu", tháng 8 năm 2017,
Kỳ D,Pullman Vung Tau,5,"Cafe view đẹp, bạn nhân viêntên thuỷ rất dễ thương và nhiệt tình! Hương thụ tuần lễ noel cùng gia đình! ,Nên đi vào các ngày trong tuần để chụp hình được đẹp hơn nhé! Giá đồ uống cũng khá rẻ so với view", tháng 12 năm 2018,Đã du lịch với gia đình
Sunshine824981,Pullman Vung Tau,5,"Giá đình mình 4 người ở 1 đêm tại đây. Khách sạn đẹp, phòng sạch sẽ, rộng rãi, thoải mái. Không gian bể bơi thì mình thấy không thích lắm (nó không tệ nhưng không đến mức 5 sao). Đa số nhân viên mình gặp đều rất nhiệt tình, niềm nở, chuyên nghiệp. Chắc chắn sẽ quay lại khi có dịp.", tháng 10 năm 2018,Đã du lịch với gia đình
Discover817955,Pullman Vung Tau,5,"Khách sạn tốt. Chị nhân viên diễm nhiệt tình, chu đáo. Tuy nhiên về di chuyển thì khách sạn để cho taxi Mai Linh vào đón khách. Tài xế hãng này đã chở gia định tôi đi lòng vòng, khiến giá tiền tăng gấp đôi.", tháng 9 năm 2018,Đã du lịch với gia đình
Khiêm,Pullman Vung Tau,5,"phòng 638,1. Sảnh chờ hoành tránh & đẹp mỹ mãn,2. Nội thất phòng hiện đại, tiện nghi, giường ngủ rộng & gối chất liệu tốt. Nhà tắm thiết kế tốt, có ánh nắng mặt trời,3. Ultra lounge tầng 1 is the best place for taste cigar & whisky, Ms Thuỷ is one of the best bartender & cigar aficionado in this place.", tháng 1 năm 2019,Đã du lịch với gia đình
Mslien,Khách sạn Petro House,5,"Cơ quan tôi tình cờ được giới thiệu Petro House khi chuẩn bị còn 5 ngày nưa lên đường đi công tác lần đầu tiên vào Vũng Tàu. Một phần tin bạn bè nên tôi cũng quyết định nhanh. ,+ Ví trí: Rất trung tâm, phù hợp với các bạn đi công tác và thuận tiện ăn uống. Từ khách sạn ra biển cũng không quá xa. ,+ Khách sạn: Về tổng thể rất xinh xắn, nhân viên rất nhiệt tình. Vì đoàn mình có tới sớm 10h00, nhưng các bạn đã hỗ trợ ngay cho nhận phòng khi họ có thể, thay vì họ hoàn toàn có thể cho bạn check in đúng giờ 14h00. Ăn sang khá phong phú, dễ ăn, dù sếp mình khá khó tính ăn uống nhưng anh ý cũng phải khen ngon. Phòng 3* cứng, chuẩn dịch vụ.,Theo mình nhận xét, khách sạn rất phù hợp đầu tiên là khách đi công tác, khách gia đình, cặp đôi. ,Chúc cho khách sạn ngày càng giữ vững dịch vụ tốt nhé :)", tháng 4 năm 2017,
Tommy Le,Khách sạn Petro House,5,"Tôi ở đây 1 đêm cùng với bạn và ấn tượng đầu tiên đó chính là khách sạn có cả casino bên trong, Nhân viên thì thân thiện và luôn tươi cười với khách, Đặt biệt là Ms. Hoa lễ tân,phòng khách sạn rộng rãi thoáng mát và sạch sẽ.Mặc dù không có thang máy nhưng với sự bố trí đẹp mắt và tinh tế thì việc đó ko quan trọng.Sẽ còn quay lại khi có dịp!!!!", tháng 11 năm 2017,Đã du lịch theo đôi
Manh N,Khách sạn Petro House,5,Tôi đã có 4 ngày nghỉ tại khách sạn vào tháng 5. Tôi rất thích phong cách cổ kính của khách sạn và sự chăm sóc của nhân viên là rất tuyệt vời. Nếu có quay lại vùng tàu tôi sẽ quay lại khách sạn Petro House., tháng 5 năm 2017,
Nghi H,Khách sạn Petro House,3,"Khách sạn mang phong cách cổ kính như mấy toà lâu đài nguy nga thời xưa, cổng chào rất sang trọng! Tuy nhiên, khách sạn có những vấn đề sau:,Vị trí: Xa bãi biển, nếu ai muốn ngắm biển , tắm biển thì đừng nên đặt khách sạn này vì không thể đi bộ ra bãi biển được. ,Phòng: Khách sạn hơi cũ trong phòng, đèn ánh vàng hơi tối, nhưng bù lại phòng rộng rãi, yên tĩnh, sạch sẽ.,Ăn sáng: Buffet sáng ít món và mình thấy cũng không có gì đặt biệt,Nhân viên: Nhân viên bình thường, không nhiệt tình cũng không khó chịu với khách, khi nào mình cười thì mới cười lại không thì thôi. Nên mình cũng ko mấy ấn tượng!", tháng 5 năm 2017,Đã du lịch theo đôi
tuananh62,Golden Sea Hotel,3,"Tôi ở ks này mà từ lúc nhận phòng đến trả phòng mà không hề nhận duoc 1 nụ cười hay lời thăm hỏi từ bà chủ và nhan vien. Căn nhà bên cạnh ks đang xây nên ồn khủng khiep do tiếng búa đập liên tuc lam buoi trua khong ngủ duoc. ,Toi khong he nhan duoc loi xin loi vi sự cố này. ,Toi nhận phòng lúc 8g30 nên khi check out bị phụ thu thêm 150 k + tien phong can ban là 500k. ,Theo dung luat thi toi nhan phong luc 14g, nhung o cac ks mini nhỏ, toi co the nhan phong bat cu luc nao ma khong co phụ thu. Khi toi tranh luan ve vd nay, ba chu bao la toi den som lam ton dien, ton nuoc. Toi xin thong cảm vì vua nhan phòng xong la toi xuong lay xe đi ngay. Ngoai ra toi tra phong luc 8 gio thay vi 12 gio. Toi noi sao toi ra som thi đỡ ton dien nuoc bù cho cái tội toi sớm. Ba chủ trơ trẽn trả lơi : anh ve sơm la tại anh thoi. ,Cuoi cung toi phai dong them 100 k cho cai tội checkin sớm, ở 2 ks ồn ào va rác thì đổ ngoài trời duoi gốc cây bên kia đường. Sẽ khong bao gio quay lại. ", tháng 10 năm 2018,Đã du lịch với bạn bè
winnietun,Golden Sea Hotel,5,, tháng 6 năm 2017,Đã du lịch theo đôi
Ralf W,Golden Sea Hotel,4,, tháng 2 năm 2017,Đã du lịch theo đôi
Vy D,Golden Sea Hotel,5,, tháng 2 năm 2017,Đã du lịch với gia đình
Thành Tâm,Gecko Hostel,4,"Cả năm rồi mới lại đi du lịch ngắn ngày cùng nhau tại Vũng Tàu, tụi mình đã có trải nghiệm tốt ở đây. Vị trí dễ tìm, cơ sở vật chất rất tốt, chị quản lý vui vẻ dễ thương, có khoảng sân sinh hoạt chung để cùng ngồi ăn hay trò chuyện.,Khách hàng chủ yếu là khách Tây balo nên không khí năng động vui tươi lắm. ,Các bạn trẻ nên thử trải nghiệm ở đây!", tháng 2 năm 2017,
sonchaudaiduong,Gecko Hostel,5,"Nhóm mình 8 người từ sài gòn xuống, rất tiếc chỉ có thể ở được 1 ngày cuối tuần rồi trở lại thành phố làm việc. Khách sạn rất sạch sẽ, thoáng mát. Không gian khá yên tĩnh, sân trước khá rộng để ngồi chuyện trò + ăn uống +có thể tự nướng BBQ+ bắp nướng+ đàn hát.... Chị chủ thì rất super nhiệt tình và dễ thương,còn tiễn nhóm mình trước khi về.....chắc chắc nhóm mình sẽ ở lại đây khi đến Vũng Tàu.", tháng 7 năm 2016,
gary w,Gecko Hostel,5,, tháng 3 năm 2019,Đã du lịch theo đôi
Jarred B,Gecko Hostel,5,, tháng 1 năm 2019,Đã du lịch một mình
Martin P,Gecko Hostel,5,, tháng 3 năm 2018,Đã du lịch một mình
Cyprien B,Sakura Hotel,5,, tháng 12 năm 2017,
Joseph B,Sakura Hotel,5,, tháng 4 năm 2018,Đã du lịch theo đôi
danmaio,Sakura Hotel,5,, tháng 4 năm 2018,Đã du lịch một mình
quachthanhhuyen,Nguyen Ha Hotel,2,"Mình đi ngay dịp lễ, thấy nhiều review tốt nhưng nhận phòng xong thì thất vọng toàn tập. ,Phòng nhỏ không tương xứng vs giá tiền. WC có mùi. Cách âm ko tốt nên hơi ồn ào. Đường vào ksan thì hơi xô bồ. ,Ksan có ăn sáng nhưng cũng ít món, chủ yếu là các món khô.", tháng 4 năm 2016,Đã du lịch với gia đình
hoang k,Nguyen Ha Hotel,4,, tháng 11 năm 2017,
Hung N,Sasavuta Hotel,4,"Cách bờ biển tầm 300 m. Rấy thuận tiên để đi tắm biển. Trang thiết bị và tiện nghi rất mới và cao cấp, sạch sẽ,phòng rất rộng,nhưng nơi lễ tân thì hơi bề bộn, không có lối đi cho người khuyết tật, khách sạn không bao gồm ăn sáng, nhưng giá cả cũng coi như hợp lý trong môi trường chi phí đắt đỏ như Vũng Tàu", tháng 6 năm 2017,Đã du lịch với bạn bè
TheGame666,Sasavuta Hotel,3,, tháng 2 năm 2019,Đã du lịch theo đôi
DirtyPierreOnTour,Sasavuta Hotel,5,, tháng 11 năm 2018,Đã du lịch với bạn bè
daisynguyenvu,Seaside Resort,3,"Phòng ốc sạch sẽ, trang thiết bị tiện nghi. KS gần các quán ăn gia đình, đi chừng 5 phút sẽ gặp.,Tuy nhiên đường lên KS hơi dốc. Buffet sáng chưa đa dạng món ăn. Đi từ KS ra đến  mặt đường chính khá xa, nếu người già sẽ khó khăn trong việc đi lại.", tháng 2 năm 2018,Đã du lịch với gia đình
MarqueeMarc67,Sasavuta Hotel,5,, tháng 5 năm 2018,
Thanh Van Doan,Seaside Resort,5,"Seaside resort đã góp phần tạo nên chuyến đi chơi tốt đẹp và đáng nhớ ở Vũng Tàu, đóng góp vào một trong những kỉ niệm đẹp của chúng tôi. Tôi rất thích resort này. Khi về đến Saigon tôi đã kể cho những người bạn của tôi và gia đình về resort. Tôi thật sự hài lòng, đôi khi hơn cả những gì tôi mong đợi. Đừng vội đánh giá qua những bình luận trên mạng nhé, mà hãy tới và cảm nhận trải nghiệm nơi đây, vừa túi tiền, book qua Chudu sẽ có giá tốt hơn nhiều, khung cảnh đẹp, xanh, khí hậu trong lành, resort đẹp, nhân viên dễ thương. Chúng tôi đặt phòng Delux Room 403 , một phần hướng biển, một phần hướng hồ bơi, một phần hướng rừng núi, tất cả tạo nên bức tranh thật đẹp mỗi khi tôi ra ban công ngắm nhìn resort. Dù chỉ ở 1 đêm, check in 17/12/17- out 18/12/17, nhưng tôi cứ lưu luyến mãi khi rời xa. Cảm ơn resort rất nhiều.,Hồ bơi cũng được đó, ko quá nhỏ cũng ko quá rộng và bữa sáng tạm ổn,Chỉ có khuyết điểm be bé nhưng không đáng kể và bỏ qua được đó là view phòng từ lầu 4 nhìn xuống, thấy mái nhà không hợp cảnh quan. Nếu có thể thì đội ngũ resort có thể lợp vài lớp lá thì sẽ mỹ quan và tuyệt hơn rất nhiều.,Love <3 Toàn cảnh bố cục vẫn để lại ấn tượng tốt cho du khách . Thank you", tháng 12 năm 2017,Đã du lịch theo đôi
quốc thu n,Khách sạn Ocean Star,1,"Vật dụng củ kỹ, điều hoà không lạnh. Tệ hại nhất là láng giềng hát giao lưu hơn 4:00AM mới ngưng. Gió rít cửa sổ cũ to suốt đêm. Không bao giờ quay lại.,Very noisy from The neighborhood sing karaoke to 4:00 AM and old windows.,Everything is very old and not good. ,I'll never comeback again.", tháng 5 năm 2018,
lucsky,Sasavuta Hotel,3,, tháng 3 năm 2019,Đã du lịch một mình
Nikki T,Seaside Resort,4,"Nơi nghỉ dưỡng vô cùng yêu thích và hợp lý của gia đình và các cặp đôi tại Vũng Tàu.,Seaside Resort is a green place at Vung Tau. It is very peaceful, my family love it :),Hope to see you in there soon!", tháng 3 năm 2017,Đã du lịch với gia đình
HAIDANG89,Khách sạn Ocean Star,3,"Ocean Star Vũng Tàu nằm ở vị trí khá thuận lợi cho việc tắm biển và đi lại. ,Phòng có quang cảnh ngắm nhìn toàn cảnh rất thoải mái. ,Nhân viên lễ tân không vui vẻ cho lắm. ,Phòng sạch sẽ, chấp nhận được. ,Bữa sáng ít món. ", tháng 2 năm 2018,
