name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
Chien N,Khách sạn Night Sky,5,"tôi đến đây vào ngày 8/3 với vợ tôi trong ngày du lịch nhân ngày phụ nữ, phải nói dịch vụ ở đây khá hoàn hảo. Nhân viên lễ tân rất nhã nhặn và lịch sự, Tất cả đều rất sạch sẽ rất xứng đáng với số tiền bỏ ra.", tháng 3 năm 2019,
quangphuocvo,Khu nghỉ dưỡng Centara Sandy Beach Đà Nẵng,4,"Là một resort rất tốt, trong lành và yên bình, bãi biển trong xanh và khung cảnh đẹp. Bữa sáng ở đây rất tuyệt vời, nhân viên thân thiện . Nhất định sẽ quay lại một ngày không xa.cảm ơn sự nhiệt tình của nhân viên ở đây!", tháng 3 năm 2019,Đã du lịch một mình
Nguyên,Khách sạn Night Sky,5,"Ghé thăm Đà Nẵng vào mùa mưa tháng 12. Tuy thời tiết ướt át nhưng phong cách phụ vụ của Night Sky rất chi là ấm ấp và nhiệt tình. Mình đặt phòng vào khuya (gần nửa đêm luôn), đến chiều hôm sau thì ra Đà Nẵng nhận phòng. Ý định của mình là book phòng 2 người, sau đó hỏi giá phụ thu 1 người nữa nhưng chị chủ xếp cho một phòng 2 giường thoải mái luôn. ,Phòng có diện tích vừa, phòng tắm sạch sẽ, view phòng nhìn thẳng ra cầu Thuận Phước. Từ cửa sổ trông thấy rõ chùa Linh Ứng. Vào ban đêm, cầu lên đèn trông rất lung linh. Từ khách sạn, bạn có thể bắt Grab với giá tầm 35-40k (tùy địa điểm đến) để thăm thú các nơi trong trung tâm thành phố Đà Nẵng. ,Chất lượng dịch vụ cao hơn giá tiền rất nhiều. Chị Hồng chủ khách sạn và các bạn lễ tân rất vui vẻ và thân thiện. Cảm ơn Night Sky rất nhiều.", tháng 12 năm 2018,
Khoa Đ,Khách sạn Night Sky,5,"Nghe bạn bè giới thiệu về khách sạn với phòng đẹp nên tò mò đến ở. Tưởng không đẹp ai ngờ đẹp không tưởng. Mình rất hài lòng về 5 điểm sau của khách sạn này:,1: Phòng: khá là đẹp và ấm cúng. Cách bày trí y như khách sạn 3 sao trở lên. Facilities phòng tốt. Amenity đầy đủ. Set-up honey moon khá là ấm cúng 10/10,2: Quản lý: xin cám ơn chị Hồng (owner hotel) đã hỗ trợ mình hết lòng tạo cho mình cảm giác như người thân trong gia đình. Thanks ms Hong so much.,3: Lễ tân: Các bạn lễ tân rất nhiệt tình tận tình y như nhân viên khách sạn 3* trở lên và đặc biệt là các bạn đã tạo ấn tượng cho mình khó quên khi mới đến khách sạn (first impression is never die). Cám ơn bạn Yến và 2 bạn nữa mà quên hỏi tên.,4: Bộ phận quản gia: xin được cám ơn 2 cô quản gia đã giúp đỡ con mấy ngày lưu trú qua.,5: Thức ăn: ăn sáng rất ngon và đầy đủ dinh dưỡng.,Nếu ai có dự định đi Đà Nẵng thì mình highly recommend Night Sky hotel. Đảm bảo sẽ làm cho chuyến đi của bạn thật thoải mái. Và về phía mình chắc chắn sẽ quay lại trong dịp gần đây nhất.", tháng 5 năm 2016,Đã du lịch theo đôi
Thủy N,Khách sạn Night Sky,4,"Đúng là không hổ danh là  thành phố đáng sống nhất Việt Nam, là du khách khi tới du lịch và ở một khách sạn tại Đà Nẵng tôi đã thực sự cảm nhận được sự ân cần chu đáo, hiền hòa của con người nơi đây qua cách phục vụ của nhân viên, qua cách sắp xếp, bày trí phòng ốc rất sạch sẽ và hiền hòa như con người nơi đây", tháng 5 năm 2016,Đã du lịch với gia đình
Tố uyên N,Khách sạn Night Sky,4,"Khách sạn thoải mái, giá cả hợp lý. Mặc dù khách sạn nhỏ nhưng có hồ bơi. Điều này rất tuyệt. ,Không gian của khách  sạn cho tôi cảm giác thoải mái. Nếu có cơ hội sẽ wuay lại khách sạn, ", tháng 6 năm 2018,Đã du lịch với bạn bè
Minh A,Khu nghỉ dưỡng Centara Sandy Beach Đà Nẵng,5,"Tôi thật sự rất thích ở khách sạn Centara Sandy Beach Resort. Khách sạn rất sạch sẽ, đẹp đẽ, đồ ăn thì khỏi chê. Tôi đã ở đây chỉ có 4 ngày nhưng tôi đã cảm nhận được hết những gì có nơi đây. Xung quanh resort là cây cối tươi tốt khiến cho không khí rất mát mẻ và trong lành. Những nhân viên ở đây đều rất thân thiện và gần gũi. Họ luôn sẵn sang phục vụ tôi. Lần đi này va li của tôi bị mất chìa khóa và tôi phải mò mã thì mới mở được nên tôi mất khá nhiều thời gian. Tôi đã muộn giờ trả phòng nhưng họ đã cho tôi lùi giờ và không bắt tôi trả thêm tiền. Tôi thấy nơi đây chính là nơi lí tưởng để du lịch khi đi Đà Nẵng. Tôi sẽ quay lại đây vào năm sau. Tôi thặt sự rất yêu nơi này.", tháng 7 năm 2018,Đã du lịch với gia đình
Quynhnguyen,Khách sạn A La Carte,5,"Mình ở đây cùng vs gia đình. Lúc nào đến dad nẵng mình dêud chọn a la carte là nơi để nghĩ ngơi, Nhân viên nhiệt tình ( bạn quỳnh), xe bus di chuyển đến bà nà và hội an. Phòng mình vì sát đường nên hơi ồn. ,Ăn sáng thì tạm đc,Quầy bar sân thượng ngắm thành phố vêc đêm rất đẹp và lãng mạn. Tuy nhiên nên đi sớm để chonh chỗ đẹp.", tháng 3 năm 2019,Đã du lịch theo đôi
Maryna,Khu nghỉ dưỡng Centara Sandy Beach Đà Nẵng,5,Gia đình tôi có một kỳ nghĩ tuyệt vời tại đây . Và đặc biệt tôi rất hài lòng về dịch vụ Spa ở đây . Bạn Hiếu Spa Manager và Hiền therapist  đã giúp chúng tôi có triệu ngoài mong đợi . Một lần nửa cảm ơn mọi người đã giúp gd tôi có kỳ nghĩ thú vị, tháng 6 năm 2018,Đã du lịch với gia đình
nguyenmai87hr,Khu nghỉ dưỡng Centara Sandy Beach Đà Nẵng,4,"Gia đình mình ở bungalow hướng biển nên về view và trải nghiệm là vô cùng tuyệt vời, cảnh quan của resort xanh, sạch đẹp. Buffet sáng cũng khá đa dạng và hợp khẩu vị với gia đình mình. Có 1 điểm trừ là trang thiết bị phòng ốc hơi cũ do resort được xây dựng khá lâu rồi tuy nhiên điểm trừ này cũng không làm ảnh hưởng nhiều đến trải nghiệm của gđ mình. Nếu quay lại ĐN, chắc gđ mình sẽ vẫn chọn resort này cho kỳ nghỉ.", tháng 6 năm 2018,
YeuVietNam,Diamond Sea Hotel,5,"phòng ốc sạch sẽ, view biển. Từ khách sạn ra biển Mỹ khê chỉ 1p băng qua đường. Nhân viên lễ tân và nhân viên bảo vệ rất thân thiện, nhiệt tình.Giới thiệu và hướng dẫn các địa điểm tham quan,mua sắm rất tỉ mỉ.  cho 5 sao", tháng 1 năm 2019,
Linh Hà,TMS Hotel Da Nang Beach,5,"Mình và gd team 4 ng và 2 bé vừa có kỳ nghỉ từ 6 đến 8 tháng 4 2019 ỡ TMS, ks rất đẹp, buffet mình nhận thấy ngang tầm với ks 5 sao khác, đặc biệt các nv cực kỳ thân thiện và mến khách, sẵn sàng hổ trợ rất nhiệt tình,  phòng ốc ks rất mới, trang thiết bị tốt, ks co vị trí trước biển mỹ khê rất đẹp. Xin cám ơn các bạn đã cho gd mình 1 kỳ nghỉ tuyệt vời.", tháng 4 năm 2019,Đã du lịch với gia đình
daisynguyenvu,Khu nghỉ dưỡng Centara Sandy Beach Đà Nẵng,5,"Vị trí thuận lợi, có xe bus đưa khách vào trung tâm tp hoặc đi Hội An.,Tuy nhiên chuyến về từ trung tâm tp nên bổ sung thêm lịch trình sau 16:30,Nhân viên lịch sự, thân thiện, hỗ trợ nhiệt tình khi khách yêu cầu.,Buffet sáng đa dạng món ăn, du khách đến từ nhiều nước có thể dễ dàng thưởng thức.,Phòng suite sạch sẽ, trang thiết bị hiện đại, tốt.", tháng 1 năm 2019,Đã du lịch theo đôi
Hanh Meo,Khách sạn A La Carte,3,"Khách sạn gần các khu ăn uống, đi bộ qua đường là tới bãi tắm công cộng nên khá tiện. Nhân viên thân thiện. Phòng ở có bếp và bồn rửa nên phù hợp cho các gia đình có con nhỏ. Tuy nhiên, khách sạn đã xuống cấp, nhà wc có mùi. ", tháng 8 năm 2018,
Hệ Thống Công Nghệ,Khách sạn A La Carte,5,"À La Carte Đà Nẵng Beach mang đến cho du khách sự đa dạng trong việc lựa chọn món ăn và khu vực ăn uống. Du khách có thể tận hưởng bữa ăn ngay tại căn hộ của mình, thưởng thức một bữa ăn nhẹ nhanh chóng tại nhà hàng và thưởng ngoạn cảnh biển ngoạn mục từ trên quầy bar tầng thượng.", tháng 3 năm 2019,
Trip52995744565,Diamond Sea Hotel,5,"Khách sạn đẹp, sạch sẽ, nhân viên thân thiện. Nếu có cơ hội sẽ quay lại đây.,Bữa sáng phong phú, đặc biệt nhân viên có phục vụ thức ăn chay riêng nếu khách có nhu cầu. ,Buổi tối có nhạc công đến chơi piano", tháng 11 năm 2018,Đã du lịch với bạn bè
Tran T,Khách sạn A La Carte,5,"Đầu tiên đến checkin trong lúc ngồi chờ thì được nhân viên đưa trà mật ong cho uống rất tận tình. Phòng sạch sẽ, hồ bơi view đẹp. Đồ ăn ngon. 5 sao. ,Nhân viên thân thiện, giúp đỡ khách rất nhiệt tình, chu đáo, bạn chăm sóc khách hàng tên Trân khá tốt.", tháng 2 năm 2019,Đã du lịch với gia đình
Sightsee17783678315,Diamond Sea Hotel,5,"Nhân viên cực kỳ thân thiện, luôn niềm nở với khách và đón tiếp chu đáo! Phòng sạch sẽ, bể bơi view biển đẹp trên tầng thượng. Thức ăn sáng khá nhiều món cho nhiều khẩu vị khác nhau. Có xe đưa đón từ sân bay về khách sạn và ngược lại miễn phí. Quá tốt", tháng 11 năm 2018,Đã du lịch với gia đình
AXI LUONG,TMS Hotel Da Nang Beach,4,"Khách sạn mới và đẹp, tiên nghi, sạch sẽ. Nhân viên dễ thương, phục vụ rất nhiệt tình. Điểm tâm ngon. Tuy nhiên, nước dùng của các món như phở, bún nóng hơn xíu sẽ ngon hơn. Sẽ tiếp tục chọn TMS Luxury cho kỳ nghỉ sau.", tháng 12 năm 2018,
Dreamer58730250067,Diamond Sea Hotel,5,"Khách sạn gần bãi biển, chỉ cần băng qua đường là có thể tham quan và tắm biển. Gần đây cũng có rất nhiều nhà hàng, nhân viên thân thiện và phòng sạch sẽ. Nếu có dịp đến Đà Nẵng, tôi khuyên bạn nên chọn Diamond sea hotel.", tháng 10 năm 2018,Đã du lịch với bạn bè
Bình Lê,Diamond Sea Hotel,5,"Dịch vụ tại khách sạn rất chuyên nghiệp,,Đồ ăn ngon, rẻ và nhiều,Nhân viên phục vụ rất ân cần, họ luôn biết cách làm hài lòng khách hàng.,Phong cách làm việc chuyên nghiệp là linh hoạt.,Giá cả phải chăng.,Đi", tháng 11 năm 2018,Đã du lịch khi công tác
Young ju,Khách sạn A La Carte,5,"Tôi rất thích Ohsully và bữa sáng rất ngon Rất là sạch sẽ, gọn gàng rồi còn đi du lịch nữa, điều hòa rất tốt Trong số khách sạn Middle note có giá tốt, ở ngay trước mặt có biển, sau khi di chuyển đến gần trung tâm Đà Nẵng nên tôi muốn nghe tiếp.cam on ban lien rat nhiu trong suot ki nghi", tháng 2 năm 2019,Đã du lịch với bạn bè
Thu ha,TMS Hotel Da Nang Beach,5,"Khách sạn đẹp, các bạn nhân viên lễ tân rất nhiệt tình, luôn hỏi thăm chúng tôi, ở đây còn có xe bus để khách có thể đặt chỗ đi chơi, rất thuận tiện. Phòng của gia đình tôi có thể nhìn thẳng được ra biển rất đẹp và thoáng mát. Lần sau tôi nhất định sẽ ghé lại", tháng 12 năm 2018,Đã du lịch với gia đình
Queanh96,TMS Hotel Da Nang Beach,5,"Khách sạn đẹp, tuy mới nhưng các bạn nhân viên rất thân thiện và lịch sự. Top của khách sạn có thể ngắm toàn thành phố nên ở đây uống cf ngắm cảnh rất đẹp. Đặc biệt ấn tượng với cô lễ tân phương, sẽ quay lại vào dịp gần nhất", tháng 10 năm 2018,Đã du lịch với bạn bè
Sơn P,Khách Sạn Adaline,3,"Mình thường công tác Đà Nẵng và hay ở khách sạn Adaline. Khách sạn trang trí rất đẹp, phòng tuy nhỏ nhưng sạch sẽ và bài trí rất khoa học. Chỉ có điều không ưng ý là lễ tân không giới thiệu cho mình về bể bơi và phòng tập. Buffet sáng cũng chưa được ngon cho lắm. Vì mình đến hàng tháng nên cảm thấy rất ngại ăn sáng ở khách sạn và thường ăn sáng ở bên ngoài", tháng 9 năm 2018,Đã du lịch một mình
Linh L,Khách Sạn Adaline,3,"Khách sạn sạch sẽ trang trí tông màu xanh trắng nhìn rất thích , phòng hơi nhỏ nhưng đầy đủ tiện nghi và sạch sẽ . Nhưng bữa ăn sáng ở đây khá tệ mình không thể ăn được gì , đồ ăn không đa dạng , có món nấu quá mặn , sữa chua thì quá ngọt không thể ăn được. Cần phải cải thiện thêm nhiều về bữa ăn sáng. Trừ bữa ăn sáng ra thì tất cả mọi thứ đều ổn. Nếu có dịp quay lại hy vọng bữa ăn sáng sẽ được cải thiện hơn.", tháng 5 năm 2018,Đã du lịch theo đôi
airzoneinc,TMS Hotel Da Nang Beach,5,, tháng 12 năm 2018,
Nghia T,Khách Sạn Adaline,5,"KS sạch sẽ, phòng nội thất đẹp. Nhân viên nhiệt tình thân thiện. Bữa sáng khá ổn.,Nằm sát gần biển nên đi bộ ra biển rất tiện. Về trung tâm thành phố cũng gần.,Hồ bơi view đẹp. Thích nhất là ngồi nhâm nhi ly cafe ngắm cảnh trên quầy bar sân thượng.,Giá cả hợp lý. Nói chung mình và gia đình rất hài lòng.", tháng 10 năm 2017,Đã du lịch với gia đình
tuetngo,Khách Sạn Adaline,4,"cách trang trí phòng cho cảm giác thoải mái, đặc biệt về tông màu phòng so với các khách sạn khác. đồ ăn, cà phê rất ngon, nhân viê nhiệt tình. Mặc dù đến nhận phòng trước 14h nhưng khách sạn vẫn bố trí phòng kịp đó cũng là 1 ưu điểm so với các ks mà tôi đã có dịp lưu trú", tháng 9 năm 2017,Đã du lịch với gia đình
pnqu,Khách Sạn Adaline,4,"Nếu chọn khách sạn theo tiêu chí mới, sạch sẽ, thì rất đạt yêu cầu. Nếu so với mức giá phải trả thì chưa tương xứng do khách sạn ở vị trí xa trung tâm, nhân viên thân thiện tuy chưa chuyên nghiệp lắm, hồ bơi quá nhỏ nên nhìn chung không có nhiều tiện ích", tháng 7 năm 2017,Đã du lịch với gia đình
Hoa To,Melia Danang,3,Khách sạn có mùi tinh dầu đến phòng khá nồng. Dù đã yêu cầu giảm nhưng không thành công. Cay mũi tôi bị khó ngủ. Giường đôi ghép bởi 2 giường twin. Có khe ở giữa rất khó chịu.  Còn lại mọi thứ very good., tháng 3 năm 2019,Đã du lịch theo đôi
Thuyền Linh L,Melia Danang,5,"Mình có kì nghỉ ở Đà Nẵng. Mình cảm thấy rất hài lòng. Resort hiện đại, có cả bể bơi riêng, không gian rộng rãi thoải mái. Đặc biệt infinity Pool rất đẹp. Và nhân viên trong resort rất vui vẻ và phục vụ rất nhiệt tình. Sẽ quay lại và giới thiệu bạn bè của mình khi họ đến Đà Nẵng du lịch. Cám ơn Melia resort và đội ngũ nhân viên đã đem lại cho mình một kì nghỉ tuyệt vời.", tháng 7 năm 2018,Đã du lịch với gia đình
Hanh Meo,Melia Danang,4,"Phòng ốc tuy nhỏ nhưng khá sạch sẽ. Xung quanh còn đang xây dựng nên vẫn còn hoang sơ, đồ ăn sáng ổn. Bãi biển sạch đẹp. Thủ tục nhận phòng và trả phòng mất nhiều thời gian. Khách sạn ở xa khu ăn uống mua sắm.", tháng 12 năm 2018,
hnhu30,Melia Danang,3,"Phòng Villa đã cũ, nhân viên phục vụ không chuyên nghiệp, ăn sáng không phong phú,Hồ bơi đẹp, cảnh xung quanh phòng ở đẹp, spa tạm được,Nhân viên nhiệt tình, nhanh chóng hỗ trợ khách khi có yêu cầu,Room service menu không phong phú", tháng 1 năm 2018,
Thành T,Melia Danang,4,"Điểm tốt: vui vẻ niềm nở. Tuy không còn mới nhưng mọi thứ trong phòng rât sach sẽ trừ 1 vài điểm.,Buffet ăn sáng ngon. ,Điểm chưa tôt: bộ kit trong nhà vệ sinh cũ. Các hộp đựng kit bị ướt và nhàu :( không s vì mình cũng không sử dụng.,Môt điểm trừ khác là: Cảm giác  bạn phục vụ welcome drink hơi phân biêt mình và 2 bạn Hàn checkin cùng lúc với mình. Không s vì bù lại các bạn khác rất vui vẻ,Tóm lại mình vẫn sẽ quay lại đây nếu đi ĐN ", tháng 8 năm 2018,
teramind_only1,Khách Sạn SEN Boutique,5,"Bọn mình đi chơi Đà Nẵng có 6 đứa. Chỗ này view phòng đẹp, lại gần biển nên đi bộ ra biển cũng tiện, ăn sáng ngon, được cái nhân viên dễ thương nhiệt tình. Xung quanh cũng có khá nhiều địa điểm ăn uống ngon miệng. Khu vực này lại khá vắng xe nên yên tĩnh, thích hợp để nghỉ dưỡng. Nếu có dịp thì chắc chắn sẽ quay lại chỗ này.", tháng 5 năm 2018,
thuy n,Khách Sạn SEN Boutique,5,"Khách sạn mới, sạch sẽ, giường ngủ rất thoải mái. Mình rất thích bữa sáng tại đây, đã được chọn một món chính rồi còn được buffet ( bánh ngọt, trái cây, sandwich, yogurt...). Vị trí rất gần biển. Nhân viên nhiệt tình, thân thiện. Điểm 10 cho chất lượng.  Highlight recommend ", tháng 8 năm 2018,Đã du lịch với bạn bè
Tuấn L,Khách Sạn SEN Boutique,5,Cám ơn rất nhiều vì Sen boutique hotel đã mang đến cho gia đình tôi một kỳ nghỉ mãn nguyện tại Đà nẵng ! Đặc biệt cám ơn Quản lý Phan Thanh Trúc Huyền. Lễ tân Diệu Thu vs Đức Quý các bạn là những nhân viên tuyệt vời ! Cùng gửi lời cám ơn đến toàn bộ nhân viên của khách sạn với sự nhiệt tình và thân thiện đã giúp cho gia đình chúng tôi có một kỳ nghỉ thật đáng nhớ ! Cám ơn các bạn rất nhiều !!! Xin chúc cho khách sạn mình ngày càng phát triển và luôn ở top đầu của các khách sạn tốt nhất tại Đà Nẵng ! Hẹn ngày sớm nhất chúng tôi sẽ quay trở lại !!!, tháng 8 năm 2018,Đã du lịch với gia đình
thuy06071976,Khách Sạn SEN Boutique,5,"Mình  tham khảo khá nhiều review trên trang Booking cũng như Tripadvisor, rất may mình đã được một chị bạn giới thiệu Sen Boutique,cuối cùng mình đã chọn SEN là điểm nghỉ ngơi của mình tại Đà Nẵng. Khách sạn còn khá mới, phòng ốc sạch sẽ và tiện nghi, mình thích nhất là phòng có thêm gian bếp đối với gia đình có trẻ nhỏ và người già rất như nhà mình rất tiện để nấu nướng thêm những bữa phụ hoặc một số đặc sản . Nhân viên rất nhiệt tình và tốt bụng,ấn tượng nhất là bạn Huyền quản lý hướng dẫn rất chu đáo và chi tiết. Bữa  sáng khá đơn giản nhưng rất ngon. Mẹ mình khen mãi về phòng ốc và cách phục vụ của các bạn.Cảm ơn SEN đã cho mình cảm giác như ở nhà vậy. Nhất đinh lần sau mình sẽ quay lại với gia đình và giới thiệu cho các bạn cùng cơ quan khi có nhu cầu tới Đà Nẵng.", tháng 7 năm 2018,
Mobile829724,Khách Sạn SEN Boutique,5,"Nhân viên thân thiện, bữa sáng ngon, phòng hơi nhỏ nhưng giường nệm rất thoải mái, rất gần với mini mart và các quán ăn,cafe, và đặc biệt rất gần biển. Rất thuận tiện. Sẽ quay lại nếu có dịp quay lại Đà Nẵng ", tháng 10 năm 2018,Đã du lịch theo đôi
Alex nguyen,Khách sạn Sofia Boutique Đà Nẵng,5,"Tốt quá. nhân viên nhiệt tình, thân thiện. Gần biển, các dịch vụ đi kèm rất hữu ích. Nếu có cơ hội quay trở lại đà nẵng một lần nữa thì mình sẽ vẫn tiếp tục chọn nơi đây cho kỳ nghỉ của mình.", tháng 12 năm 2018,Đã du lịch theo đôi
Thế Dũ c,Khách sạn Sofia Boutique Đà Nẵng,5,"Không gian khách sạn ấm cúng,toàn bộ nhân viên điều nhiệt tình và thân thiện. Có buffet sáng ngon, ngon hơn cả các nhà hàng gần đó, phòng sạch sẽ, đẹp theo phong cách châu âu cổ kính, giá mình đánh giá là rẻ thật sự theo mặt bằng chung.,Điểm mạnh nhất của Khách sạn Sofia vẫn là có dàn nhân viên cực dễ thương, dễ mến. Chắc chắn là mình sẽ quay lai, tất nhiên rồi.", tháng 8 năm 2018,Đã du lịch với gia đình
Daniel L,Khách sạn Sofia Boutique Đà Nẵng,5,Khách sạn thật tuyệt vời vì có những nhân viên làm việc rất chăm chỉ và helpful . Một điều mình đặc biệt thích tại khách sạn đó là món phở bò . Nó rất ngon ( bát phở ngon nhất mà mình từng ăn ).highly recommend., tháng 9 năm 2017,
Hanh Meo,Khách sạn Sofia Boutique Đà Nẵng,5,"Khách sạn gần biển, dịch vụ xung quanh tiện lợi. Di chuyển đi các địa điểm thuận tiện. Phòng sạch sẽ, nhân viên thân thiện. Ăn sáng hợp lý. Nhận phòng và trả phòng nhanh chóng. ,Nói chung là ổn so với giá tiền.", tháng 8 năm 2018,Đã du lịch khi công tác
le m,Khách sạn Sofia Boutique Đà Nẵng,5,"Khách sạn có dịch vụ tốt, gần biển, thuận tiện đi lại ra biển, tại khách sạn có nhà hàng nên thuận tiện cho ăn trưa và tối,Nhân viên thân thiệt, nhiệt tình, ,Phòng ở sạch sẽ, ,Ăn sáng  nhiều món cho cả trẻ nhỏ và người lớn.", tháng 8 năm 2018,Đã du lịch với gia đình
Thienphuoc,Palmier Hotel & Apartment,5,"Khách sạn đạt tiêu chuẩn 3 sao. Từ phòng ở, đồ ăn sáng đến dịch vụ đều đạt chất  lượng và chúng tôi cảm thấy rất hài lòng. Nhân viên rất thân thiện và chuyên nghiệp. ,Cần gì có nấy. Thái độ làm việc cực kỳ cầu thị. Tôi sẽ quay lại.", tháng 4 năm 2019,Đã du lịch khi công tác
thao m,Palmier Hotel & Apartment,5,"Tôi có dịp ghé thăm ksan  , phòng ốc  tuy hơi nhỏ nhưng  được trang trí khá  đẹp  mắt,  khu wc  sạch sẽ  , phòng có view  nhìn  ra hướng  sông  hàn  rất thơ mộng,  thích nhất là  vào  buổi sáng, mọi thứ ở  đây  đều  ổn , có 1 quán  cafe  bên  cạnh  được  trang  trí  đơn  giản  nhưng  đồ uống  khá  ngon,  Nhân viên  rất thân  thiện đặc biệt la LY đã  hỗ trợ mình  rất kịp  thời,  chắc chắn  mình  sẽ quay lại.  :)", tháng 9 năm 2018,Đã du lịch theo đôi
Nghianguyen2019,Palmier Hotel & Apartment,5,"Chuyến công tác tại Đà Nẵng 3 ngày trở nên tuyệt vời hơn bao giờ hết khi ở tại Palmier Hotel. Phòng sạch sẽ, yên tĩnh là tiêu chí hàng đầu cho những người đi công tác như chúng tôi. Đặc biệt bữa sáng chuẩn bị khá sớm và đầy đủ cho khách hàng.,Tôi rất hài lòng.", tháng 4 năm 2019,Đã du lịch khi công tác
Ha11,Palmier Hotel & Apartment,5,Khách sạn xinh đẹp với view sông Hàn thơ mộng. Đồ ăn rất ngon đặt biệt món bún bò. Ngoài ra nhân viên rất thân thiện và tốt bụng. Luôn hỗ trợ chúng  tôi trong thời gian ở tại đây. Gửi lời cám ơn tới tập thể nhân viên Palmier Hotel, tháng 4 năm 2019,Đã du lịch với gia đình
Nguyễn Trọng H,Palmier Hotel & Apartment,5,"Mình đặt phòng view sông ở Palmier 2 đêm. Bạn lễ tân rất dễ thương, lúc mình check in khách sạn là 9h30 tối được các bạn lễ tân rất nhiệt tình chỉ các địa điểm ăn uống tại Đà Nẵng. Phòng đẹp và sạch sẽ, buffet ăn sáng k quá nhiều món nhưng ngon, hợp khẩu vị. Rất hài lòng với Palmier !", tháng 4 năm 2019,Đã du lịch theo đôi
Chaupham,HAIAN Beach Hotel & Spa,5,"Gia đình tôi có chuyến đi ở Da Nang tháng 02/2019, và HaiAn Beach Hotel & spa đã giúp tôi có kỉ nghỉ tuyệt vời hơn, vị trí rất tốt, các bạn nhân viên thân thiện, và đồ ăn cũng rất hợp khẩu vị.,Cám ơn Ms Cẩm đã hỗ trợ gia đình mình trong chuyến đi này rất nhiều!", tháng 2 năm 2019,Đã du lịch với gia đình
