name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
Trang H,Cassia Cottage - Nhà Tranh Hương Quế,5,"Phòng đẹp, rất chất, thân thiện với môi trường.,Nhân viên rất quan tâm khách, ngày nào trước 6h pm cũng vào phòng treo mùng cho khách vì sợ muỗi chích.Xung quanh vườn cũng để máy diệt muỗi.,Bãi biễn đẹp.hồ bơi hơi nhỏ,Đặc biệt nhiệt độ phòng luôn ổn định do có hệ thống máy lạnh ngầm và hương quế luôn phảng phất, cực kỳ thư giãn,các sản phẩm phòng tắm khá quan tâm nhu cầu người dùng, ( dầu gội từ bồ kết, sữa tắm thơm),Ban công rộng rãi ngắm biển tuyệt vời,Rất ấn tượng phong cách mộc mạc nhưng cực kỳ chuyên nghiêp của Casia Cottage,Sẽ quay lại lần tới.", tháng 12 năm 2016,
Quyên Q,Cassia Cottage - Nhà Tranh Hương Quế,5,"khung cảnh nơi đây rất đẹp, bên cạnh đó thì dịch vụ khách sạn cũng khá tốt, Vào đến phòng mình đã được nhận một đĩa trái cây mát lạnh cùng với tấm thiệp chào đón khách của khách sạn với tên trên đó, tuy chỉ là một hành động nhỏ nhưng mình cảm thấy thật vui. Nhân viên ở đây thân thiện và làm việc chuyên nghiệp", tháng 3 năm 2017,Đã du lịch với gia đình
Hoang L,Cassia Cottage - Nhà Tranh Hương Quế,5,"Không khí rất trong lành, bao quanh bời khu vườn với hàng nghìn loại cây khác nhau và phía trước là mặt biển. Khu resort nhỏ nhắn, không ồn ào, thực sự riêng tư vì không có quá đông khách du lịch. Dịch vụ thân thiện, đồ ăn sáng ngon. ,Đặc biệt nước dùng trong khách sạn được xử lý an toàn để có thể uống trực tiếp được. ,Có cảm giác như được ở trong khu resort của riêng mình vì nhân viên rất thân thiện", tháng 10 năm 2016,
PhongLee1212,Cassia Cottage - Nhà Tranh Hương Quế,5,"Tôi đã đến đây  ăn tối cùng với những người bạn.Thật là một không gian yên tĩnh,lãng mạn với những món ăn ngon,nhân viên thân thiện,chu đáo.Tôi sẽ quay lại nơi này cùng với gia đình trong kỳ nghỉ sắp tới", tháng 9 năm 2015,Đã du lịch với bạn bè
pumpitup2810,Khu Nghỉ Dưỡng Daisy,5,"Phòng hơi nhỏ nhưng không gian và cảnh vật trong resort rất đẹp, yên tĩnh, bể bơi đẹp, rộng, ăn sáng khá ổn. Resort cách bãi biển khá xa nhưng có xe đưa đón miễn phí. Và điều gây ấn tượng nhất đối với tôi là thái độ phục vụ niềm nở, nhiệt tình của nhân viên tại đây. Trong thời gian ở đây, tôi được bạn His lễ tân giúp đỡ rất nhiều về các thông tin cần thiết, phương tiện đi lại và giúp đặt tàu, xe. Tôi nghĩ rằng ko phải thứ gì khác mà chính là thái độ phục vụ tốt và sự hiếu khách của các bạn mới là lý do khiến chúng tôi trở lại đây một ngày nào đó.", tháng 4 năm 2018,Đã du lịch một mình
Yến N,Khu Nghỉ Dưỡng Daisy,5,"Mình thích cách phục vụ của daisy. TỐ NHƯ, a sẽ một ngày nào đó quay lại daisy. Thanks e, Thanks tất cả đội ngũ nhân viên. Họ bắt a phải ghi hai trăm từ a phải nói dài dòng rồi. Nói chung GOOOOOOOOOOOD. Thanks", tháng 2 năm 2018,Đã du lịch với gia đình
Phuong Thao A,Cassia Cottage - Nhà Tranh Hương Quế,5,"Mình đến Cassia Cottage trong chuyến đi nghỉ cùng công ty. Trước khi nhận phòng mình được mời một ly hibicus và được trao một tấm bản đồ Phú Quốc với chỉ dẫn dễ hiểu. Vào đến phòng mình đã nhận ngay đĩa trái cây mát lạnh và tấm thiệp chào đón của khách sạn với tên mình trên đó, cảm giác thật vui, đến giờ mình vẫn còn giữ tấm thiệp làm kỷ niệm. Nhân viên ở đây thân thiện, dịch vụ phòng tốt, dịch vụ xe máy tốt. Mình và các đồng nghiệp thuê 2 chiếc xe máy rồi mang tấm bản đồ đi một vòng Phú Quốc. Tuy nhiên nếu mem nào muốn nhờ khách sạn luộc hộ đồ ăn thì nên cân nhắc, trong lúc đi chơi, mình tìm được 1 chỗ bán 1 kg ghẹ giá 140k, gọi hỏi khách sạn luộc giùm phí bao nhiêu, khách sạn bảo 7đô/ kg nên em nó nghỉ mua ghẹ sống chuyển sang đi ăn ghẹ luộc sẵn trong quán ăn luôn giá 250k/kg. ^^ Nói túm lại khách sạn rất ok trong chuyến đi vừa rồi!", tháng 8 năm 2016,
TranTran90,Khu Nghỉ Dưỡng Daisy,5,"Lần thứ 3 đến với Phú Quốc tôi vẫn chọn  Daisy làm nơi dừng chân, một nơi thật sự cho tôi một cảm giác thoải mái như ở nhà, từ cảnh quan, hồ bơi cách đến cách bô trí phòng tất cả đều hài hòa thực sự phù hợp với người thích sự đơn giản bình dị nhẹ nhàng như tôi. Nhân viên rất chu đáo và nhiệt tình.", tháng 11 năm 2017,
SheffieldRat,Biệt Thự Sun & Wind Paradise,5,, tháng 3 năm 2019,Đã du lịch với bạn bè
Vanessa,Biệt Thự Sun & Wind Paradise,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
Thai D,Khu Nghỉ Dưỡng Daisy,5,"Nếu trở lại, chắc chắn vợ chồng tôi sẽ trở lại nơi đây!,Thiên nhiên quanh khu vực gần gũi,,Phục vụ tại nơi ở nhiệt tình,,Mách nước của nhân viên giới thiệu về du lịch quá ""có tâm"" .,Tóm lại 2 từ quá tuyệt thôi!:)", tháng 10 năm 2017,Đã du lịch theo đôi
Liz B,Biệt Thự Sun & Wind Paradise,5,, tháng 12 năm 2018,Đã du lịch với gia đình
Katie K,Biệt Thự Sun & Wind Paradise,5,, tháng 11 năm 2018,Đã du lịch theo đôi
J Biz,Biệt Thự Sun & Wind Paradise,5,, tháng 5 năm 2018,
Trần T,Khu Nghỉ Dưỡng Daisy,5,Không gian yên tĩnh  . Rất  phù hợp cho việc nghỉ  ngơi.  Hồ bơi đẹp. Cây  cối xinh xắn và đẹp.  Cảm thấy ấn  tượng với thiết kế nhà tắm.  Cảm giác rất  thú vị.  Đến  chưa  biết đi  đâu thì  nhân  viên  ở  đây  rất  nhiệt tình . Chào đón  và  đưa  ra  các  lịch  trình đi  tour  land  cũng  như  tour  island rất  thú  vị. Rất phù hợp để đi nghỉ dưỡng., tháng 11 năm 2017,Đã du lịch một mình
TrungDaikin,Khu nghỉ dưỡng Thanh Kiều,3,"Khung Canh Vuon xung Quanh Phong Nghi rat dep, thiet ke Phong nghi Theo Phong cach dia phuong, thuan tien tam Bien , Phu hop voi di khach can su Yen tinh , diem tam tuy don gian nhung an ngon va hop Khau vi !", tháng 8 năm 2017,
Hoàng Thái Đ,Khu nghỉ dưỡng Thanh Kiều,5,"không gian yên tĩnh và thoải mái, phòng sang trọng theo phong cách nhà cổ, cảm giác bước vào phòng rất lạ, thích thú với tolet lộ thiên. Nhân viên thân thiện nhiệt tình, món ăn rất ngon. Tôi sẽ cùng vợ đến thêm một lần nữa, khi có dịp ra Phú Quốc.", tháng 5 năm 2017,
Jnnfrhll,Khu nghỉ dưỡng Thanh Kiều,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Simon K,Khu nghỉ dưỡng Thanh Kiều,2,"Sau 5 tuần ở các thành phố lớn, tôi quyết định đến một nơi yên tĩnh và vắng vẻ một vài ngày để thư giãn … và tôi đã đỗ lại ở nơi đây. Ồ, bản thân phòng không đến nỗi tồi nhưng phải mỗi tội quá đắt so với những gì khách sạn cung cấp. Nhà gỗ một tầng không hề hấp dẫn và được xây theo cách rẻ mạt. Khi đi ăn bữa sáng tự chọn, bạn sẽ thấy một nửa các khay đồ ăn trống rỗng còn một nửa còn lại thì ruồi bu đầy. Bánh mì nướng không được tươi. ,Dù vậy thứ tồi tệ nhất là nhà hàng bãi biển. Bạn phải trả gấp đôi số tiền so với ăn ở các nhà hàng xung quanh và dịch vụ thì thật khủng khiếp. Một buổi chiều tôi gọi món súp thì hầu như không có nhân viên nào trong nhà hàng và người phục vụ cố gắng quên món ăn tôi đặt. Tất nhiên là sau đó người phục vụ này cũng không xin lỗi cho sai lầm hiển nhiên đó.,Tôi sẽ không đến đó nữa nhưng thực sự thì cả hòn đảo đều tồi tệ như vậy. Chỉ có khách du lịch (hầu hết là người Đức và Úc nói về hầu hết mọi thứ) và giá cả thì đắt gấp 5 lần so với ở Việt Nam.",,
ericpeterson,Khu nghỉ dưỡng Thanh Kiều,5,, tháng 11 năm 2018,
HuynyG,Anja Beach Resort & Spa,4,, tháng 7 năm 2018,Đã du lịch với gia đình
mountaintortoise,Anja Beach Resort & Spa,5,, tháng 12 năm 2017,
viviangem,Anja Beach Resort & Spa,5,, tháng 6 năm 2018,
buingocminhtrang0501,Anja Beach Resort & Spa,5,, tháng 6 năm 2018,Đã du lịch theo đôi
Alice H,Bauhinia Resort Phu Quoc,5,"Mình đã có kỳ nghỉ tuần trăng mật tuyệt vời ở đây. Mình book phòng cho 5 ngày 4 đêm và  mọi thứ vượt xa  mong đợi của mình và chồng. Phòng với view hướng ra biển, rất thoáng, không gian yên tĩnh nên mình đã ngủ rất ngon. Bữa sáng free với nhiều lựa chọn, thích nhất là món bánh crep, nhân viên rất nhiệt tình và thân thiện, mình có tham khảo các địa điểm nên đi thì được các bạn tư vấn chi tiết luôn. So cute!,Mình sẽ highly recommend Bauhinia cho bạn bè và gia đình.Cảm ơn các bạn", tháng 5 năm 2018,
trove020189,Bauhinia Resort Phu Quoc,5,Resort gần trung tâm. Nhân viên thân thiện nhiệt tình. Anh quản lý Ryan rất dễ thương và hiểu biết. Buffet sáng ngon. Đồ ăn phong phú.Giá cả tốt so với chất lượng phục vụ.Phòng sạch. Địa điểm thích hợp cho khách yêu thích yên tĩnh. Nếu quay lại Phú Quốc mình và gia đình vẫn sẽ chọn Bauhinia làm nơi nghỉ dưỡng, tháng 8 năm 2018,Đã du lịch với gia đình
Thu H,Bauhinia Resort Phu Quoc,5,"Mình đến đây vào đầu tháng 11. ,Check in 9.11,Check out 12.11,1. Phòng ốc: sạch sẽ, tuy resort được xây dựng lâu rồi nhưng vẫn giữ được cơ sở vật chất rất tốt. Phòng nhà mình là triple hướng hồ bơi. Cửa kính phía sau nhìn ra 9 station.,Nội thất gỗ đẹp. Tivi đủ lớn khoảng 35 inches. Có két sắt. Có tủ lạnh.,Phòng wc có đầy đủ các thứ mình cần. Kim chỉ, dũa móng tay, khăn tắm, khăn mặt, áo choàng....,2. Bể bơi: mình chỉ tắm ở bể 1 lần nhưng bể sạch nhé. Bể ngoài trời 1 bên có hàng ghế dưới nước, 1 bên hàng ghế cạn. Ghế ngồi nghỉ có mái che. Nước trong. Bể sạch.,3. Đồ ăn sáng: nói thật thì đủ để ăn sáng thôi chứ đồ ăn bình thường. Buffet không có gì đặc sắc cả. Mình ăn đơn giản chỉ là trứng tráng và bánh crep thì ngày nào cũng ok. Đây là món ok nhất ở đây rùi. Còn lại món khác thì khẩu vị của mình đòi hỏi cao hơn :),4. Nhân viên phục vụ: đây là điểm mà mình đánh giá cao nhất ở Bauhinia. Các bạn phục vụ rất rất tận tình. Tận tình đến nỗi có cảm giác như ở nhà mình vậy. Thường thì mình sẽ có thói quen đọc trước khi đi và hỏi trc khi đến, nhưng mình vẫn luôn thích tới nơi và hỏi những ng dân địa phương về thì nơi ăn chốn chơi ^^ các bạn lễ tân dễ thương lắm lắm. Trả lời nhiệt tình cực kỳ luôn. Chẳng nay trong chuyến đi mình bị cảm cúm. Mình cũng có đi hỏi hiệu thuốc gần resort để mua nc muối 500ml rửa mũi nhưng k có. Mình về ksạn hỏi lễ tân, các bạn ý đã tận tình mua cho mình chai nc muối to đùng và kèm theo câu chị cứ dùng thôi k phải trả đâu chị. Với tất cả sự chân thành, mình vô cùng cảm ơn các bạn ấy. Nghĩa cử chăm sóc ấy nó rất đơn giản thôi nhưng đủ để thấy con ng sống ở đây vô cùng dễ thương.,Chưa kể mỗi lần ra ngoài đi tắm biển/ lặn biển xa xa các bạn đều sẽ cbị khăn tắm riêng cho gia đình mình.,Phòng đc dọn hàng ngày, các bạn ý sẽ chỉ thu dọn rác còn lại giữ nguyên hiện trạng đồ trong phòng.,Gia đình 3 người: 2 chị em và mẹ mình đã có 1 kỳ nghỉ trọn vẹn rất ý nghĩa cùng các bạn ở đây.,Thank all Bauhinia members so much for ur great support ^^", tháng 11 năm 2016,Đã du lịch với gia đình
Tracey H,Bauhinia Resort Phu Quoc,5,"Gia đình mình đã có kỳ nghỉ dưỡng tuyệt vời ở đây. ,Phòng hướng biển nên không gian phòng rất thoáng, có đầy đủ những đồ dùng cá nhân cần thiết, thậm chí cả kim, chỉ hay dũa móng tay luôn. ,Bể bơi tắm sạch sẽ, có sẵn khăn dc đặt trên ghế nằm. ,Bữa sáng đồ ăn ngon và nhiều lựa chọn, nhân viên nhiệt tình và rất quan tâm đến khách. ,Mình sẽ gợi ý cho bạn bè về Bauhinia khi đến Phú Quốc.", tháng 6 năm 2018,
GoPlaces815869,Bauhinia Resort Phu Quoc,5,"Resort gây ấn tượng từ cái tên bởi vì hoa ban là loài hoa đặc biệt trên quê hương Tây Bắc của mình! Không nhiều hi vọng lắm vì xác định chỉ là chỗ trú chân, nhưng về sau thì thực sự hài lòng! gặp chiu Huyền cũng là người Bắc, rất niềm nở và nhiệt tình, hay ra hỏi han khách và tư vấn nhiều thứ bổ ích, chuẩn bị cả khăn tắm cho tụi mình đi biển! ,Là 1 resort nhỏ xinh ngay trung tâm thị trấn Dương Đông, khuôn viên nhiều cây xanh, phòng ốc sạch sẽ, ấm cúng, bể bơi ngay dưới tán cây hoa ban, cánh hoa rụng lác đác trên mặt hồ bơi càng thêm lãng mạn!,Điểm trừ duy nhất là không có nóng lạnh, phòng mình thoát nước hơi chậm! Nếu khắc phục được thì không còn gì phải phàn nàn!,Cảm ơn anh chủ đẹp trai đã cho mượn Laptop cá nhân để mình làm việc, cảm ơn chị Huyền lễ tân xinh đẹp và nhiệt tình, cảm ơn mọi người đã cho bọn mình 1 kỳ nghỉ tuyệt vời với Phú Quốc biển xanh nắng vàng cát trắng!", tháng 9 năm 2018,Đã du lịch với bạn bè
trung,La Mer Resort Phu Quoc,4,"Sau khi nghỉ ngơi 2 đêm tại La Mer Resort Phú Quốc thì tôi thấy so với tiêu chuẩn 3 sao thì dịch vụ cũng được, đáp ứng đủ nhu cầu từ hệ thống phòng ngủ đến khâu vệ sinh, ăn uống cũng như thái độ của nhân viên. Vị trí thì hơi xa chợ đêm nên chưa tiện lắm và giá cả hợp lý. Tôi khá hài lòng về dịch vụ mà La Mer Resort Phú Quốc cung cấp. Nhân viên thân thiện và niềm nở trong giao tiếp. Chất lượng phòng ở tương xứng với tiêu chuẩn của resort. Tiện ích hồ bơi sạch sẽ, đạt yêu cầu.Dịch vụ ăn sáng tốt, có nhiều món để chọn lựa, cách chế biến món ăn ngon, phù hợp khẩu vị với tôi. Resort có không gian nghỉ ngơi thoáng đãng, rộng rãi. Tôi thấy mọi người ở đây đều hiếu khách và dễ chịu.", tháng 11 năm 2018,
Tỉnh H,La Mer Resort Phu Quoc,2,"Các nhân viên lễ tân nhìn chung thân thiện, nhiệt tình tư vấn, nhưng nhân viên làm dịch vụ phòng thì resort cần xem xét lại vì hầu hết là các chị lớn tuổi, và thái độ không thân thiện niềm nở với khách. Tôi đánh giá La Mer là 1 khu resort tốt nhất trong tầm tiền. Chúng tôi đặt phòng standard bungalow với giá khoảng hơn 800.000đ/ đêm, và với chất lượng của La Mer, tôi hài lòng với mức giá này. La Mer có nhiều nhược điểm như xa bãi biển, nằm trong ngõ hẻm sâu, hồ bơi nhỏ, tiện nghi và giải trí vừa đủ, nhưng có thể nói là tốt nhất trong tầm tiền. Chất lượng Wifi rất tệ.", tháng 11 năm 2017,
FlavioM,Anja Beach Resort & Spa,5,, tháng 6 năm 2018,Đã du lịch theo đôi
Nhoc G,La Mer Resort Phu Quoc,5,"Anh chủ ở đây là người sài gòn ra mở resort, anh chủ rất nhiệt tình. Phòng ốc sạch sẽ, phòng tắm lộ thiên nên hơi gây cảm giác lạ, thích. Đi ra bãi biển khoảng 5 phút, rất tiện lợi. Đi ra thị trấn ko xa, đi tắm hay đi ăn đều tiện lợi. Sẽ quay trở lại với gia đình", tháng 7 năm 2016,Đã du lịch với bạn bè
DavidPhuongVN,La Mer Resort Phu Quoc,4,"Tôi lựa chọn La Mer Resort vì mức giá khá phù hợp với điều kiện của gia đình tôi. Sau khi đã tham khảo kỹ và cân nhắc qua các đánh giá nhận xét của các vị khách đã từng ở đây trên TripAdvisor, Agoda và Booking, tôi quyết định đặt 2 phòng trong dịp tháng 6 vừa rồi để cho gia đình tôi nghỉ.,Mặc dù tôi đã gọi điện trước cho La Mer để đặt xe của khách sạn đón, nhưng ko hiểu vì sao xuống đến sân bay không có ai đón, tôi gọi lại cho La Mer thì được biết tài xế có trục trặc ko ra được, vậy nhưng ko lại không chủ động báo cho khách. Taxi ở sân bay rất nhiều nên tôi có ngay taxi khác để về resort. Do hãng hàng không thay đổi giờ bay, nên chúng tôi đến Phú Quốc sớm hơn 2h so với lịch trình dự kiến, tuy nhiên khi tới resort, các bạn lễ tân vẫn vui vẻ thu xếp cho chúng tôi check-in sớm.,La Mer là một khu resort nhỏ, nhưng đầy cây xanh, với các lối đi như các con ngỏ hẻm nhỏ giữa 2 bờ dậu là cây xanh, hoa dâm bụt, hoa huỳnh anh rất đẹp, yên tĩnh. Khu vực hồ bơi khá nhỏ, có lẽ chỉ phù hợp để ngâm mình thư giãn. Chúng tôi bị xếp vào 2 bungalow ở cuối cùng con đường của resort, sát bên bờ tường bao bên ngoài, tôi không hài lòng vì góc này tối và khu resort quá nhiều cây nên rất dễ có côn trùng, gia đình tôi lại có trẻ nhỏ, thế nhưng khi xin đổi phòng thì không được vì các bạn lễ tân báo các phòng cùng hạng đã có khách khác đặt hết. Chúng tôi chấp nhận, nhưng thực ra qua những ngày ở đây tôi biết các phòng khác ko full khách đến vậy.,Các phòng bungalow có thiết kế phòng tắm rộng rãi, đẹp đẽ và có khoảng không liên thông với bầu trời bên ngoài.,La Mer nằm trong hẻm 118 Trần Hưng Đạo, 1 khu tập trung nhiều khu nghỉ dạng này như Arcadia, Phú Quốc Kim, Dia Dem... Resort ở khá xa bãi biển. Phải đi bộ qua 1 hệ thống các hẻm nhỏ mới ra đến biển và trên các hẻm này không được sạch sẽ, có chỗ người dân lại đang xây dựng nên rất bề bộn, bữa bãi.,Bữa sáng ở resort đồ ăn chế biến tốt, sạch sẽ, nhưng chưa đa dạng món ăn lắm, mặc dù mỗi ngày đều có thay đổi. Các nhân viên lễ tân nhìn chung thân thiện, nhiệt tình tư vấn, nhưng nhân viên làm dịch vụ phòng thì resort cần xem xét lại vì hầu hết là các chị lớn tuổi, và thái độ không thân thiện niềm nở với khách.,Tôi đánh giá La Mer là 1 khu resort tốt nhất trong tầm tiền. Chúng tôi đặt phòng standard bungalow với giá khoảng hơn 800.000đ/ đêm, và với chất lượng của La Mer, tôi hài lòng với mức giá này. La Mer có nhiều nhược điểm như xa bãi biển, nằm trong ngõ hẻm sâu, hồ bơi nhỏ, tiện nghi và giải trí vừa đủ, nhưng có thể nói là tốt nhất trong tầm tiền.,Chất lượng Wifi rất tệ.", tháng 6 năm 2017,
