name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
axelrod10,Green Papaya Home Stay,5,, tháng 4 năm 2018,
theunseencolors,Green Papaya Home Stay,2,, tháng 1 năm 2018,
Matt H,Green Papaya Home Stay,5,, tháng 11 năm 2016,Đã du lịch theo đôi
yaelamsterdam,Tam Coc Mountain Lake Homestay,5,, tháng 1 năm 2019,Đã du lịch theo đôi
thai ninh t,Tam Coc Mountain Lake Homestay,5,"""beautiful house, good foods, orchids flower"",Khung cảnh quá đẹp. Không gian ở riêng tư, thoải mái. Đồ ăn thì ngon tuyệt vời. Cung cách và thái độ phục vụ tốt, thân thiện.,Chỗ ở gần điểm du lịch Tam Cốc - Bích Động, đi bộ một đoạn là đã ra đến bến đò. Ngồi trên thuyền dập dềnh trên mặt nước, đi xuyên qua các hang động và núi non trùng trùng điệp điệp. Đẹp thôi rồi.,Nhà mình rỗi lại lên đường đi thôi.", tháng 10 năm 2017,
Sabrina B,Tam Coc Mountain Lake Homestay,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
Lê Chí Â,Tam Coc Mountain Lake Homestay,5,"Phòng rất sạch, tiện nghi, chủ nhà rất thân thiện, các món ăn sáng rất ngon, những dịch vụ tại đây sẽ làm bạn cảm giác gần gũi và nhẹ nhàng như ở nhà.,Nên thử trải nghiệm ở tại đây khi bạn đến Tam Cốc, Ninh Bình.", tháng 11 năm 2017,
Danny B,Trang An Retreat,5,, tháng 11 năm 2018,Đã du lịch theo đôi
Jmhon08,Tam Coc Mountain Lake Homestay,5,, tháng 1 năm 2019,Đã du lịch theo đôi
Dimitri Hendrickx,Trang An Retreat,5,, tháng 11 năm 2018,Đã du lịch theo đôi
Lorena G,Trang An Retreat,5,, tháng 11 năm 2018,Đã du lịch theo đôi
Tomasz W,Trang An Retreat,5,, tháng 11 năm 2018,Đã du lịch với bạn bè
Hein,Trang An Retreat,5,, tháng 10 năm 2018,Đã du lịch theo đôi
Carol Dale,Thanh Dat Homestay,5,, tháng 4 năm 2019,
Backpacking_Betties,Thanh Dat Homestay,5,, tháng 2 năm 2019,
Sherry,Thanh Dat Homestay,5,, tháng 1 năm 2019,
G7123YIjuliae,Thanh Dat Homestay,5,, tháng 10 năm 2018,Đã du lịch theo đôi
Eric W,Thanh Dat Homestay,5,, tháng 12 năm 2018,Đã du lịch một mình
Getaway823030,Sierra Homestay,5,Phòng rất rộng và đẹp. View núi. Cục kỳ thx hợp cho nhóm vì phòg rộng và cặp đôi nếu muốn có 1 không gian tuyệt cho lãng mạn. Dịch vụ tuyệt....cho gửi đồ free gần cả 1 ngày. Cảm ơn hotel. Very good, tháng 10 năm 2018,Đã du lịch với bạn bè
Vu Son T,Tam Coc Craft Homestay,5,"Phòng nghỉ đẹp, sạch sẽ và yên tĩnh. Chỉ cách đường lớn và bến đò Tam Cốc 2p đi bộ. Đặc biệt gia đình chủ nhà tiếp đón rất tốt , nhiệt tình, phục vụ chu đáo, luôn sẵn sàng giúp đỡ mỗi khi khách cần. Chắc chắn sau này mỗi khi đi du lịch ở ninh bình t sẽ quay lại đây!", tháng 6 năm 2018,Đã du lịch một mình
Kaylaa W,Sierra Homestay,5,, tháng 4 năm 2019,Đã du lịch với bạn bè
Dương L,Sierra Homestay,5,"Các cô chú và anh chị quản lý lẫn nhân viên đều rất nhiệt tình và hiếu khách. Phòng lớn view rất đẹp, nói là phòng dành cho 4 người nhưng thực sự có thể ở thoải mái cả 10 người cũng được. Trừ khoản đồ ăn vì mình chỉ ăn đúng 1 bữa tại đây còn lại đều rất tuyệt.", tháng 9 năm 2017,Đã du lịch với bạn bè
Emilie B,Sierra Homestay,5,, tháng 1 năm 2019,Đã du lịch với bạn bè
Yorskie,Tam Coc Craft Homestay,5,, tháng 2 năm 2019,
Albert Mac,Tam Coc Craft Homestay,5,, tháng 3 năm 2019,Đã du lịch theo đôi
emlflanagan,Tam Coc Craft Homestay,5,, tháng 10 năm 2018,Đã du lịch theo đôi
loggirl,Sierra Homestay,5,, tháng 4 năm 2019,Đã du lịch theo đôi
Raine W,Tam Coc Craft Homestay,5,, tháng 10 năm 2018,Đã du lịch theo đôi
Tav Y,Tam Coc Bamboo,5,, tháng 12 năm 2018,Đã du lịch với bạn bè
musiclover89,Tam Coc Bamboo,4,, tháng 3 năm 2018,Đã du lịch với bạn bè
Schnauti,Tam Coc Bamboo,5,, tháng 3 năm 2018,Đã du lịch một mình
DanTBC,Buffalo Eco Garden Homestay,5,, tháng 1 năm 2019,Đã du lịch với gia đình
Olalala L,Buffalo Eco Garden Homestay,5,M đi vào mùa thấp điểm nên buổi tối cả khu có mỗi mình là khách.  M ở bungalow hướng hồ toàn làm bằng tre nứa.  Không gian yên tĩnh hợp cho nghỉ dưỡng.  Đồ ăn toàn thứ họ tự làm ra nên rất tươi ngon.  Với số tiền bỏ ra thì quả là tuyệt vời , tháng 5 năm 2018,Đã du lịch một mình
Gabby L,Tam Coc Bamboo,1,, tháng 2 năm 2018,Đã du lịch theo đôi
Alistair S,Tam Coc Bamboo,2,, tháng 4 năm 2018,Đã du lịch với gia đình
WallaceAustralia,Buffalo Eco Garden Homestay,5,, tháng 1 năm 2019,
NTMax,Buffalo Eco Garden Homestay,5,, tháng 11 năm 2018,Đã du lịch theo đôi
Eline L,Buffalo Eco Garden Homestay,5,, tháng 7 năm 2018,Đã du lịch với gia đình
wilfsandwell15,Phi Hung's Unique Homestay,5,, tháng 8 năm 2018,Đã du lịch theo đôi
Peter C,Cozy Son Hotel,5,, tháng 3 năm 2019,Đã du lịch theo đôi
connor a,Phi Hung's Unique Homestay,5,, tháng 6 năm 2018,Đã du lịch với bạn bè
Thomas D,Cozy Son Hotel,5,, tháng 10 năm 2018,Đã du lịch theo đôi
DomfromUK,Cozy Son Hotel,5,, tháng 2 năm 2019,Đã du lịch theo đôi
karloshv,Phi Hung's Unique Homestay,5,, tháng 6 năm 2018,Đã du lịch theo đôi
Lee H,Phi Hung's Unique Homestay,5,, tháng 5 năm 2018,Đã du lịch theo đôi
Sasa P,Phi Hung's Unique Homestay,5,, tháng 5 năm 2018,
SylvainTln,Cozy Son Hotel,5,, tháng 10 năm 2018,Đã du lịch với bạn bè
Kirstiej104,Cozy Son Hotel,5,, tháng 7 năm 2018,Đã du lịch với bạn bè
Mvgsmf,The Vancouver Hotel Ninh Binh,4,, tháng 7 năm 2018,
Connector48130290430,Nhà Nghỉ Gia Bảo,5,Nhà hàng có đồ ăn rất ngon . Khá rẻ rất phù hợp . Đặc biệt rất sạch sẽ . Chất lượng đảm bảo . Nhân viên phục vụ chuyên nghiệp và rất thân thiện . Cảnh rất đẹp . Lần sau quay lại tôi sẽ nhất định vào nhà hàng, tháng 11 năm 2018,Đã du lịch một mình
Mik W,Tam Coc Family Hotel,5,, tháng 9 năm 2017,
Kerim92,The Vancouver Hotel Ninh Binh,5,, tháng 7 năm 2018,Đã du lịch với bạn bè
Lee,The Vancouver Hotel Ninh Binh,5,, tháng 10 năm 2017,Đã du lịch theo đôi
AndyAsia20,The Vancouver Hotel Ninh Binh,5,, tháng 5 năm 2018,Đã du lịch với gia đình
Binh V,The Vancouver Hotel Ninh Binh,5,, tháng 5 năm 2018,
Go64635513639,Nhà Nghỉ Gia Bảo,5,"Đồ ăn ngon, đảm bảo, giá cả hợp lí. Phục vụ nhiệt tình, chu đáo, hiếu khách. Không gian thoải mái, view rất đẹp, phòng nghỉ ngăn nặp gọn gàng, phòng nghỉ thiết kế hiện đại, tiện nghi, thoải mái, phục vụ tốt!", tháng 11 năm 2018,Đã du lịch một mình
Footprints824309,Nhà Nghỉ Gia Bảo,5,"Đồ ăn rất tuyệt vời . Vừa rẻ lại đảm bảo chất lượng. Nhân viên phục vụ chu đáo , tận tình, hiếu khách, thân thiện. ,Phòng ngủ rất đẹp, thoải mái, lịch sự . Đảm bảo an ninh . Chúng tôi sẽ quay lại đây !!", tháng 10 năm 2018,Đã du lịch với bạn bè
Johanna G,Nhà Nghỉ Gia Bảo,5,, tháng 11 năm 2018,Đã du lịch với bạn bè
K.P.,Nhà Nghỉ Gia Bảo,5,, tháng 11 năm 2018,
Spencer S,Tam Coc Family Hotel,5,, tháng 7 năm 2018,Đã du lịch theo đôi
Kiwi1963,Tam Coc Family Hotel,5,, tháng 5 năm 2018,Đã du lịch theo đôi
zoemens,Tam Coc Family Hotel,5,, tháng 7 năm 2018,Đã du lịch theo đôi
RuhrpottTravelFoxes,An Phu Home Stay,5,, tháng 4 năm 2018,
TheBlackleys,An Phu Home Stay,5,, tháng 5 năm 2018,
ElenaMed,Tam Coc Family Hotel,5,, tháng 6 năm 2018,Đã du lịch theo đôi
Lisa,An Phu Home Stay,4,, tháng 4 năm 2018,Đã du lịch theo đôi
Greenmiles4,An Phu Home Stay,5,, tháng 4 năm 2018,
JWUk,An Phu Home Stay,5,, tháng 4 năm 2018,
Rachel W,Limestone View Homestay,4,, tháng 6 năm 2018,
Jeroen J,Limestone View Homestay,4,, tháng 7 năm 2018,
heathercR8211NT,Limestone View Homestay,4,, tháng 6 năm 2018,
oysrus,Limestone View Homestay,5,, tháng 5 năm 2018,Đã du lịch theo đôi
Gabriela Meta,La Belle Vie Tam Coc Homestay,5,, tháng 5 năm 2018,
ThibautG92,La Belle Vie Tam Coc Homestay,5,, tháng 7 năm 2018,Đã du lịch với bạn bè
Nadine G,Limestone View Homestay,5,, tháng 5 năm 2018,Đã du lịch với gia đình
hetvitus,La Belle Vie Tam Coc Homestay,5,, tháng 7 năm 2018,Đã du lịch với gia đình
GraceOgnyenovits,Khách sạn Nam Hoa,5,, tháng 11 năm 2018,Đã du lịch theo đôi
Eduprat,La Belle Vie Tam Coc Homestay,2,, tháng 6 năm 2018,
Gail P,Khách sạn Nam Hoa,5,, tháng 6 năm 2018,Đã du lịch theo đôi
GinnyB63,La Belle Vie Tam Coc Homestay,1,, tháng 4 năm 2018,
chargemom,Khách sạn Nam Hoa,3,, tháng 6 năm 2018,Đã du lịch với bạn bè
lionel97180,Khách sạn Nam Hoa,4,, tháng 5 năm 2018,
AR548739,Khách sạn Nam Hoa,5,, tháng 5 năm 2018,Đã du lịch theo đôi
Lai Y,Green Papaya Home Stay,4,, tháng 6 năm 2017,Đã du lịch theo đôi
Amy C,Green Papaya Home Stay,5,, tháng 5 năm 2017,Đã du lịch theo đôi
gary t,Green Papaya Home Stay,5,, tháng 3 năm 2017,Đã du lịch với gia đình
Ivan O,Green Papaya Home Stay,5,, tháng 4 năm 2017,Đã du lịch theo đôi
Kanaena,Green Papaya Home Stay,3,, tháng 2 năm 2017,Đã du lịch với bạn bè
kamaaina96822,Ngoc Anh Hotel,5,, tháng 1 năm 2019,
stephtravel23100,Tam Coc Sunshine Homestay,5,, tháng 8 năm 2018,Đã du lịch theo đôi
spric21,Tam Coc Sunshine Homestay,5,, tháng 7 năm 2018,
Josh L,Tam Coc Sunshine Homestay,5,, tháng 8 năm 2018,Đã du lịch theo đôi
anoukvanhelvoirt,Tam Coc Sunshine Homestay,5,, tháng 7 năm 2018,Đã du lịch theo đôi
Louise,Ngoc Anh Hotel,5,, tháng 11 năm 2018,
Chris F,Ngoc Anh Hotel,5,, tháng 9 năm 2018,
931justinw,Ngoc Anh Hotel,5,, tháng 4 năm 2018,Đã du lịch theo đôi
JoMiViet,Tam Coc Sunshine Homestay,5,, tháng 6 năm 2018,Đã du lịch theo đôi
David M,Ngoc Anh Hotel,4,, tháng 1 năm 2019,Đã du lịch với bạn bè
716tuand,Nhà nghỉ Chez Loan,5,, tháng 6 năm 2018,Đã du lịch theo đôi
L33nk,Nhà nghỉ Chez Loan,4,, tháng 6 năm 2018,
Manoublue,Nhà nghỉ Chez Loan,5,, tháng 6 năm 2018,
Joanna Coles,Nhà nghỉ Chez Loan,1,, tháng 5 năm 2018,Đã du lịch một mình
Monique D,Nhà nghỉ Chez Loan,3,, tháng 4 năm 2018,
katricky,Tam Coc Mountain Lake Homestay,5,, tháng 12 năm 2018,Đã du lịch theo đôi
Akshai M,Tam Coc Mountain Lake Homestay,5,, tháng 12 năm 2018,Đã du lịch với gia đình
Genevieve M,Tam Coc Mountain Lake Homestay,5,, tháng 6 năm 2018,Đã du lịch với bạn bè
Dianne F,Tam Coc Mountain Lake Homestay,5,, tháng 5 năm 2018,
TheDrakes27,Tam Coc Mountain Lake Homestay,5,, tháng 6 năm 2018,
Hằng Đ,Tam Coc Craft Homestay,5,, tháng 6 năm 2018,Đã du lịch với gia đình
Lizzie W,Tam Coc Craft Homestay,5,, tháng 5 năm 2018,Đã du lịch theo đôi
benjaminrost,Tam Coc Craft Homestay,5,, tháng 4 năm 2018,
Janet G,Tam Coc Craft Homestay,5,, tháng 4 năm 2018,Đã du lịch theo đôi
laura c,Sierra Homestay,5,, tháng 1 năm 2019,
Oliver H,Tam Coc Craft Homestay,5,, tháng 3 năm 2018,
UNNIMAYA,Sierra Homestay,5,, tháng 9 năm 2018,
Stephen G,Sierra Homestay,5,, tháng 7 năm 2018,Đã du lịch theo đôi
BourneTraveller1,Sierra Homestay,5,, tháng 6 năm 2018,Đã du lịch theo đôi
Yiling L,Sierra Homestay,5,, tháng 7 năm 2018,Đã du lịch một mình
Errol_CH,Cozy Son Hotel,5,, tháng 7 năm 2018,Đã du lịch với gia đình
Avital K,Thanh Dat Homestay,5,, tháng 7 năm 2018,Đã du lịch với bạn bè
Tompa58,Cozy Son Hotel,5,, tháng 4 năm 2018,
Marianne D,Cozy Son Hotel,5,, tháng 6 năm 2018,Đã du lịch với bạn bè
Tal N,Cozy Son Hotel,5,, tháng 2 năm 2018,Đã du lịch với bạn bè
Sophie R,Cozy Son Hotel,5,, tháng 5 năm 2018,
Nayan H,Thanh Dat Homestay,5,, tháng 7 năm 2018,Đã du lịch một mình
R B,Thanh Dat Homestay,5,, tháng 2 năm 2018,Đã du lịch một mình
annaknowlessmith94,Thanh Dat Homestay,5,, tháng 4 năm 2018,Đã du lịch với bạn bè
Mgiaco,Phi Hung's Unique Homestay,5,, tháng 5 năm 2018,Đã du lịch theo đôi
Shnmlnk,Tam Coc Bamboo,4,, tháng 4 năm 2017,Đã du lịch theo đôi
Raymondtravelsallot,Tam Coc Bamboo,4,, tháng 6 năm 2017,Đã du lịch theo đôi
karu c,Tam Coc Bamboo,5,, tháng 10 năm 2017,
bigwhite1998,Tam Coc Bamboo,5,, tháng 5 năm 2017,Đã du lịch với bạn bè
