name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
Milanvu,Murray Guesthouse,5,"Mình đi du lịch nhiều nơi, chưa khi nào mình đánh giá hay nhận xét về chỗ ở, kể cả tốt hay không, mình chỉ chia sẻ với bạn bè. ,Nhưng với Murray Guesthouse (MG), mình có ấn tượng rất tốt với nó ngay từ khi gọi tới book - sau khi đọc rất nhiều lời khen từ mọi người. Cung cách phản hồi booking, cũng làm mình an tâm. Khi tới ở, mình thực sự hài lòng với MG bởi:,1. MG ở vị trí trung tâm - thuận tiện cho việc đi lại. ,2. MG được bày trí đẹp, tỉ mỉ, cẩn thận từ những chi tiết nhỏ, như toilet cho khách, có khăn lau tay, tủ đựng khăn, lời nhắn tới khách,... đều rất lịch sự và thân thiện với môi trường. ,3. Cô chủ và nhân viên rất thân thiện, nhiệt tình, ân cần và chu đáo. ,4. Phòng ốc sạch đẹp, đầy đủ tiện nghi cần thiết. ,5. Khu vực nhà hàng có bàn bida, phục vụ ăn sáng cả trong nhà và ngoài balcony. Chỗ ngồi rất thoải mái và tạo cảm giác dễ chịu cho khách.,Cảm ơn cô chủ và các bạn nhân viên tại nhà nghỉ, đã làm cho chuyến đi của mình và các đồng nghiệp thêm ý nghĩa và đáng nhớ hơn. ,Nếu có dịp quay lại Châu Đốc, chắc chắn mình sẽ ở tại MG. ,Chúc MG ngày càng phát triển, thật nhiều khách và dịch vụ luôn luôn làm hài lòng khách đến, vừa lòng khách đi nhé.", tháng 11 năm 2015,
Ginttet9090,Thanh Nam 2 Mini Hotel,1,, tháng 10 năm 2017,Đã du lịch với bạn bè
lauraponte62,Murray Guesthouse,5,, tháng 3 năm 2019,
Tony&Denise,Murray Guesthouse,5,, tháng 3 năm 2019,Đã du lịch theo đôi
RomanH11,Thanh Nam 2 Mini Hotel,2,, tháng 2 năm 2018,Đã du lịch với gia đình
SAMAHAS,Murray Guesthouse,5,, tháng 3 năm 2019,Đã du lịch với gia đình
NGUYỄN TÙNG L,Hoang Duc Hotel,4,"Mình có đặt 2 phòng ở đây ngày 2/9 vừa rồi. Nhóm mình có 8 người, phòng ốc rộng rãi, sạch sẽ. Thích nhất ở đây là phòng rộng thoải mái. Vị trí cũng gần núi Sam, nên tiện đi Miếu bà và một số điểm tham quan khác. Nhân viên thân thiện. Nhóm mình tới sớm nhưng vẫn được nhận 1 phòng trước để vệ sinh cá nhân và để đồ. Khách sạn tốt. Nếu đi nhóm, nên chọn khách sạn này là hợp lý, giá cả phải chăng.", tháng 9 năm 2018,
DenPim,Murray Guesthouse,5,, tháng 12 năm 2018,
Bửu Quỳnh,Hoang Duc Hotel,4,"1. Nhân viên khách sạn cực kỳ nhiệt tình và thân thiện, rất đa năng, môt người có thể làm hầu hết toàn bộ công việc từ bellman, lễ tân, phục vụ ăn uống, thậm chí nấu ăn và trực đêm nữa.,2. Phòng ốc: quá thất vọng, mình cũng làm khách sạn và tiêu chuẩn về phòng ốc đối với mình rất cao, ga giường bẩn còn nhiều vết hoen ố, dép slipper ko sạch, gối có mùi hôi, chăn cũng bẩn, cứ như phòng out chưa được làm mới và các bạn chỉ vào trải phẳng lại giường thôi ý.,3. Ăn sáng: Đoàn mình đi 20 người nhưng khách sạn không tổ chức buffet, chỉ cung cấp 1 tô 1 ly, anyway, ăn sáng đối với mình như vậy cũng ổn rồi, rất ngon miệng.,4. Châu Đốc không có gì vui, chỉ có mỗi ""đặc sản"" xe lôi là khá thú vị, giá trung bình khoảng 40,000 VND / 1 người đi dạo trong phạm vi 3km.", tháng 5 năm 2017,
grevilleabrae5761,Hoang Duc Hotel,4,, tháng 8 năm 2017,
Nguyễn T,Khách sạn Trung Nguyên,4,"Khách sạn ở một vị trí rất thuận tiên. Tôi có thể  nhìn qua chợ từ cửa sổ ban công, một cảnh tượng rất đẹp mất với những ai lần đầu tiên đến miền tây. Những chiếc xe lôi, những cảnh bán buôn pha lẫn sự rộn ràng của những ngày giáp tết.,Chúng tôi thuê phòng hai giường ngủ, giá cả rất hợp lí, nhân viên cũng rất thân thiện, anh lễ tân cũng nói được tiếng anh nên mọi thứ rất dễ dàng.,Chắc chắn sau này, nếu có dịp, chúng tôi sẽ ghé lại đây.", tháng 1 năm 2019,
ng_cthi_nn2015,Khách sạn Trung Nguyên,3,"Phòng sạch sẽ, giá hợp lí, quảng cáo trên internet là 2 sao nhưng thực chất là khách sạn tiêu chuẩn,Đối diện xéo là chợ, khu vực trung tâm, gần bãi xe, các nhà hàng và khu vực ăn uống,Cafe sáng 15k nhưng chưa ngon,Nhân viên thân thiện, tận tình hướng dẫn", tháng 8 năm 2015,Đã du lịch theo đôi
carol w,Khách sạn Trung Nguyên,4,, tháng 1 năm 2019,
hutiumytho,Khách sạn Trung Nguyên,4,"So với giá thì phòng tại Trung Nguyễn đầy đủ tiện nghi, sạch sẽ, giường thoái mái. Điểm trừ là vòi nước trong phòng tắm đều bị trục trặc và chưa có thang máy.,Nhân viên rất nhiệt tình. Chúng tôi để quên giỏ xách có tiền được khách sạn gửi trả lại sau đó.", tháng 12 năm 2014,
Trong Phuoc,Hung Cuong Hotel,3,"Khách sạn ngay trung tâm, có thể đi bộ qua chợ, đối diện có Chùa, gần có nhiều quán cafe... Dưới KS là bến xe khách cũng cùng chủ với KS nên thuận tiện cho khách đến và đi, tuy nhiên đây cũng là một điểm trừ vì là bến xe nên khá lộn xộn, nhếch nhác.,Phòng sạch sẽ so với 1 khách sạn ở miền tây, và cũng là của 1 công ty xe khách mở ngay điểm đón khách. Bố trí phòng rộng, hành lang thoáng.,Bữa sáng chỉ có vài món để lựa chọn, nhưng phân biệt thực đơn sáng cho khách Tây và VN, ví dụ khách Tây có phục vụ trái cây, khách Việt thì không. Món bún cá rất tệ.,Đúng như một vài nhận xét trước, máy lạnh lắp ngay vị trí thổi gió lạnh vào giường, ngay người nằm.,Nhân viên KS không am hiểu hay có thể là chủ trương của KS, đòi thêm phí 10% để xuất hóa đơn, dù trong giá đặt phòng đã ghi rõ giá bao gồm 5% phí phục vụ và 10% VAT.", tháng 1 năm 2019,
Travel With DT,Hung Cuong Hotel,3,"Khách sạn có vị trí tốt, gần trung tâm, gần chợ. Phòng khá rộng, tuy nhiên lắp đặt máy lạnh sai vị trí. Điều này khó mà thay đổi. Phòng có vẽ cách âm không tốt ,Nhân viên phục vụ tạm ổn.,Ngoài ra, khách sạn nên thuê bảo vệ ở bãi giữ xe. Cãi thiện chất lượng ăn sáng. Nâng cấp dịch vụ thanh toán bằng thẻ.", tháng 6 năm 2018,Đã du lịch với bạn bè
Wayne T,Khách sạn Trung Nguyên,4,"Cuối cùng chúng tôi ở đây hai đêm và sau đó đi thuyền đi Phnom Penh. Một nơi giá rẻ, phòng sạch sẽ với tủ lạnh và ban công nhưng có nhiều bọ ở trong phòng khi thoáng mở cửa. Ngoài ra thì mọi thứ đều ổn.",,
The Traveller,Hung Cuong Hotel,1,, tháng 3 năm 2019,Đã du lịch một mình
Carol A,Hung Cuong Hotel,2,, tháng 3 năm 2019,Đã du lịch theo đôi
ashtre784,Hung Cuong Hotel,2,, tháng 4 năm 2019,Đã du lịch theo đôi
andyc5312017,Dong Bao Hotel,3,, tháng 3 năm 2017,
miketravels2016,Dong Bao Hotel,4,, tháng 3 năm 2017,
Laurence L,Dong Bao Hotel,1,, tháng 2 năm 2017,Đã du lịch theo đôi
HelenFair,Dong Bao Hotel,5,, tháng 1 năm 2017,
TrangNguyen206,Khách sạn Hải Châu,4,"Đến Châu Đốc du lịch cùng một người bạn, tôi được người dân địa phương hướng dẫn book khách sạn này. Khách sạn có vị trí tiện lợi vì nằm ngay trung tâm thành phố Châu Đốc. Giá phòng rẻ mà đã bao gồm ăn sáng. Chất lượng phòng tốt, sạch sẽ, tiện nghi.", tháng 7 năm 2016,
Ali B,Khách sạn Hải Châu,2,, tháng 12 năm 2018,Đã du lịch với gia đình
Emry M,Khách sạn Hải Châu,3,"Khách sạn này rẻ, có vị trí tốt và phù hợp cho một đêm lưu trú trên đường đến/rời khỏi Phnom Penh. Chúng tôi đến muộn, ở một phòng có hai giường đôi, chiếc này đặt trước chiếc kia như các toa tàu, cứng như đá và không có tấm phủ. Chúng tôi dậy sớm và không ăn sáng vì 1. Bàn ăn đầy, và 2. Trông không ngon miệng.,Tôi thực sự không phàn nàn vì giá ... ối, tôi vừa phàn nàn rồi.",,
Maps819182,Khách sạn Hải Châu,3,, tháng 10 năm 2018,Đã du lịch theo đôi
RomanH11,Khách sạn Hải Châu,3,, tháng 2 năm 2018,Đã du lịch với gia đình
CaPham,Victoria Nui Sam Lodge,3,"Tôi đặt phòng tại traveloka và yêu cầu set up honey moon. Khi đến nhận phòng là 2 giường twin 1m. Và 1 tờ giấy ghi tay của quản lý chúc bạn có 1 ngày trăng mật vui vẻ.,Gọi điện thì buồng phòng đến. Ghép 2 giường lại với nhau. Rất khó nằm. Hỏi tại sao như vậy: trả lời vỏn vẹn là ""do lễ tân"" không 1 lời xin lỗi. Vì muốn vui vẻ. Nên chúng tôi không nói gì. Nhưng rất bực mình. ,Dù trước đó khi nhận đặt phòng, không 1 cuộc điện thoại, khách 7h tối chưa đến cũng không có ai điện thoại hỏi. ,Còn lại mọi thứ tạm ổn. Quang cảnh xung quanh đẹp", tháng 8 năm 2018,Đã du lịch theo đôi
Hieu V,Victoria Nui Sam Lodge,5," vị trí đẹp, tren núi sam, nhìn ra xa là những cánh đồng lúa bạc ngàn, có bể bơi vô cực cực kỳ đẹp, nhân viên chuyên nghiệp, ăn sáng nhiều món ngon, không gian yên tĩnh thích hợp để nghĩ dưỡng, sẽ lựa chọn khi quay trở lại An Giang", tháng 9 năm 2018,Đã du lịch với gia đình
My D,Victoria Nui Sam Lodge,4,"Mình được công ty chọn sẵn khách sạn khi đến Châu Đốc công tác, Mình rất ấn tượng đường lên nhà hàng cực dốc và có nhiều ngôi mộ hoang. Cảm giác hơi rờn rợn nhừng khi tới khách sạn thì rất ưng.,Phòng ốc rộng sạch, phía sân nhìn xuống toàn khu vực đồng lúa rất thơ mộng và đẹp.,Gió lồng lồng khi bn ngắm cảnh ở lầu vọng nguyệt.,Thức ăn ngon, mình khá thích các món chè và đặc sản ở đây", tháng 8 năm 2018,
Robert H,Dong Xanh Hotel,5,, tháng 12 năm 2018,
Khang,Victoria Nui Sam Lodge,5,"Phải thốt lên là tuyệt vời luôn mọi người. View hồ bơi đồng lúa quá xá là chất, nếu may mắn ngày mùa lúa chính sẽ còn tuyệt vời hơn. Mọi thứ đều tốt , mình hoàn toàn hài lòng về khách sạn này. Cơ mà hơi buồn.", tháng 1 năm 2018,
Minhthư T,Dong Xanh Hotel,3,, tháng 12 năm 2017,Đã du lịch với gia đình
Qwen,Dong Xanh Hotel,1,, tháng 1 năm 2019,Đã du lịch theo đôi
Uyen N,Victoria Nui Sam Lodge,5,"Resort đẹp và thơ mộng. Nhân viên nhiệt tình và dễ thương. Mình đi tàu từ PQ qua HT đi taxi lên tầm khoảng 2h. Thấy trên web của rs cứ nghĩ là rs cũ kĩ nhưng khi đến nơi mới thấy đẹp hơn nhìu so với tưởng tượng, thiết kế phòng cũng sang trọng và tiện nghi. Từ rs đi xg thị trấn tham quan và ăn uống cũng k xa lắm. Một nơi tuyệt vời để lựa chọn cho kì nghỉ ! Sẽ quay lại đây nhìu lần nữa ^^ !", tháng 10 năm 2017,
Sean O,Dong Xanh Hotel,3,, tháng 12 năm 2017,
davewastech,Bao Thy Hotel,5,, tháng 6 năm 2018,
Pierre V,Bao Thy Hotel,5,, tháng 5 năm 2018,
cazanne48,Dong Xanh Hotel,4,, tháng 1 năm 2018,Đã du lịch theo đôi
Vân N,Khách sạn Châu Phố,4,"Ấn tượng đầu tiên khi tôi cùng gia đình đến đây là sự nhiệt tình và thân thiện của tiếp tân nơi đây ! Phòng ốc sạch đẹp và rất thoáng.... bữa ăn sáng cũng rất ngon và sạch sẽ,Tôi nhất định sẽ quay lại đây trong những chuyến du lịch và sẽ giới thiệu bạn bè cùng người thân để đến với Khách sạn Châu phố", tháng 2 năm 2018,Đã du lịch với gia đình
Trong Phuoc,Khách sạn Châu Phố,3,"Giá thuộc vào nhóm cao ở Châu Đốc và thật sự so với 2 khách sạn của Victorya thì Châu Phố đứng sau. Nhưng nếu so về giá và chất lượng thì giá cao hơn chất lượng.,Song nhìn chung phòng sạch sẽ, dù thiết kế, nội thất đã cũ. Nhân viên thân thiện, nhiệt tình. Bữa sáng tạm ổn, chủ yếu là món Tây do khách Tây lưu trú tại đây khá đông, theo đoàn. Vị trí thuận lợi để đi Miếu Bà Chúa Xứ. Giường đôi hơi nhỏ.", tháng 10 năm 2017,
Jenski-Bob,Khách sạn Châu Phố,3,"Bạn có thể đòi hỏi gì hơn nữa?,Phòng rộng , sạch, nước nóng trong vòi sen/bồn tắm và wifi tốt! Đó chính là điều bạn muốn. Nhân viên vui lòng giúp đỡ bất kỳ khi nào có cơ hội!,Có một vài quán rượu/quán karaoke trên phố bên ngoài khách sạn!,Không thể phàn nàn được x",,
NWRunner,Khách sạn Châu Phố,4,, tháng 2 năm 2019,
roberthI7584XL,Khách sạn Châu Phố,3,, tháng 3 năm 2019,Đã du lịch theo đôi
jenniferocquidant,Nhà Nghỉ Hải Vân,3,, tháng 8 năm 2017,
Alessandro F,Nhà Nghỉ Hải Vân,1,, tháng 8 năm 2017,Đã du lịch theo đôi
Chu F,Bao Thy Hotel,5,, tháng 3 năm 2018,Đã du lịch theo đôi
Trong Phuoc,Victoria Chau Doc Hotel,4,"Vị trí đẹp, các phòng ngủ có view sông rất lãng mạn, dễ dàng đi chợ Châu Đốc rất thú vị, đặc trưng của địa phương. Tuy nhiên nội thất hơi cũ, không đầu tư làm mới. Nhân viên thân thiện, lễ phép, chu đáo. Giá tiền đáng tiền.", tháng 4 năm 2016,
hạnh t,Victoria Chau Doc Hotel,5,"Công ty tôi có cảm tình với Khách sạn này: thiếu đầu nối máy chiếu, nhân viên sẵn lòng chở đi tìm khắp nơi và mượn của CEO để giúp chúng tôi,Anh CEO là người rất thân thiện và nhiệt tình, khi công ty chúng tôi ra về còn đứng vẫy tay chào ,Phòng ốc sạch sẽ tinh tế,Bảo vệ môi trường tốt khi không dùng bọc nilon ,Xà bông tắm gội thơm dịu nhẹ ,Điểm trừ duy nhất: thực đơn sáng quá nhàm chán và đơn điệu - ăn không ngon", tháng 11 năm 2016,Đã du lịch khi công tác
pipi p,Victoria Chau Doc Hotel,5,Nằm trên đuong le loi 1 địa điểm tuyệt vời cảm giát thật thoải mái với cách trang tri trong phòng ..tiếc là mình chưa biet cách đặc phòng trên booking nên chọn phòng ko vừa ý nếu dc phòng nằm phía hồ bơi thì tuyệt hơn ..nếu ai có tới chau doc hãy ghé nghĩ tại đây sẽ cảm nhận dc, tháng 8 năm 2016,
BigChris67,Victoria Chau Doc Hotel,4,"Đến Châu Đốc sau khi một chuyến đi 4 giờ từ trung tâm của sông Cửu Long.,Vị trí lý tưởng đặt trên bờ sông Cửu Long. Quang cảnh tuyệt vời nhìn từ phòng, (chỉ yêu cầu quang cảnh sông nước). Chỉ ở lại một đêm trước khi đến Campuchia.,Tàu Khách sạn thật lý tưởng, luôn luôn đầu tiên tại chỗ vượt biên giới.,Đến khách sạn đủ sớm để không phải đối mặt với hai xe ngựa của quá khứ thuộc địa.,Khởi hành sớm vào ngày hôm sau, vì vậy dậy sớm nếu bạn muốn đánh bại các hàng xóm Địa Trung Hải của chúng tôi. Nếu không bạn không có cơ hội nhìn thấy bánh sừng trâu đâu.,Đồ ăn trong nhà hàng, ngon, nhưng giá kiểu khách sạn nhưng không có gì phàn nàn.. Bia lạnh ngon.,Phòng lý tưởng, cần tân trang nhưng lúc đó sự quyến rũ của quá khứ sẽ bị mất đi.",,
CorvallisCowboy,Victoria Chau Doc Hotel,5,, tháng 1 năm 2019,
ShivvyRoche,Thanh Nam 2 Mini Hotel,2,, tháng 3 năm 2017,
susanmunroe,Thanh Nam 2 Mini Hotel,4,, tháng 3 năm 2017,
Reynald V,Murray Guesthouse,4,, tháng 12 năm 2018,Đã du lịch với gia đình
Helvin3,Khách sạn Trung Nguyên,3,, tháng 7 năm 2018,Đã du lịch theo đôi
Barry D,Murray Guesthouse,5,, tháng 4 năm 2018,Đã du lịch một mình
Brad K,Murray Guesthouse,5,, tháng 7 năm 2018,
Satyakipc,Murray Guesthouse,5,, tháng 6 năm 2018,
Guelue,Murray Guesthouse,5,, tháng 3 năm 2018,Đã du lịch theo đôi
Kerryn H,Khách sạn Trung Nguyên,4,, tháng 5 năm 2018,Đã du lịch theo đôi
None of Your Biz,Khách sạn Trung Nguyên,4,, tháng 11 năm 2017,
anandp2011,Khách sạn Trung Nguyên,4,, tháng 5 năm 2018,
50600ejea,Khách sạn Trung Nguyên,4,, tháng 5 năm 2017,Đã du lịch theo đôi
congloan,Dong Nam,3,"Đi theo tour nên không rõ giá phòng. Phòng tốt, đủ tiện nghi (tín hiệu TV không tốt), máy lạnh tốt, wifi chập chờn). Thấy ở cầu thang có hộp đựng BCS miễn phí. Bữa sáng buffet khá đầy đủ, nhân viên thân thiện. Sẽ quay lại nếu có cơ hội.", tháng 6 năm 2016,Đã du lịch khi công tác
pinky2510,Dong Nam,3,"Tôi luôn ở đây mỗi khi đi du lịch đến Châu Đốc. Mặc dù tôi không đinh thử ở tại những khách sạn khác nhưng tôi thấy hài lòng với khách sạn Đông Nam nên tôi trung thành với nó. Khách sạn không quá tốt, nhưng cho một kỳ nghỉ ngắn 1-2 đêm thì khá ổn.",,
Viorica G,Khách sạn Châu Phố,2,, tháng 2 năm 2019,
Outi H,Khách sạn Châu Phố,3,, tháng 1 năm 2019,Đã du lịch theo đôi
Sdbsjb,Khách sạn Châu Phố,2,, tháng 7 năm 2018,Đã du lịch với gia đình
Paul V,Khách sạn Hải Châu,2,, tháng 9 năm 2017,
Steven D,Khách sạn Châu Phố,4,, tháng 12 năm 2018,
ArdentTraveller,Khách sạn Châu Phố,1,, tháng 11 năm 2017,Đã du lịch theo đôi
Esther M,Khách sạn Hải Châu,1,, tháng 2 năm 2017,
HollyTricks1,Khách sạn Hải Châu,3,, tháng 6 năm 2017,Đã du lịch theo đôi
DudleyAB,Khách sạn Hải Châu,1,, tháng 2 năm 2017,Đã du lịch theo đôi
steven v,Hung Cuong Hotel,4,, tháng 7 năm 2018,
patrick y,Hung Cuong Hotel,4,, tháng 8 năm 2017,Đã du lịch với gia đình
Barbara Winfer,Hung Cuong Hotel,5,, tháng 5 năm 2018,Đã du lịch theo đôi
aaronasia,Hung Cuong Hotel,1,, tháng 6 năm 2018,Đã du lịch một mình
BDM188644,Dong Xanh Hotel,1,, tháng 11 năm 2017,Đã du lịch theo đôi
MelsVin,Dong Xanh Hotel,4,, tháng 8 năm 2017,Đã du lịch với bạn bè
Neta P,Dong Xanh Hotel,2,, tháng 10 năm 2017,Đã du lịch với gia đình
TimonLp2003,Hung Cuong Hotel,4,, tháng 6 năm 2018,Đã du lịch với gia đình
jwmng,Dong Xanh Hotel,4,, tháng 8 năm 2017,Đã du lịch với bạn bè
kiki1301,Dong Xanh Hotel,4,, tháng 1 năm 2017,
David_Su_282,Victoria Nui Sam Lodge,4,"Tôi có kỹ nghỉ tại đây dịp lễ 30/4. Nhìn chung resort ổn với chuẩn 3*, ăn sáng không phong phú, khoảng tầm hơn 30 món. Nhân viên thân thiện, vui vẻ với khách. ,Thích hợp đi nghỉ dưỡng vì khu vực khá yên tĩnh, nhiều cây xanh, hồ bơi sạch.", tháng 4 năm 2017,
handsomewithoutm2017,Victoria Nui Sam Lodge,5,"Nằm ở lưng chừng núi ,vị trí thuận lợi để chúng ta phóng tầm mắt ra xa nhìn toàn cảnh :đẹp huyền bí khi nhìn những dãy núi trập trùng ẩn hiện phía sau những áng mây , đẹp lung linh khi một cơn gió vô tình ghé qua làm cho cánh đồng lúa như đang nô đùa với gió ,dường như thiên nhiên chỉ ban tặng cho mỗi Victoria Núi Sam Lodge một cảnh đẹp mà không có giấy mực nào để diễn tả hết được chỉ khi nào bạn "" Xách Ba Lô lên đi ""và đặt chân lên một lần thì bạn mới thực sự cảm nhận được nét đẹp ở nơi này........", tháng 12 năm 2016,
Nhân Ái N,Victoria Nui Sam Lodge,5,"Cảnh đẹp yên tĩnh, rất lý tưởng..!, Sau những ngày làm việc vất vả bạn hãy dành ít thời gian đến đây để giải stress và đặc biệt ngắm dc hoàng hôn khi bơi và cả bình minh nhé...,  Khi đến đây chúng ta còn có thể đi viếng chùa cầu bình an và may mắn cho gia và người thân ở chùa Bà (Bà chúa Sứ Núi Sam), và đó cũng là lễ hội dc nhà nước công nhận là lễ hội cấp quốc gia, rất hấp dẫn và thú vị các bạn ạ!", tháng 3 năm 2017,Đã du lịch với bạn bè
Trong Phuoc,Victoria Nui Sam Lodge,4,"Buổi tối buồn và không phù hợp với những ai yếu bóng vía. Buổi sáng rất thanh bình và đẹp.,Phòng hơi cũ kỹ. Không thích hợp với người lớn tuổi, khó khăn khi đi lại vì bậc thang và dốc nhiều. Nhân viên thân thiện.", tháng 10 năm 2016,
scarlettn,Victoria Nui Sam Lodge,4,, tháng 4 năm 2019,Đã du lịch khi công tác
Nick C,Victoria Chau Doc Hotel,5,, tháng 1 năm 2019,
Sam T,Victoria Chau Doc Hotel,5,, tháng 1 năm 2019,
paulineclifton,Victoria Chau Doc Hotel,4,, tháng 1 năm 2019,
AnfieldYNWA,Victoria Chau Doc Hotel,5,, tháng 7 năm 2018,Đã du lịch theo đôi
Franzi K,Khách sạn Trung Nguyên,4,, tháng 4 năm 2017,
Michael,Victoria Chau Doc Hotel,5,, tháng 12 năm 2018,Đã du lịch với bạn bè
LondonerAbroad29,Murray Guesthouse,1,, tháng 3 năm 2018,Đã du lịch một mình
andy w,Khách sạn Trung Nguyên,4,, tháng 3 năm 2017,
Panamalor,Murray Guesthouse,5,, tháng 2 năm 2018,Đã du lịch theo đôi
Sunaree M,Murray Guesthouse,5,, tháng 2 năm 2018,Đã du lịch theo đôi
Phil M,Murray Guesthouse,5,, tháng 2 năm 2018,Đã du lịch theo đôi
510howard,Murray Guesthouse,4,, tháng 1 năm 2018,
Adam S,Satisfy Hotel,3,, tháng 4 năm 2016,
annmaidn,Hung Cuong Hotel,5,, tháng 4 năm 2018,Đã du lịch với gia đình
Langbam,Ben Da Nui Sam Hotel,3,"Không gian khá rộng, thoáng mát. Nằm ở vị trí thuận tiện, đi bộ qua miếu Bà, lăng Thoại Ngọc Hầu và núi Sam khá gần.,Phòng rộng nhưng khá cũ kĩ, bị xuống cấp nhiều.,Ăn sáng bình thường, nhân viên chưa nhiệt tình lắm.", tháng 6 năm 2018,Đã du lịch khi công tác
Neil_of_Fayoum,Hung Cuong Hotel,5,, tháng 2 năm 2018,
Mylene_Laurent,Hung Cuong Hotel,4,, tháng 1 năm 2018,
Ilana_Banana,Hung Cuong Hotel,4,, tháng 1 năm 2018,
bigron,Victoria Nui Sam Lodge,5,, tháng 3 năm 2019,Đã du lịch theo đôi
humerous60,Victoria Nui Sam Lodge,3,, tháng 2 năm 2019,
Joachim S,Victoria Nui Sam Lodge,4,, tháng 2 năm 2019,
Angela P,Victoria Nui Sam Lodge,4,, tháng 1 năm 2019,
Le C,Victoria Nui Sam Lodge,1,, tháng 7 năm 2018,
stevevan2015,Dong Xanh Hotel,4,, tháng 2 năm 2017,
Christina_Wangi,Khách sạn Châu Phố,4,, tháng 4 năm 2018,
Huyen N,Dong Xanh Hotel,2,, tháng 2 năm 2017,
nintin r,Khách sạn Châu Phố,2,, tháng 3 năm 2018,Đã du lịch khi công tác
Claire M,Khách sạn Châu Phố,4,, tháng 3 năm 2018,
39delphi,Khách sạn Châu Phố,4,, tháng 2 năm 2018,
