name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
Louis,Hotel la Perle - Hue,5,"Tất cả mọi đồ đạc, dịch vụ, vật chất đều rất tốt, rất chuyên nghiệp. Hơn cả sự mong đợi 1 khách sạn 2 sao. Cảm ơn các bạn rất nhiều. Nhưng có một góp ý nhỏ ở đây, lúc ra về mìn có nhờ lễ tân đặt hộ xe và bạn ấy đã gọi hãng taxi mai linh, sau khi xuống xe thì tài xế có ý xin thêm tiền mặc dù mình đã trả nhiều hơn phí. Vậy mong khách sạn nhắc nhở hãng và rút kinh nghiệm.", tháng 9 năm 2018,Đã du lịch theo đôi
Đại S,Khách sạn Amigo,5,"Một trải nhiệm không thể quên đối với chúng tôi. Tôi muốn quay lại đây nhiều lần nữa bởi sự nhiệt tình và vui vẻ của nhân viên. Cảm ơn các bạn lễ tân, cản ơn chị Trang đã cho chúng tôi một chuyến đi trọn vẹn và ý nghĩa.", tháng 8 năm 2018,Đã du lịch với bạn bè
dothuyhang1312,Khách sạn Thanh Lịch,5,"Gia đình tôi có chuyến đi Huế thật vui. Ơr khách sạn Thanh Bình này nói chung mọi thứ đều ok,Bể bơi, massage ,Nhân viên thân thiện .Phòng lúc check in có một số trục trặc nhưng nhân viên có giải quyết ngay sau đó . ,Cần thiết kế lại tiền sảnh cho mới và sang trọng hơn .Cảm ơn khách sạn nhiều. Tôi sẽ quay lại khi đến Huế", tháng 10 năm 2018,
Nguyễn D,Khách sạn Thanh Lịch,5,"Khách sạn nằm ngay vị trí trung tâm , cách Đại Nội tầm 15 phút đi bộ. Phòng thoáng mát sạch sẽ , ăn sáng tầng 6 rất nhiêù món ăn đa dạng. Ăn rất ngon miệng. Nhân viên rất hoà đồng và nhiệt tình . Tôi sẽ quay trở lại nếu đến Huế", tháng 8 năm 2018,Đã du lịch với bạn bè
Langbam,Khách sạn Thanh Lịch,5,"Khác sạn tọa lạc vị trí khá thuận tiện, du khách có thể đi bộ ra chợ đêm sông Hương khá nhanh chóng.,Phong đẹp và rộng rãi, ăn sáng phong phú hơn so với các khách sạn cùng sao.,Giá cả phải chăng, nhân viên thân thiện, nhiệt tình.", tháng 9 năm 2018,Đã du lịch khi công tác
Curious814793,Khách sạn Thanh Lịch,5,"Khách sạn tuyệt vời,  ăn sáng rất đa dạng.  Phòng cực kì đẹp và sạch sẽ. Đặc biệt Nhân viên rất thân thiện.  Nhân viên lễ tân đã giúp đỡ tôi rất nhiều trong mọi thắc mắc của tôi.  Như là em Hương,  em Vân,  em Phương Anh,  em Hà,  em Đức.  Tôi rất thích khách sạn này.  Chắc chắn tôi sẽ quay lại vào mình ngày gần nhất", tháng 9 năm 2018,Đã du lịch với gia đình
644michelj,Indochine Palace,5,"Khách sạn ở vị trí tiện lợi , đẹp cổ kính , nhân viên thân thiện . Từ đây bạn có thể đến các điểm như : kinh thành , lăng tẩm... rất gần. Bên hông có siêu thị big C nên tiện mua đồ . Ăn sáng ngon , bể bơi đẹp tuy nhiên hơi lạnh", tháng 9 năm 2017,Đã du lịch với gia đình
Nguyễn Hải T,Khách sạn Amigo,5,"Tình cờ biết được hotel Amigo trên mạng trong chuyến đi Huế. Vừa tới nơi là gặp được chị chủ vs mấy bạn nhân viên cực kì thân thiện và dễ thương . Phòng ốc sạch sẽ đầy đủ tiện nghi, còn có cả ăn sáng miễn phí ", tháng 5 năm 2018,Đã du lịch với bạn bè
Nguyet N,Khách sạn Amigo,5,Khách sạn view đẹp.Chị chủ dễ thương và nhân viên nhiệt tình.Bữa sáng ngon và đủ no.Địa điểm ở lại Huế tuyệt vời vì nằm trên trục đường chính .Nếu có cơ hội quay lại thì nhất định sẽ đến ở Amigo Hotel, tháng 5 năm 2018,Đã du lịch với bạn bè
thang n,Khách sạn Amigo,5,"Khách sạn nằm trong hẻm nhưng ngay trung tâm phố tây, rất gần cầu tràng tiền. Yên tĩnh, sạch sẽ , là điều gây ấn tượng đầu tiên. Nhân viên cực kỳ vui vẻ và giới thiệu cho tôi những điểm vui chơi ăn uống rất tốt . Tôi sẽ trở lại", tháng 5 năm 2018,Đã du lịch một mình
Tôn A,Khách sạn Amigo,5,Khách sạn nằm trong hẻm yên tĩnh và ngay trung tâm thành phố. Nằm sát cạnh  khu phố tây và cầu Tràng tiền. Nhân viên cực kỳ vui vẻ và hữu ích. Họ có dịch vụ cho thuê xe máy rất thuận tiện và giá cả phải chăng. Phòng tập thể sạch sẽ và thoáng mát. Tôi rất hài lòng và sẽ trở lại, tháng 5 năm 2018,Đã du lịch một mình
An Ha N,Pilgrimage Village,5,"Gia đình mình cùng bạn bè đã có những ngày nghỉ tại đây để khám phá cố đô Huế. Resort yên tĩnh với nhiều cây xanh, các bạn nhân viên cực kỳ thân thiện và chuyên nghiệp. Ăn sáng ngon và đa dạng. Bể bơi là điểm thư giãn hoàn hảo sau những giờ tham quan Huế. Bể bơi rộng với quầy bar nằm ngay cạnh mép nước rất cool, bạn vừa có thể ngâm mình dưới bể vừa thưởng thức đồ uống. Điểm mình hài lòng nhất là phòng nghỉ cùng buồng tắm rộng rãi và view vườn đẹp. Dễ di chuyển bằng taxi vào trung tâm để ăn uống.", tháng 7 năm 2018,Đã du lịch với gia đình
DinhHuong275,Indochine Palace,5,"1. Vị trí trung tâm, có thể đi bộ ra Cầu Trường Tiền ,2. Phòng rộng và tiện nghi nhìn bao quát toàn thành phố,3. Nhân viên gần gũi, thân thiện, hỗ trợ nhiệt tình đặt chỗ nhà hàng, liên hệ phòng vé, chuyển quà giúp...,4. Ăn sáng khá phong phú, có cả thực phẩm cho người ăn kiêng (cháo yến mạch...),5. Giá cả hợp lý,Chắn chắn sẽ quay lại khi có dịp vào Huế!!!!,Thanks all!", tháng 7 năm 2018,Đã du lịch theo đôi
Hoai Phong,Indochine Palace,4,"(+) Khách sạn ở vị trí thuận tiện, gần trung tâm. Ở tầng cao view đẹp.,(+) Nội thất đẹp, vệ sinh sạch sẽ, nệm và gối rất êm.,(+) Nhà hàng tốt, các nhiều món ăn hợp khẩu vị.,(+) Hồ bơi tốt. ,(+) Nhân viên nhiệt tình và vui vẻ.,(-) Không có đường nội bộ từ bãi xe lên khách sạn nên phải chạy xe vòng ra đường để đến bãi đậu.,(-) Toilet không có vòi rửa nên bất tiện.,(-) Nhân viên bảo vệ ko thân thiện lắm, hay hỏi hơi vô duyên.", tháng 2 năm 2018,Đã du lịch với gia đình
anhphan938,Indochine Palace,5,"Phòng trang trí rất đẹp, tiện nghi, thoải mái. Nhân viên phục vụ nhiệt tình, nhanh nhẹn, thân thiện. Không gian rất sang trọng, cổ kính nhà hàng có khá nhiều món ăn đa dạng từ món âu đến món việt. Hồ bơi đẹp, rộng.", tháng 8 năm 2017,
Anthony,Indochine Palace,5,"Khuân viên khách sạn rất rộng, tiện nghi phòng đẹp, bố trí hài hòa và đẳng cấp. Về phòng: gối rất êm, nệm cũng dễ chịu, hướng nhìn thì không đẹp lắm vì khách sạn trung tâm thành phố. Nhà hàng ăn sáng ngon, đa dạng món ăn. Nhân viên phục vụ tốt. Phòng Suite đẹp nhưng hơi đắt.", tháng 5 năm 2017,
Eric Pham,Pilgrimage Village,5,"Tôi và gia đình đã tới đây nhiều lần, lần nào cũng cảm nhận được một sự thoải mái như nhau. Không gian yên tĩnh, đậm chất vườn tĩnh mịch ngay gần trung tâm thành phố. Hồ bơi vẫn là nét đặc sắc nhất tại đây,  với thiết kế phóng khoáng, đẹp, xanh và rộng rãi. Bữa ăn sáng rất ngon, giá phòng hợp lý. Tuyệt vời", tháng 12 năm 2015,Đã du lịch với gia đình
linhtrang2209,Rosaleen Boutique Hotel,4,"Khách sạn ở ngay trung tâm, gần chợ đêm và có hồ bơi. Buổi tối rất tiện để uống beer hoặc ăn khuya vì có nhiều pub gần đó.Mình ở phòng deluxe ở tầng 7 view nhìn ra thành phố rất ok. Nhân viên thân thiện nhưng điều đáng tiết nhất là chưa biết nói lời xin lỗi khi  mình gặp problem. Tuy nhiên so sánh về giá phòng ko cao lắm thì xứng đáng để trải nghiệm.", tháng 5 năm 2018,Đã du lịch theo đôi
Ho Dang Thang,Pilgrimage Village,5,"Bỏ qua những ngày làm việc căng thẳng, tôi chọn pilgrimage village làm điểm dừng chân cho kỳ nghỉ lễ. ,Cảm nhận đầu tiên khi bước vào khu resort là sự thân thiện của nhân viên ở đây từ lễ tân cho đến bảo vệ. Khung cảnh thực sự mát mẻ và thoái mái dường như giúp tôi trút bỏ hết các mệt mỏi thường ngày. Mỗi nhân viên ở đây khi gặp khách đều nói “xin chào” tạo sự thân thiện cho du khách.,Phòng nghỉ rộng rãi, thoáng mát cách bố trí đơn giản nhưng đầy đủ tiện nghi, sạch sẽ. Có hoa và trái cây sẵn trong phòng. ,Đặc biệt ở đây khi Book phòng còn được các voucher giảm giá, trong đó voucher 30’ massage chân hoặc đầu thực sự rất tuyệt vời, ngoài ra bể bơi, buffet sáng cũng không thể chê vào đâu được.,Tóm lại tôi rất hài lòng về chuyến đi này và nếu có cơ hội tôi sẽ quay lại vào những lần tới.", tháng 4 năm 2018,Đã du lịch với gia đình
MatthiasWag,Holiday Diamond Hotel,5,"Khách sạn nằm ở một con hẻm hẹp và im lặng. Phòng và khách sạn đã sạch sẽ tất cả các thời gian. Có một máy tính với kết nối internet trong phòng, truyền hình và các loại trái cây bổ sung mỗi ngày. Cũng là vị trí tốt chỉ với một đoạn ngắn đi bộ đến các nhà hàng tốt. Các nhân viên rất thân thiện và hữu ích, bữa sáng ngon. Tất cả cộng lại thì đây là một nơi tuyệt vời để ở lại.",,
Trang H,Pilgrimage Village,5,"Ngay từ bước chân đầu tiên vào Pilgrimage Village, tôi đã bị mê hoặc bởi không gian xanh ngắt đậm chất truyền thống Việt Nam với tường gạch thô, lu nước, hồ sen... giữa lòng khách sạn. Hồ bơi dài 50m là điểm nhấn tuyệt vời của khách sạn khi kết hợp quầy bar trong hồ bơi. Phòng đẹp, tiện nghi với phòng tắm rộng rãi & giường king size cực êm. Thú vị nhất là buổi sáng thức giấc nhâm nhi ly cafe bên khung cửa & lắng nghe tiếng chim hót líu lo. Pilgrimage Village thực sự là sự lựa chọn xứng đáng của những khách hàng khó tính khi đến Huế.", tháng 12 năm 2015,Đã du lịch với gia đình
Thach L,Pilgrimage Village,5,"Tôi đến Làng Hành Hương qua chuyến đi khảo sát của khách sạn. Khu nghỉ dưỡng rất đẹp, phòng rộng, sạch sẽ và wifi cực mạnh.,Nhân viên vô cùng thân thiện và mến khách.,Vị trí hơi xa trung tâm thành phố nhưng bạn có thể sử dụng dịch vụ shuttle bus.", tháng 7 năm 2015,
Tuấn L,Rosaleen Boutique Hotel,5,"Khách sạn ngay khu phố Tây. Buổi tối đi dạo xung quanh rất vui, gần giống như khu phố cổ ở Hội An. ,Khách sạn tốt và thân thiện. Ở phía trong nhưng có sân để xe. Hồ bơi tạm ổn. ,Ăn sáng khá tốt. ,Điểm 10/10 cho thái độ phục vụ của nhân viên từ bảo vệ đến lễ tân. Sẽ quay lại khi đến Huế.", tháng 3 năm 2017,Đã du lịch với gia đình
Jenny S,Rosaleen Boutique Hotel,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
Mike Ssam,Rosaleen Boutique Hotel,3,, tháng 2 năm 2019,Đã du lịch một mình
Katrina B,Rosaleen Boutique Hotel,5,, tháng 2 năm 2019,Đã du lịch với gia đình
Mercedes E,Holiday Diamond Hotel,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Patrizia M,Holiday Diamond Hotel,5,, tháng 1 năm 2019,Đã du lịch một mình
Amy,Holiday Diamond Hotel,5,, tháng 1 năm 2019,Đã du lịch theo đôi
Ron1985,Holiday Diamond Hotel,5,, tháng 2 năm 2019,
Ngày H,Khách Sạn Hồng Thiên Ruby,3,Khách sạn chỉ xứng tầm một nhà nghỉ chat lượng tốt! Thái độ nv tạm được. Phục vụ ăn uông ko được tốt. Nói chung nếu quay lại thì có lẽ sẽ ko chọn lại ksan này. Khách sạn nằm ở khu vực trung tâm nên có ưu thế về đi lại thuận tiện. Hy vong chất lượng dịch vụ cua ks đc nâng cao hơn nưa thì đỡ lãng phí hơn., tháng 4 năm 2017,Đã du lịch theo đôi
Abby,Khách Sạn Hồng Thiên Ruby,4,, tháng 2 năm 2019,Đã du lịch theo đôi
Michael D,Khách Sạn Hồng Thiên Ruby,5,, tháng 12 năm 2018,Đã du lịch với bạn bè
tuyetvtaac,Khách Sạn Hồng Thiên Ruby,1,"Ngày 18/3/16 tôi có chuyển 600.000đ tiền cọc 1 phòng ở ngày 15/4/2016, có mã xác nhận đàng hoàng. Đến ngày ra thì hết phòng, sau đó nhân viên khách sạn dẫn tôi qua 1 khách sạn gần đó, nói là khách sạn bà con, cho tôi vào  1 cái phòng mà chỉ cần đứng bên ngoài là đã ói đến mật xanh vì rất hôi hám, còn kêu đợi 20 phút để dọn dẹp. Vậy mà sao nhiều lời nhận xét tốt quá ta?", tháng 4 năm 2016,Đã du lịch khi công tác
Phaphdv,Khách sạn Cherish,5,"Đoàn chúng có dịp lưu trú 1 đêm tại ks. Dịch vụ khách sạn tốt, đặc biệt đoàn khách ấn tượng với cách phục vụ Breakfast Box của các bạn. Bên cạnh đó, nhân viên lễ tân Lavie cũng hỗ trợ khách kịp thời và thân thiện.,Xin cảm ơn!!!", tháng 10 năm 2018,Đã du lịch khi công tác
Navigator34983429250,Khách sạn Cherish,5,"Tôi thật sự hài lòng cách chăm sóc của nhân viên từ khi bước xuống xe. Mọi thứ o đây rất tốt. Tôi đã được Anh Minh (bellman) giúp đỡ rất nhiều. Tôi sẽ cùng gia đình quay lại khách sạn lần gần nhất. , cảm ơn tất cả nhân viên ks", tháng 11 năm 2018,Đã du lịch theo đôi
610dgeorge,Khách Sạn Hồng Thiên Ruby,5,, tháng 1 năm 2019,Đã du lịch theo đôi
Tourist824741,Khách sạn Cherish,5,"Địa điểm Khách sạn trung tâm, đi bộ vài phút là ra cầu Tràng Tiền.,Giá cả phải chăng đối với người văn phòng như mình.,Có 1 nhược điểm là bể bơi hơi nhỏ nhưng đủ dùng.,Dịch vụ rất tuyệt vời, nhân viên nhiệt tình, đặc biệt có bạn Jenny người Huế rất hiếu khách và hỗ trợ mình rất nhiều. Cảm ơn Jenny", tháng 9 năm 2018,
minh c,Khách sạn Cherish,5,"Chuyến đi ấn tượng!,Trước hết, mình rất cám ơn bạn Jenny nhé, các bạn nhân viên cũng dễ thương và nhiệt tình lắm luôn. Phòng sạch và đẹp lắm, hồ bơi tuy không lớn nhưng tụi mình rất thích vì nước sạch sẽ. Ngay trung tâm và các quán ăn và phố đi bộ nên rất tiện luôn! Cám ơn đã góp phần cho chuyến đi tụi mình được trọn vẹn!", tháng 9 năm 2018,
Khang,Khách sạn Thân Thiện,4,"Khách sạn tọa lạc kế bên Sông Hương, chỗ gần Đập Đá, nên tương đối thuận tiện đi chơi, gần phố Tây nữa. Mọi thứ ok trừ khoản tính tiền, thanh toán bằng thẻ có vẻ ko chuyên nghiệp và khách phải chịu phí.", tháng 4 năm 2018,Đã du lịch với bạn bè
Kiên,Khách sạn Thân Thiện,5,Tôi đã đến Huế trong một chuyến đi với gia đình. Khách sạn phục vụ quá ấn tượng làm cho chuyến đi của tôi trở nên rất thú vị. Về thái độ lẫn dịch vụ. Bữa sáng không phải quá xuất sắc nhưng thái độ phục vụ của nhân viên giúp chúng tôi vui vẻ và hài lòng về tất cả. Có một điều  khiến tôi ko thích lắm là xe thuê không tốt lắm. Hơi mất vệ sinh. Ngoài ra không có gì để chê cả., tháng 1 năm 2018,
267anht,Khách sạn Thân Thiện,5,"Cảm ơn khách sạn đã giúp chúng tôi có ấn tượng đẹp về Huế, về thái độ lẫn dịch vụ. Bữa sáng bình thường nhưng bù lại thái độ nhân viên là điều giúp chúng tôi vui vẻ và hài lòng về tất cả. Chúng tôi hỏi đường và một số địa điểm ăn uống, nhân viên hướng dẫn rất tận tình. Tuy nhiên, dịch vụ cho thuê xe mà khách sạn liên hệ không ổn lắm, xe hơi tệ.Tôi nghĩ khách sạn nên liên kết một số nơi cho thuê xe tốt hoặc có thể trang bị xe để khách du lịch thuê khi cần", tháng 10 năm 2016,
alliQLD,Khách sạn Thân Thiện,5,"Chúng tôi được chào đón với đội ngũ nhân viên rất Thân Thiện, nhiệt tình, vui vẻ.,Phòng ở rất sạch sẽ, đẹp đầy đủ tiện nghi.,Gần phố đi bộ, rất tiện lợi.,Gần nhiều nhà hàng và quán cà phê bên bờ sông., gần chợ Đông ba.", tháng 10 năm 2017,
Thọ Văn,Khách sạn Thân Thiện,5,"Chúng tôi đến Huế vào một buổi chiều tháng sáu, được vài người bạn giới thiệu về homestay ở số 10 Nguyễn Công Trứ nên chúng tôi cũng muốn nghỉ lại một đêm ở homestay này. ,Mọi thứ đều tuyệt vời đối với chúng tôi. ,Nhân viên homestay niềm nở, thân thiện. Super friendly!!! Khá quan tâm đến khách. ,Khách sạn lại không quá xa Cầu Tràng Tiền, chợ đêm, chỉ mất 15 phút đi bộ. ,Phòng sạch sẽ. Giá cả hợp lí. ,Mặc dù có những reviews không tốt nhưng tôi nghĩ mỗi người cảm nhận khác nhau. Chúng tôi đều hài lòng với homestay này. Hy vọng, trong tương lai homestay sẽ vẫn giữ được những điểm tích cực này, vẫn luôn thân thiện đúng như chính cái tên của nó.,Hẹn một ngày không xa sẽ trở lại.", tháng 6 năm 2017,Đã du lịch theo đôi
HaoJp,Khách sạn Sài Gòn Morin,1,"Phục vụ nhà hàng quá kém, thiếu thân thiện. Ăn một đĩa gà hết muối chấm. Xin lần đầu thì phớt lờ, lần 2 xin thì nghoảnh đi. Lần 3 xin thì bảo do xuất ăn vượt trội nên muối chấm hết. Cái gì hết thì được. Một khách sạn lớn muối chấm hết là quá khó hiểu. Cách phục vụ như vậy là quá kém.,Tôi ăn tiệc tối 22.12.2018 ", tháng 12 năm 2018,Đã du lịch với gia đình
Loan788,Khách sạn Sài Gòn Morin,5,"Khách sạn nằm ở trục đường chính ,trung tâm của thành phố Huế ỏ đây view rất đẹp  thuận tiện để ngắm dòng sông Hương thơ mộng.Thức ăn rất ngon.nhân viên phục vụ rất nhiệt tinh và vui vẻ.Đặc biệt hồ bơi sạch sẽ thoáng mát.,Cám ơn rất nhiều", tháng 9 năm 2018,Đã du lịch một mình
remyxxxxx,Khách sạn Sài Gòn Morin,5,Tôi với mẹ tôi có ăn sáng ở đây.buffet sáng ở đây rất ngon và có nhiều thức ăn.Đặc biệt các bạn phục vụ trà và cà phê rất nhiệt tình.Hi vọng sẽ sớm quay lại để trả nghiệm thêm nhiều dịch vụ nữa.thanks to much, tháng 8 năm 2018,Đã du lịch với gia đình
Kenneth6082,Khách sạn Sài Gòn Morin,4,"Tôi có chuyến đi đên Huế trong 2 ngày và đã chọn Saigon Morin làm điểm dừng chân. Khách san sang trọng, phòng ốc sạch đẹp, ăn sáng ngon. Đặc biệt đội ngủ nhân viên chuyên nghiệp, tần tình chu đáo giúp đỡ hướng dẫn tham quan du lịch.", tháng 5 năm 2017,Đã du lịch theo đôi
nguyenthile94307,Khách sạn Sài Gòn Morin,4,"phòng đẹp, nhà hàng theo phong cách truyền thống phục vụ khách Châu Âu. Món ăn ngon và đẹp mắt. Nhân viên phục vụ tận tình, dễ mến. ,Du khách có thể ngắm nhìn sông Hương về đêm rất tuyệt.,ivị trí rất đẹp, rộng rãi, ngay sát... cầu Tràng Tiền với 3 mặt tiền đường", tháng 7 năm 2016,
Lee,"Azerai La Residence, Hue",5,"Tọa lạc ngay trung tâm thành phố, cạnh bờ sông Hương thơ mộng. Khách sạn sang trọng, view đẹp, nhân viên thân thiện, phong cách phục vụ rất chuyên nghiệp. Là một nơi đáng để ghé thăm khi đến Huế. Lần sau có dịp tôi nhất định sẽ chọn nơi này.", tháng 10 năm 2018,Đã du lịch theo đôi
Nguyễn Hồng L,Khách sạn Cherish,4,"Khách sạn tốt giá hợp lý, sạch sẽ, đi sang phố đi bộ Võ Thị Sáu chỉ vài trăm mét. Không có gì phải phàn nàn ngoại trừ một chi tiết nhỏ là kem đánh răng ko có nhãn hiệu nên cảm giác không an tâm. Nếu có thể được thì đề nghị khách sạn đổi sang loại có nhãn mác rõ ràng.", tháng 7 năm 2018,Đã du lịch khi công tác
Travel With DT,"Azerai La Residence, Hue",5,"Khách sạn nằm ngay vị trí thuận lợi cho việc tham quan Cung Đình Huế, Cầu Tràng Tiền, phố đi bộ. Ngắm được cảnh sông Hương. ,   Không gian khách sạn theo kiến trúc Pháp. Xa hoa, lộng lẫy. ,   Ngoài không gian khách sạn, tại đây còn có một khu vườn trồng toàn hoa sứ. Thật không may là đi không đúng dịp hoa nỡ. ,   Khách sạn có hồ bơi nằm phía sau, ngắm được toàn cảnh sông Hương, cũng như có thể thư giản, vì tránh được tiếng ồn của phương tiện giao thông. Tuy nhiên nước trong hồ hơi lạnh.,   Tại đây còn có phòng gym, có thể rèn luyện sức khoẻ. Dụng cụ khá đầy đủ. ,   Nhân viên ở đây rất thân thiện, tôi thích con người ở đây, tuy không phải là các bạn trẻ, nhưng hok rất nhanh nhẹn. Ngoài ra đều tôi thích ở họ là sự tận tâm, nhiệt huyết trong công việc, rất chăm chỉ, và đầy kinh nghiệm.,   Nhà hàng La Parfum với những món ăn theo kiểu Âu đến Á, rất hợp khẩu vị, ngon miệng, được trang trí bài bản, công phu. Đa dạng về món ăn.", tháng 11 năm 2017,Đã du lịch theo đôi
818lyt,"Azerai La Residence, Hue",2,"tôi đã có dịp ghé qua đây để xem phòng, ,nhưng thái độ nhân viên không hề đón tiếp , ,tôi phải mất 15 phút đứng đợi nhân viên nói chuyện điện thoại , và nói nội bộ công việc vơi nhau và kể cả khi tôi đợi lâu quá đi ra cũng ko hề gọi lại . dịch vụ 5 sao như vậy đã làm khách rất khó chịu", tháng 9 năm 2018,
