name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
Quang Dũng,Khu Nghỉ Dưỡng Vinpearl Discovery Cửa Hội,5,"Gia đình em đã có 1 kì nghỉ lễ tại nơi này rất tuyệt vời. Khung cảnh đẹp, thoáng mát, phòng ốc sạch sẽ, sang trọng.Dịch vụ tốt, nhân viên phục vụ tân tâm nhiêt tình.Em cảm ơn a Hoàng phòng tập đã giúp em có những bài tập về thể lực và bụng rất hiểu quả. Có thời gian gia đình em sẽ quay lại nơi này vào dịp khác.", tháng 4 năm 2019,
Ngateck,Khu Nghỉ Dưỡng Vinpearl Discovery Cửa Hội,5,"Tất cả nhân viên lễ tân nhiệt tình hỗ trợ , vui vẻ thân thiện . Khách sạn có phòng ốc đầy đủ tiện nghi, nhân viên phục vụ nhiệt tình, vui vẻ rất thân thiện, giúp đỡ tôi rất nhiệt tình, chu đáo. Nói chung rất tốt. Sẽ quay lại đây khi có dịp", tháng 4 năm 2019,Đã du lịch với gia đình
Heine,Khu Nghỉ Dưỡng Vinpearl Discovery Cửa Hội,5,"không có từ gì diễn tả sự hài lòng về chất lượng dịch vụ.rất hài lòng.phòng ốc sạch sẽ,nhân viên nhiệt tình,tận tâm,tôi rất hài lòng với thái độ của bạn clover bên frontdesk.mọi thứ đều khiến tôi và gia đình tôi hài lòng.món ăn cũng khá ổn,phòng tập,spa cũng rất ok.10 điểm cho chất lượng.", tháng 4 năm 2019,Đã du lịch theo đôi
Thugiang,Khu Nghỉ Dưỡng Vinpearl Discovery Cửa Hội,5,"Nhân dịp nghỉ ngơi ngày lễ của gia đình, chúng tôi đã lưu trú tại khách sạn. Gia đình tôi rất hài lòng với các dịch vụ và cách phục vụ cua nhân viên đặc biệt bộ phận lễ tân rất nhiệt tình đón tiếp.Quang cảnh khá đẹp và yên tĩnh, phòng đẹp và sang trọng.Chúng tôi sẽ quay lại vào kỳ nghỉ tới của gia đình.", tháng 4 năm 2019,Đã du lịch với gia đình
Khang,Khách sạn Mường Thanh Phương Đông,5,"Trước tiên ấn tượng là dàn nhân viên, rất có duyên và nhiệt tình. Trang thiết bị đầy đủ, sang trọng. Hồ bơi không to nhưng cũng rất ấn tượng. Phòng sạch sẽ, bày trí rất thẩm mỹ. Sẽ quay lại nếu có cơ hội. ", tháng 1 năm 2018,
ComYeu,Khách sạn Mường Thanh Phương Đông,4,"khi đến nhận phòng, nhân viên chào đón nhiệt tình niềm nở. khách sạn sạch sẽ, thoáng mát, có đầy đủ các dịch vụ. nếu đến ở thành phô vinh, tôi nghĩ răng đây là nơi lí tưởng cho moi người dừng chân và nghỉ dưỡng", tháng 8 năm 2018,
Sơn P,Khách sạn Mường Thanh Phương Đông,4,"Khách sạn rất lịch sự, nhân viên nhẹ nhàng và tận tình. Mình rất thích bể bơi ở đây, bể bơi rộng và có view ra thành phố khá ổn. Ngoài ra đồ ăn sáng cũng ngon, mình thích nhất món súp lươn ăn với bánh mỳ. Vị trí khách sạn ở trung tâm thành phố nên đi đâu cũng tiện.", tháng 9 năm 2018,Đã du lịch một mình
dulichphutho108,Khách sạn Mường Thanh Phương Đông,4,"Khách sạn được xây dựng đã lâu nên cần đầu tư nâng cấp các trang thiết bị mới phù hợp, đảm bảo sự tiện nghi, sang trọng theo tiêu chuẩn 4 sao. Cần đa dạng thực đơn ăn sáng hơn. Chất lượng phục vụ tốt.", tháng 10 năm 2015,
TuanJun,Khách sạn Mường Thanh Luxury Sông Lam,4,"Phòng khá rộng.,Đồ dùng tốt, sạch sẽ.,Phòng gym và bể bơi rất thuận tiện.,Các món ăn sáng khá phong phú.,Vị trí trung tâm, thuận tiện.,Nhân viên nhiệt tình lịch sự.,Giá cả vừa phải và đặt phòng trực tiếp qua điện thoại không đắt hơn so với đặt qua các agent (như Agoda).", tháng 11 năm 2017,
mark s,Khách sạn Mường Thanh Phương Đông,5,Nhân viên ở đây quá tuyệt vời và rất chào đón bạn...Phòng ngủ tuy không rộng lắm nhưng rất ấm va tiện nghi.nơi chung tất cả mọi thứ điều tuyệt vời và sạch ...giá cả điều tuyệt, tháng 4 năm 2017,Đã du lịch một mình
Phan T,Khách sạn Mường Thanh Luxury Sông Lam,4,"Toi thuong xuyen di cong tac va o ksan Muong thanh nghe an,Doi ngu tiep tan cuc ky de thuong,Doi ngu bao ve cung vay nhiet tinh huong dan cho khach noi nao ban thuc an ngon,sach se,gia ca phu hop,Khach san thi phong oc sach se, rong rai,Cam on", tháng 10 năm 2017,Đã du lịch khi công tác
trang hiên ha,Khách sạn Mường Thanh Luxury Sông Lam,5,"Phòng đẹp, phục vụ chu đáo, ở ngay trung tâm thành phố nên rất thuận lợi. Bạn có thể gọi điện thoại để đặt phòng trước, với mức giá hợp lý bạn sẵn sàng chọn cho mình phòng với view đẹp có thể nhìn thấy toàn thành phố Vinh ở tầng 10 của khách sạn.", tháng 7 năm 2017,
Minh Thai N,Khách sạn Mường Thanh Luxury Sông Lam,3,"Khách sạn lớn với nhiều loại phòng và tiện ích như hồ bơi, phòng GYM, nhà hàng, quầy bar, cafe sân thượng, nhưng đa số chúng không hoạt động hoặc có thời gian hoạt động hạn chế.,Phòng ngủ khá thanh lịch và sạch sẽ, nhưng dịch vụ phòng còn hạn chế.,Bữa sáng khá đa dạng nhưng các món thường lặp đi lặp lại qua ngày nên khách ở khách sạn dài ngày có thể không thoải mái.", tháng 6 năm 2017,
Le V,Tecco Sky Hotel & Spa,5,"Chồng mình có chuyến công tác ở Vinh 1 tuần nên qua tìm hiểu trên booking.com khách sạn rất tốt và đẹp có cả nhà hàng cho những ai ko muốn đi xa nên chồng mình quyết định đặt ở đây .,Nhân viên thân thiện phục vụ tốt ,Ăn sáng buffet đồ ăn khá ngon, các bữa ăn trưa và tối tuỳ chọn ngon theo phong cach gia đình ấm cúng hương vị đậm chất của miền bắc .,Đáng để gé trong những chuyến đi tới !!!!", tháng 6 năm 2017,Đã du lịch theo đôi
Patrick,Tecco Sky Hotel & Spa,5,Khách sạn nằm ngay trung tâm thành phố Vinh. Chổ để xe rộng rãi thoãi mái. Phòng rất sạch sẽ và đẹp. Buổi sáng cũng khá ngon. Nhân viên rất tận tình. Nếu có cơ hội quay lại Vinh chắc chắn sẽ ở khách sạn này một lần nữa.., tháng 10 năm 2017,Đã du lịch với bạn bè
Anh Q,Tecco Sky Hotel & Spa,4,"Phòng sạch sẽ, ăn sáng ok, nhân viên vui vẻ nhưng không nhiệt tình. Mình ở 2 lần rồi, lần thứ nhất phải chờ rất lâu mới có nước nóng. Lần thứ hai thì muốn sử dụng dịch vụ Spa, thì chưa mở cửa, lúc đó khoảng 14:00 - 15:00 rồi.,Nói chung thì ai thích phòng ốc sạch sẽ thì nên ở đây.", tháng 8 năm 2017,
Hoanghongloan,Tecco Sky Hotel & Spa,3,"- Phòng sạch sẽ, ,- Giá cả tốt.,- có bãi đỗ xe,,Phong cách phục vụ tốt , nhân viên chu đáo ‘,Đồ ăn sáng chưa ngon! ,Khách nghỉ - nhân viên giao tiếp nội bộ chưa tiết chế - nói to - ồn ào !,Ks có vị trí thuận lợi, chỗ đậu xe và đi lại trung tâm thành phố tốt ! ,Hy vọng sẽ được điều chỉnh cho tốt hơn !", tháng 12 năm 2018,
Kim Ngân N,Khách sạn Mường Thanh Luxury Sông Lam,4,Nói chung về hệ thống khách sạn của Mường Thanh thì tốt rồi. Phòng ốc sạch sẽ và rất rộng rãi. Nhân viên cũng khá thân thiện và nhiệt tình. Mình thì không phải người sành ăn nên cũng không biết phải đánh giá đồ ăn thế nào. Nhưnng theo mình thì không tệ. Duy nhất chỉ có góp ý đó là TV ở phòng hơi nhỏ và nếu bạn nào có trẻ nhỏ tầm từ 12 tuổi thì sẽ phải trả 140k cho bữa sáng ở khách sạn., tháng 5 năm 2017,Đã du lịch với gia đình
861_nhc,Tecco Sky Hotel & Spa,1,"Rất tệ, giá 270k cho phòng đơn, phòng cũ, chăn hôi. Được free buổi ăn sáng nhưng hơn 8h là không còn nữa nên cần dậy sớm. Đường vào ks thì bẩn. Tôi đã phải trả phòng sau đêm đầu tiên. Mọi người nên chọn ks khác 2* giá chênh lệch không cao dao động 330-350k/ đêm nhưng tốt hơn nơi này nhiều", tháng 1 năm 2016,
JoJona S,Hong Kong 2 Hotel,5,"Địa chỉ khá dễ tìm. Không gian phòng nghỉ rộng rãi sạch sẽ và khép kín.,Đội ngũ lễ tân và phục vụ rất chuyên nghiệp.,Giá cả phải chăng.,Từ  đây bạn có thể di chuyển quanh thành phố rất dễ dàng.,Xin cảm ơn tất cả mọi người", tháng 11 năm 2017,
Dan D,Hong Kong 2 Hotel,4,"Chúng tôi có 1 kì nghĩ thoải mái,khách sạn sạch sẽ, nội thất trong phòng rất đẹp và rất hiện đại, mang phong cách châu âu hòa lẫn châu ái .Nhân viên phục vụ rất tốt nhiệt tình,sẽ trở lại vào 1 ngày gần nhất.", tháng 8 năm 2018,Đã du lịch với gia đình
DinhHao L,Hong Kong 2 Hotel,4,"Khách sạn mới, sạch sẽ, rộng rãi và yên tĩnh và có đầy đủ các dịch vụ giải trí và ăn uống đáp ứng được tiêu chuẩn dịch vụ khách sạn ba sao. Nhân viên thân thiện và rất nhiệt tình. Tôi sẽ ghé thăm khách sạn vào lần sau.", tháng 10 năm 2016,
Quynhphuongluat94,Hong Kong 2 Hotel,5,"Tôi đã có dịp công tác tại vinh và ghé vào khách sạn Hong Kong II. khách sạn mới, sạch sẽ, đội ngũ nhân viên chu đáo tận tình. tôi rất hài lòng với các dịch vụ phòng ở, nhà hàng cũng như cafe nguyên chất và karaoke tại đây. Hong Kong II sẽ là điểm dừng chân lý tưởng của tôi trong những chuyến công tác săp tới.", tháng 10 năm 2016,
hongnhungc2,Saigon Kim Lien Hotel,5,"Có dịp cùng chồng nghỉ tại đây, khách sạn ở trên trục đường chính nên tiện lợi đi lại. Không gian thoáng và có nhiều cây xanh. Rất thích ngồi ở hồ bơi uống bia chiều. ,Phòng ốc mới sửa lại sạch sẽ và khá đẹp, hợp lý với mức giá. Đặc biệt nhân viên rất thân thiện, thăm hỏi khách thường xuyên, làm mình có cảm giác gần gũi.:-*", tháng 4 năm 2018,
Ngọc A,Hong Kong 2 Hotel,5,"Khách sạn mới rộng rãi, tiện nghi, view cực kì thoáng đãng, có nhiều dịch vụ kèm theo  massage, karaoke, thêm vào đó tôi được khách sạn đón bằng xe riêng khi tới Ga Vinh,  I like itt, sẽ quay lại ở khách sạn lần sau  khi vào Vinh đi công tác", tháng 9 năm 2016,
Huyen Trang Nguyen,Khách sạn Lam Giang,4,"Phòng khách sạn đẹp và sạch sẽ, nội thất chất lượng, điều hoà và bình nước nóng tốt. Giá cả hợp lý, tôi thấy đây là địa điểm nghỉ ngơi lí tưởng ở tp Vinh. Khách sạn số 1 trong số các khách sạn 3 sao ở Vinh, có thể so sánh với 4 sao.", tháng 11 năm 2018,Đã du lịch với gia đình
HarryPham2011,Saigon Kim Lien Hotel,5,"Chúng tôi đã đến nghệ an để xem cánh đồng hoa hướng dương tại Huyện Nghĩa đàn và đảo chè Thanh chương đã nghị tại khách sạn này. điều bất ngờ là giá cả phòng rất hợp lý dành cho 2 người khoảng 650k cơ sở vật chất mới. Nếu muốn có bữa ăn sáng ngon và nhiều lựa chọn bạn nên ăn trước 8 giờ sáng còn sau thì hơi thiếu. Hồ bơi đẹp, nói chung rất OK cho một khách sạn 4 sao", tháng 12 năm 2017,
Thảo Anh N,Saigon Kim Lien Hotel,5,Đến với Saigon kimlien chúng tôi cảm nhận được sự thân thiẹn của nhân viên khách sạ. Cũng như cảm giác thoải mái và ấm cúng như ở chính nhà mình. Phong cách phục vụ của khách sạn rất chuyên nghiệp. Rất đúng đắn khi đã lựa chọn saigon kimlien là điểm dừng chân nghỉ ngơi., tháng 8 năm 2016,Đã du lịch với bạn bè
Aspi B,Saigon Kim Lien Hotel,3,, tháng 2 năm 2019,Đã du lịch theo đôi
TonyPKL,Saigon Kim Lien Hotel,3,, tháng 3 năm 2018,Đã du lịch với bạn bè
Unik-Vietnam,Khách sạn Lam Giang,5,"Tôi vừa có chuyến công tác ở Vinh và nghỉ ở khách sạn Lâm Giang. Tôi thấy phòng rất sạch đẹp, dịch vụ tốt, nhân viên khá thân thiện. Buffet sáng rất ngon, phù hợp với cả đoàn của tôi. Vị trí ngay trung tâm, gần chợ, gần siêu thị rất tiện đi lại khi có công việc trong thành phố. Sẽ ở lại Lâm Giang khi đến Vinh một lần nữa.", tháng 10 năm 2017,
arindamdeb,Khách sạn Lam Giang,5,, tháng 5 năm 2018,
Mạnh L,Khách sạn Lam Giang,4,"Phòng sạch đẹp, dịch vụ tốt. Nhân viên thân thiện, cởi mở, tuy nhiên đồ ăn ở đây chưa hợp khẩu vị của tôi lắm. Vị trí nằm ở trung tâm thành Vinh nên thuận tiện cho tôi rất nhiều trong quá trình công tác ở đây. Cảm ơn Lam Giang Hotel.", tháng 6 năm 2016,
Frederik D,Khách sạn Lam Giang,2,, tháng 4 năm 2018,Đã du lịch với bạn bè
Andrea G,Beijing Hotel,1,, tháng 3 năm 2018,Đã du lịch một mình
Francois v,Thanh Dat Guesthouse,4,, tháng 10 năm 2017,Đã du lịch với bạn bè
Escape729175,Thanh Dat Guesthouse,4,, tháng 8 năm 2017,Đã du lịch theo đôi
Radford007,Mường Thanh Vinh Hotel,3,, tháng 11 năm 2017,
benmrkv96,Mường Thanh Vinh Hotel,4,, tháng 7 năm 2017,
QuanLeDinh,Mường Thanh Vinh Hotel,4,, tháng 7 năm 2017,Đã du lịch khi công tác
Tuấn Anh T,Khách Sạn Mường Thanh Grand Cửa Đông,5,"Thấy Mường Thanh Cửa Đông mới đẹp nên thử. Nói chung hài lòng từ A-Z luôn. ,Phòng : Phòng sạch sẽ, đẹp, thoáng , nệm nằm rất êm. Toilet nhìn sang trọng, sạch sẽ.,Ăn sáng : Ăn sáng khá đa dạng, đặc biệt có món súp Lươn rất ngon,Vị trí: Vị trí khá đẹp gần trung tâm,Nhân viên: thân thiện, thoải mái, lúc nào cũng cười làm mình thấy vui lây cả ngày.", tháng 5 năm 2017,
quan h,Khách Sạn Mường Thanh Grand Cửa Đông,5,"thức ăn ngon, phòng đầy đủ tiện nghi, không gian đẹp thoáng mát,. nhân viên phục vụ thân thiện, nhiệt tình .... giá cả hợp lí phù hợp với nhiều đối tượng khách.Rất ưng và sẽ ủng hộ lâu dài,giới thiệu cho bạn bè khi đến đó.", tháng 7 năm 2016,Đã du lịch với gia đình
Tô H,Khách Sạn Mường Thanh Grand Cửa Đông,5,"Được người bạn giới thiệu cho khách sạn mường thanh cửa đông trong mấy ngày lưu trú về thăm quê. Phải nói tôi rất hài lòng, khách sạn đẹp, mang cảm giác ấm cúng, view ngắm thành phố rất đã, đồ ăn khá ngon và tác phong phục vụ của các bạn rất chuyên nghiệp, thân thiện mà lại nhiệt tình. Hi vọng có dịp tôi lại được trải nghiệm tiếp ở khách sạn MT cửa đông nữa.", tháng 3 năm 2017,
voquynamxd55,Khách Sạn Mường Thanh Grand Cửa Đông,4,"Tôi và gia đình đã rất hài lòng khi ở Khách sạn Mường Thanh Grand Cửa Đông. Phòng mới, sạch sẽ, nhân viên phục vụ nhiệt tình niềm nở. Nếu có cơ hội ghé Vinh tôi nhất định sẽ lại chọn Mường Thanh Grand Cửa Đông.", tháng 4 năm 2017,
hoahongxanh233,Khách Sạn Mường Thanh Grand Cửa Đông,4,"tôi đã có một trải nghiệm rất thú vị tại khách sạn  4 sao mường thanh grand Cửa Đông, là một khách sạn đầy đủ tiện nghi, vị trí thuận lợi cho công việc của tôi, nhân viên phục vụ nhiệt tình , niềm nở và tôn trọng khách hàng,phòng thoáng mát, sạch sẽ, món ăn hợp khẩu vị, phong phú và đa dạng, đẹp mắt,tuy nhiên bên cạnh đó tôi cảm thấy khách sạn cần mở rộng phòng ăn để khi ngồi thưởng thức khách hàng cảm thấy không gian thoải mái, và ngon miệng hơn. Nếu có cơ hội quay lại làm việc hay du lich tại thành phố Vinh thì khách sạn 4 sao Mường Thanh grand sẽ là sự lựa chọn hàng đầu của tôi.", tháng 6 năm 2016,
bolao,Khách Sạn Mường Thanh Diễn Châu,2,"- Mình ở Mường Thanh Diễn Châu 1 đêm 30/12/17. Trong số các KS của MT mình đã ở thì MT Diễn Châu lớn nhất nhưng chất lượng dịch vụ lại kém nhất. Khu Safari rộng nhưng chưa hoàn thiện, ít thú, kém hấp dẫn. Có khu tắm bùn nhưng khi cả đoàn thanh toán xong vào khu tắm thì nước rất lạnh, bùn loãng, phòng tắm tối nhiều gió mặc dù nhân viên phục vụ đảm bảo là nước đủ ấm, tắm trong phòng không sợ lạnh. Cuối cùng là không tắm được và được hoàn lại tiền. KS có dịch vụ massage nhưng khi xuống thì không có nhân viên tiếp đón, chờ 15' mới xuất hiện. Nhà mình 2 vợ chồng muốn cùng massage nhưng bị từ chối vì chỉ có 1 nhân viên làm nên phải luân phiên chờ nhau. Buổi tối ở KS khá buồn, không gian bên ngoài không nhiều đèn nên khá tối và hiu quạnh. Đồ ăn sáng bình thường, không phong phú như MT Mộc Châu hay Mũi Né. Nhân viên KS lịch sự, lễ phép. Mình sẽ không quay lại đây trong thời gian dài tới.", tháng 12 năm 2017,
weboflifeDelhi,Khách Sạn Mường Thanh Diễn Châu,4,, tháng 10 năm 2017,
Iqbal S,Khách Sạn Mường Thanh Diễn Châu,4,, tháng 4 năm 2017,
Hai Yen,Khách Sạn Mường Thanh Diễn Châu,4,, tháng 2 năm 2018,Đã du lịch với gia đình
Anh lan,Khu Nghỉ Dưỡng Vinpearl Discovery Cửa Hội,5,"Tôi thấy đồ ăn khá hợp khẩu vị, các dịch vụ của resort rất tốt. Từ bạn nữ tổ trưởng lễ tân cho đến nhân viên lễ tân, nam quản lý nhà hàng đến nhân viên phục vụ đều nhiệt tình và chuyên nghiệp. Có view và bãi biển đẹp. Phòng sạch và thoáng. Tiện nghi đầy đủ, thích hợp cho những kỳ nghỉ cùng gia đình và bạn bè.", tháng 4 năm 2019,Đã du lịch theo đôi
TVT,Khu Nghỉ Dưỡng Vinpearl Discovery Cửa Hội,5,"Nơi nghỉ dưỡng phù hợp cho mọi lứa tuổi.,Phòng sạch sẽ, tiện nghi.,Cảnh quan xanh mát.,Món ăn phong phú.,Phục vụ tận tình, chu đáo, quan tâm đến khách hàng. ,Đặc biệt, tôi luôn nhận được nụ cười cởi mở thân thiện của tất cả các nhân viên mà tôi được gặp tại Vinpearl Discovery Của Hội: từ lễ tân, nhân viên nhà hàng, nhân viên an ninh, nhân viên bảo vệ, nhân viên buồng, nhân viên phòng GYM, nhân viên phòng Kid's Club, quản lý, hay đơn giản chỉ là nhân viên môi trường (tôi tạm gọi như vậy) khi thấy anh ấy làm sạch khu vực bãi biển. Tôi có cảm giác như đang ở nhà khi tới nơi này. Tôi thật sự thấy thoải mái trong những ngày nghỉ tại đây. Đặc biệt, Vinpearl Discovery Cửa Hội đã tổ chức chu đáo khi mời tất cả các khách nghỉ tại đây cùng tham gia hưởng ứng sự kiện Giờ Trái Đất năm 2019 và đã nhận được sự tham gia của tất cả mọi người.", tháng 3 năm 2019,
Phạm Minh Duy,Khu Nghỉ Dưỡng Vinpearl Discovery Cửa Hội,5,"Tất cả mọi dịch vụ rất tốt. Bữa ăn ngon miệng, tiếp viên nhiệt tình chu đáo quan tâm khách. Nếu có thời gian tôi nhất định sẽ trở lại với các bạn. Chuyến đi này thật sự rất hài lòng với tôi và mọi người., I love Vinpearl", tháng 4 năm 2019,
Linh Hương,Khu Nghỉ Dưỡng Vinpearl Discovery Cửa Hội,5,"Chất lượng dịch vụ vô cùng tốt!,Nhân viên nhẹ nhàng lịch sự.,Dịch vụ spa tất hài lòng, nhân viên tư thân thiện.đặc biệt ở spa có Chị Trang và chị Nhàn  rất dễ thương, nhẹ nhàng., tư vấn rất chi tiết cho những khách hàng lần đầu đến trải nghiệm.,Mọ thứ rất hài lòng.", tháng 4 năm 2019,Đã du lịch với gia đình
Anh N,Khu Nghỉ Dưỡng Vinpearl Discovery Cửa Hội,5,"Dịch vụ ở đây rất tốt. Bạn Nhàn ở vincharm spa tay nghề rất tốt, thân thiện, lịch sự với khách hàng. Mình đã sử dụng dịch vụ mát-xa và gội đầu.,Khách sạn phòng ốc rất ổn. Lần sau đến cửa lò chắc chắn sẽ ở tại đây", tháng 3 năm 2019,Đã du lịch khi công tác
