name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
Giangg T,Hanoi Holiday Diamond Hotel,5,"Phục vụ tận tình, nhân viên chu đáo, vị trí ở gần trung tâm thuận tiện đi lại tham quan, phòng sạch sẽ, lịch sự, giá cả hợp lí, phù hợp cho du lịch với bạn bè, gia đình hoặc du lịch, lựa chọn tốt cho kì nghỉ ngắn.", tháng 6 năm 2018,Đã du lịch với bạn bè
Jet768191,Hanoi La Siesta Hotel & Spa,5,"Khách sạn nằm ở trong phố cổ, rất tiện lợi để đi dạo, mua sắm hay tham gia các hoạt động vui chơi. Phòng ốc thoáng sạch, sang trọng, giá cả hợp lý. Nhân viên phục vụ lễ phép, chuyên nghiệp. Tiếc là lại chỉ đi có 1 mình đến đây. ", tháng 10 năm 2018,Đã du lịch một mình
laitrannguyen,Hanoi La Siesta Hotel & Spa,5,"Khi có dịp đi Hà Nội mình hay ghé khách sạn này, nhân viên rất lịch sự, thoải mái.,Phòng đẹp và sạch. View thoáng, đẹp. Giá hơi cao nhưng dịch vụ tốt. Phòng rộng mình rất thích. Nhân viên thân thiện và lịch sự.", tháng 12 năm 2018,
Huynh Nguyen,Hanoi La Siesta Hotel & Spa,5,"Khách sạn nằm tại trung tâm khu phố cổ. Rất thuận lợi cho mọi hoạt động vui chơi, giải trí. Phòng rộng rãi nhiều tiện ích. Tôi rất ấn tượng với sự tận tâm của nhân viên nơi đây. Họ làm cho tôi cảm thấy như đang ở nhà mình. Đội ngũ lễ tân chuyên nghiệp và luôn mỉm cười. Xin cảm ơn các bạn.", tháng 4 năm 2018,Đã du lịch với gia đình
MrQuy896,Hanoi La Siesta Hotel & Spa,5,"Phòng khách sạn ở đây rất sạch sẽ. Nhân viên phục vụ cũng rất chu đáo, nhiệt tình. Đặc biệt bạn có thể ra vào bất cứ lúc nào, chứ không giống 1 số khách sạn có giờ ra vào cố định. Mình thấy rất bất tiện,Dịch vụ đặt phòng online cũng rất nhanh chóng, dễ dàng", tháng 4 năm 2018,
thuy kieu,Khách sạn Splendid Star Grand,5,Khách sạn rất mới và đẹp. Phòng rộng rãi và thoáng mát. Nhân viên phục vụ tận tình chi đáo. Ăn sáng ngon có nhiều lựa chọn. Lần sau về nước chắc chắn sẽ ghé qua ở. Rất vui được chia sẻ khách sạn cho mọi người , tháng 4 năm 2019,Đã du lịch theo đôi
B0st0nW0rldTraveler,La Beaute De Hanoi Hotel,5,, tháng 1 năm 2019,
Tram Thieu,Khách sạn Splendid Star Grand,5,"Nơi ở thuận tiện, an toàn, gần ngay trung tâm. Phòng sạch sẽ, yên tĩnh. Thức ăn buổi sáng nơi đây ngon và các bạn phục vụ rất tận tình . Mọi người thân thiện và chu đáo . Sẽ quay lại nơi đây khi có dịp ghé qua Hà Nội", tháng 3 năm 2019,Đã du lịch với gia đình
1112-sonnz,Khách sạn Splendid Star Grand,5,"Giá tốt ,  phòng đẹp , thái độ nhân viên nhiệt tình chu đáo , bữa sáng buffe đẹp , ngon.khách sạn gần phố đi bộ , Các dịch vụ khác cũng hợp lý như tour , dịch vụ xe đón ,  tiễn .... Rất hài lòng , là sự lựa chọn tốt khi đến Hà Nội ,.............    ...............", tháng 3 năm 2019,Đã du lịch theo đôi
Anna H,Hanoi Holiday Diamond Hotel,5,, tháng 1 năm 2019,Đã du lịch một mình
Mr Nguyễn Thành Nam,Hanoi La Siesta Hotel & Spa,5,Khách sạn có cách trang trí nội ngoại thất đẹp. Dịch vụ cũng rất hoàn hảo. Tiện đi lại chơi các địa điểm phố cổ. Dịch vụ đưa đón sân bay rất hữu ích cho những người từ xa đến. Một kỳ nghỉ tuyệt vời tại Hà Nội, tháng 11 năm 2018,
mahphm,Hanoi Holiday Diamond Hotel,4,, tháng 12 năm 2018,
Lellouch07,Hanoi Holiday Diamond Hotel,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
Hoang P,Khách sạn Splendid Star Grand,5,"Lần đầu sử dụng dịch vụ của khách sạn nhưng các bạn đã tạo cho tôi một ấn tượng thực sự tốt đẹp. Phòng ốc sạch sẽ các dịch vụ luôn luôn sẵn sàng và chu đáo. Cảm ơn sự nhiệt tình thân thiện và hiếu khách của các bạn. ,Hẹn gặp lai các bạn vào lần sau", tháng 6 năm 2017,Đã du lịch với bạn bè
Tấn Dũng,Khách sạn Splendid Star Grand,5,"Splendid star grand hotel là khách sạn rất sạch sẽ và gần trung tâm, thuận tiện cho việc đi lại xung quanh phố cổ. Nhân viên rất thân thiện và nhiệt tình. Bữa sáng phục vụ sớm và đầy đủ. Tôi rất hài lòng khi chọn khách sạn này cho chuyến du lịch của gia đình. ", tháng 11 năm 2018,Đã du lịch theo đôi
Swagat Kumar Panda,Hanoi Holiday Diamond Hotel,5,, tháng 2 năm 2019,
AAL_Happy,La Beaute De Hanoi Hotel,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Nicholas B,La Beaute De Hanoi Hotel,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Trang Huynh,Hanoi La Siesta Central Hotel,5,"Chúng tôi đã ở đây 3 đêm. Mọi thứ thật tuyệt vời. Khách sạn Gần bờ Hồ Hoàn Kiếm xinh đẹp của Thủ Đô. Nhân viên Khách sạn ai cũng thân thiện và chu đáo. Các bạn đã giúp đỡ tận tình và thái độ thân thiện đúng mực. Tuy phòng không có bancony nhưng cách bày trí làm tôi ""FEEL LIKE HOME"". Tôi thấy thoải mái và an toàn khi ở đây. Giá phòng hơi cao nhưng xứng đáng với giá trị của nó. Chúng tôi sẽ quay khi có dịp ra Hà Nội.", tháng 4 năm 2019,
StevenG,La Beaute De Hanoi Hotel,5,, tháng 2 năm 2019,
hptsc,Hanoi La Siesta Central Hotel,5,"Mình đã rất hạnh phúc khi lưu trú ở đây dù chỉ 1 ngày. Khách sạn được thiết kế vô cùng đẹp, sạch sẽ đến từng centimet và đặc biệt đội ngũ nhân viên thân thiện, niềm nở khiến mình thấy ấm áp như ở nhà.,Phòng sạch sẽ thoáng mát với tiện ích không thể chê vào đâu được.,Nhà hàng ở tầng 7 tuy diện tích không lớn nhưng được trang hoàng rất đẹp mắt, ấm cúng. Mình chưa có time ăn tối ở đây nhưng nghe nói đây là nhà hàng nổi tiếng ngon nhất Hà nội. Hứa lần sau sẽ ghé và thưởng thức.,Sky bar với tầm view ra Hồ gươm và phố đi bộ thích vô cùng. Mình đã ngồi đến hơn 12 giờ đêm mà chẳng muốn về vì không khí vui tươi nhộn nhịp nơi này. Cocktail rất ngon, ấn tượng và đẹp mắt.... Nói chung quá tuyệt. Lần tới sẽ rủ bạn bè lên đây ngồi tán ngẫu và ngắm thành phố. ,Cảm ơn GM Tuấn Lâm đã take care mình rất nhiệt tình ,️️️", tháng 10 năm 2018,
Jon O,La Beaute De Hanoi Hotel,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Freedom815769,Hanoi La Siesta Central Hotel,5,"Phòng ở thoáng mát rộng rãi với phong cách thật cổ điển.,Nơi ăn uống sạch sẽ.,Rất thích hợp cho 1 kì nghỉ. Thật Tuyệt. Tôi rất thích nơi này.,Khi vừa bước chân đến đây tôi đã có cảm giác như trên thiên đường.,Nếu các bạn chưa biết khách sạn nào phù hợp tôi khuyên các bạn nên chọn khách sạn Hanoi La Siest.", tháng 9 năm 2018,Đã du lịch theo đôi
Harvey J,Hanoi La Siesta Central Hotel,5,, tháng 4 năm 2019,
Renee S,Hanoi La Siesta Central Hotel,5,, tháng 3 năm 2019,
Mark F,Hanoi Trendy Hotel & Spa,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Malte Boetel,Hanoi Trendy Hotel & Spa,5,, tháng 2 năm 2019,Đã du lịch một mình
Nick W,Hanoi Trendy Hotel & Spa,5,, tháng 1 năm 2019,Đã du lịch theo đôi
Marielle,Hanoi Trendy Hotel & Spa,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Anni (Tsun Wai) L,Hanoi Trendy Hotel & Spa,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Hanh H,Golden Sun Suites Hotel,5,"Tôi đến đây lần đầu trong tuần cuối cùng của năm 2018 và lưu trú 2 đêm cho chuyến công tác tại Hà Nội. Tôi quay lại đây vào tuần đầu tiên của năm 2019 và ở liên tục 6 đêm cho chuyến công tác tiếp theo. Lý do thật đơn giản, bởi đây là khách sạn cho tôi một cảm giác ấm cúng như đang ở nhà. Các phòng nghỉ được bài trí hài hòa và dễ chịu, dù đôi lúc cửa phòng hơi khó mở (tôi gặp đôi chút vấn đề với cánh cửa ở 1 căn phòng tại tầng 3). Đội ngũ nhân viên hiếu khách, nhiệt tình và luôn cố gắng hỗ trợ tối đa là điều khiến tôi rất hài lòng. Họ từng chuẩn bị cho tôi một bữa ăn đem đi, khi biết tôi phải rời khách sạn lúc 6 giờ sáng do có công việc sớm, và tôi cảm kích vì điều đó. Không chỉ vậy, nơi đây còn đem đến cho tôi một niềm vui rất riêng, một điều gì đó thật sự đặc biệt và có nhiều ý nghĩa với tôi, do đó, tôi chắc chắn sẽ quay lại trong những lần tới khi đến Hà Nội.,Hữu Hạnh", tháng 1 năm 2019,
Johno,Golden Sun Suites Hotel,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
Michelle M,Golden Sun Suites Hotel,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
Kathy S,Golden Sun Suites Hotel,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Shashank,Golden Sun Suites Hotel,5,, tháng 2 năm 2019,Đã du lịch với gia đình
Nguyễn Hồng L,Khách sạn Hà Nội La Siesta Diamond,5,"Không gian yên tĩnh, khung cảnh xung quanh đẹp. View nhìn ra Hồ Tây rất đẹp, không quá gần khu dân cư nên yên tĩnh, bể bơi đẹp. Phòng rộng, thoáng đãng, tiện nghi, là một trong những khách sạn có phòng rộng nhất mà tôi từng biết. Giá phòng hợp lý so với chất lượng. Ngay gần khách sạn là Phủ Tây Hồ nổi tiếng có thể đi bộ vãn cảnh hoặc thưởng thức món đặc sản bún ốc Hồ Tây, dạo bước quanh những con đường thơ mộng ven hồ. Thích hợp với đi gia đình, theo nhón hoặc cặp đôi.", tháng 7 năm 2016,Đã du lịch với gia đình
dickiesgirl118,Khách sạn Hà Nội La Siesta Diamond,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Pamchic,Khách sạn Hà Nội La Siesta Diamond,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Ngô T,Khách sạn Hà Nội La Siesta Diamond,5,"Tôi đã có dịp ghé qua đây trong chuyến công tác tại Hà nội,Khách sạn rất đẹp.,Nhân viên lịch sự.,Dịch vụ tốt.,Phòng đẹp, sang trọng, sạch sẽ.,Giá không rẻ, nhưng so với các khách sạn khu Phố cổ cũng không quá đắt.", tháng 1 năm 2017,Đã du lịch khi công tác
Claudenat,Khách sạn Hà Nội La Siesta Diamond,5,, tháng 1 năm 2019,Đã du lịch theo đôi
TRAVLINCOP,Serene Boutique Hotel & Spa,5,, tháng 1 năm 2019,Đã du lịch với bạn bè
Scrumps_10,Serene Boutique Hotel & Spa,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Jane W,Serene Boutique Hotel & Spa,5,, tháng 1 năm 2019,
Abi A,Serene Boutique Hotel & Spa,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Trà My,Sofitel Legend Metropole Hà Nội,5,Gia đình tôi rất thích ăn tại nhà hàng Pháp của khách sạn Métropole. Cái món ăn trình bày rất đẹp và tinh tế. Chất lượng phục vụ chuẩn năm sao. Ngồi uống cà phê nhìn ngắm phố phường Hà nội rất thú vị., tháng 4 năm 2019,Đã du lịch với gia đình
JackSiew,Serene Boutique Hotel & Spa,5,, tháng 1 năm 2019,
Phong Thu V,Sofitel Legend Metropole Hà Nội,5,"giữa Hà Nội tấp nập khách sạn Métropole như một ốc đảo xanh yên tĩnh và cổ kính, thực sự yêu thích từng góc nhỏ của khách sạn và sự tận tâm tinh tế của nhân viên.,Nếu đi với các nàng bạn thân thì hãy gọi set trà chiều xjnh xắn cực hợp để lên hình, còn với các bạn nhỏ thì chocolate buffett là phần thưởng ngọt ngào nhất!,Trải nghiệm sẽ tuyệt vời hơn khi bạn là Hội viên Accor, với quyền lợi giảm giá từ 25 - 50% ", tháng 1 năm 2019,Đã du lịch với gia đình
Ninh_DaoHa,Sofitel Legend Metropole Hà Nội,5,"Bước chân qua cánh cửa khách ạn, mình bước vào một không gian khác: yên bình, tinh khiết. Mình đặc biệt thích khu Spa của khách sạn và thường có được khoảng thời gian thư giãn tuyệt đối ở đây. Mọi thứ trong khuôn viên khách sạn đều rất hoàn hảo cho mình những phút giây sống chậm lại so với nhịp sống hối hả bên ngoài kia. Yêu Sofitel Legend Metropole Hanoi.", tháng 2 năm 2018,Đã du lịch một mình
Chanh N,Hanoi Old Quarter Hostel,5,"Tôi có dịp ở khách sạn Hanoi Old Quarter Hostel khi đi công tác tại Hà Nội. Đây là 1 khách sạn nhỏ nằm trong phố cổ nên rất tiện đi lại. Phòng ốc rất sạch sẽ, thoải mái, đầy đủ tiện nghi. Ngoài ra, nhân viên rất thân thiện, nhiệt tình giúp đỡ mỗi khi chúng tôi cần. Chúng tôi có thể gửi đồ sau khi trả phòng để đi dạo xung quanh. Bữa sáng bao gồm trong giá phòng, có cả đồ ăn Âu, Á và khá ngon. Tôi sẽ tiếp tục quay lại ở khi nào tôi trở lại Hà Nội.Tôi có dịp ở khách sạn Hanoi Old Quarter Hostel khi đi công tác tại Hà Nội. Đây là 1 khách sạn nhỏ nằm trong phố cổ nên rất tiện đi lại. Phòng ốc rất sạch sẽ, thoải mái, đầy đủ tiện nghi. Ngoài ra, nhân viên rất thân thiện, nhiệt tình giúp đỡ mỗi khi chúng tôi cần. Chúng tôi có thể gửi đồ sau khi trả phòng để đi dạo xung quanh. Bữa sáng bao gồm trong giá phòng, có cả đồ ăn Âu, Á và khá ngon. Tôi sẽ tiếp tục quay lại ở khi nào tôi trở lại", tháng 2 năm 2016,
Boniface,Sofitel Legend Metropole Hà Nội,5,"Lần đầu tiên ra Hanoi và mình ở đây 1 đêm từ Sunway chuyển qua. Một đẳng cấp khác hoàn toàn từ nhân viên đến vị trí và không gian. Đội ngũ nhân viên rất nhiều và luôn mỉm cười khi gặp khách,tư vấn tận tình. Mình nghe nói ks này mở từ 1901 và đến bây giờ amenities vẫn sang trọng và mới, đúng là thiết kế trường tồn theo thời gian.,Phòng ở rộng, không gian vừa đủ ấm cúng, tuy là sàn nhà bước đi đôi lúc có tiếng rộp rộp nhưng chỉ là 1 vấn đề nhỏ thôi. ,Có welcome mango fruit và chocolate , complimentary water sang trọng là điểm nhấn. ,Không gian hồ bơi cùng với nhiều khách nước ngoài, mình cứ nghĩ đang đi du lịch ở Pháp chứ ko phải đang ở Hà Nội nữa.,Pháp giữa lòng Hà Nội , view rất đẹp 4 mặt tiền. Buổi tối lung linh cùng những ánh đèn và gần phố đi bộ và 36 phố phường rất đặc trưng ở Hà Nội. ,Một trải nghiệm rất đáng giá ở Metropole. 5 sao cho dịch vụ và 6 sao cho sự đẳng cấp.", tháng 12 năm 2017,Đã du lịch với gia đình
Huudai T,Sofitel Legend Metropole Hà Nội,5,"Công ty tôi chuyên về Đầu tư an cư Mỹ - EB5, tháng trước chúng tôi có tổ chức một hội thảo lớn tại đây. Sau khi hội thảo kết thúc, mọi người đều hài lòng và đánh giá cao về phòng ốc, cảnh quan và phong cách phục vụ. Coffee break ở đây rất ngon, vị trí thì thuận lợi trung tâm, và đặc biệt tôi thấy có một bạn nam người nhỏ nhắn tên là Thắng phục vụ rất nhiệt tình, setup rất tốt. Công ty tôi đang tính kí hợp đồng dài hạn với khách sạn để tổ chức hội thảo thường xuyên.", tháng 8 năm 2018,
NadiaIlona,Hanoi Old Quarter Hostel,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
Bay,Hanoi Old Quarter Hostel,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
Jessica M,Hanoi Old Quarter Hostel,5,, tháng 2 năm 2019,Đã du lịch một mình
Scott R,Hanoi Old Quarter Hostel,5,, tháng 2 năm 2019,Đã du lịch một mình
HIGH QUALITY T,Khách sạn Paradise,4,"Khách sạn nằm tại vị trí thuận lợi, nằm ngay trung tâm khu vực phố cổ. Rât thuận tiện cho việc tham gia các hoạt động tham quan du lịch và mua sắm tại Hà Nội. Có cơ hội được thưởng thực đặc sản của Hà Nội vì vị trí của khách sạn rất gần.", tháng 4 năm 2017,
Chopsuey51,Khách sạn Paradise,5,"Chúng tôi đã ở khách sạn này trong 5 ngày từ ngày 07/03. Cách phục vụ,xuất sắc, các nhân viên lễ tân nói tiếng Anh rất tốt và các nhân viên,đều thân thiện và giúp đỡ chúng tôi. Phục vụ bàn rất chu đáo và bữa,sáng thật tuyệt vời!,Tôi phải gửi lời cảm ơn đặc biệt đến Nancy & Le, những người đã giúp,gửi cho tôi món đồ có giá trị mà tôi để quên vào Saigon.,Và khách sạn ở gần với tất cả mọi thứ mà bạn cần. Món ăn đường phố khá,thú vị! Nhưng hãy luôn mang theo một tấm bản đồ vì tất cả các con phố,nhỏ đều trông giống như nhau!!!!",,
Nguyễn Lai P,Khách sạn Paradise,5,"Không gian đẹp, gam màu sang trọng và ấm áp, nhân viên phục vụ rất nhiệt tình. Mình rất thích đến Paradise mỗi khi có dịp đi ngang qua Hà Nội bởi sự gần gũi và thân thương. Phòng nghỉ cũng rất tiện nghi đầy đủ nước nóng lạnh, điều hòa, wifi, truyền hình cáp.", tháng 3 năm 2017,
Emma P,Khách sạn Paradise,5,, tháng 3 năm 2019,Đã du lịch với gia đình
Beate B,Khách sạn Paradise,5,, tháng 2 năm 2019,Đã du lịch theo đôi
Phương P,Hanoi La Siesta Hotel Trendy,5,"Không gian sang trọng, thoáng đãng, không khí nhẹ nhàng, phục vụ chu đáo tận tình, đồ ăn ngon hợp khẩu vị mình. Thực sự được thư giãn khi đến với La Siesta Trendy.  Xứng đáng 5️ ạ !!!! Sẽ come back nhiều lần nữaaa", tháng 8 năm 2018,Đã du lịch với bạn bè
hoplt2011,Hanoi La Siesta Hotel Trendy,5,"Khách sạn mới thử nghiệm phong cách buffet street mới, đồ ăn phong phú,  không gian sang trọng. Địa điểm khách sạn rộng, có chỗ để xe.  Nhân viên nhiệt tình, chu đáo.The great restaurant, nice employee ", tháng 8 năm 2018,Đã du lịch với bạn bè
Hoang H,Hanoi La Siesta Hotel Trendy,5,"Buffet trưa với 63 món ăn đặc sắc của các vùng miền Việt Nam. Không gian ấm cúng, nhân viên thân thiện, nhiệt tình (Ms. Hiền, Ms. Hoài, Mr. Thắng, Mr. Tuấn, Mr. Dơ, và các bạn nhân viên khác), món ăn trang trí cầu kì, đẹp mắt và được phân chia thành các khu vực hợp lý, thuận tiện cho khách hàng lựa chọn. Sẽ quay lại trong thời gian tới", tháng 8 năm 2018,
Phương Anh,Hanoi La Siesta Hotel Trendy,5,"Những món hôm nay ăn đều khá tròn trịa, ngon mắt và ngon miệng. Bánh cuốn thơm mềm ăn cùng chả mực và chả cốm rất tuyệt. Cơm gà Hội An, xôi mít cũng rất thú vị. À ở đây có sữa chua và chè rất ngậy và ngon.", tháng 8 năm 2018,Đã du lịch với gia đình
Dzungnguyen,Hanoi La Siesta Hotel Trendy,5,"Tôi và chồng đã có 1 đêm ở trải nghiệm tại khách sạn này. Chúng tôi check in lúc 20h. Tôi rất ấn tượng với dịch vụ đón tiếp khi khách đến của khách sạn. Nhân viên rất nhiệt tình chu đáo. Phòng ở khá sạch sẽ, tiện dụng. Bữa sáng ổn và thoải mái. Điểm khác biệt giữa khách sạn này và các khách sạn khác chính là thái độ của nhân viên. Nhân viên thực sự xứng đáng được đánh giá 5 sao. ", tháng 6 năm 2018,Đã du lịch theo đôi
Michan M,Hanoi La Selva Hotel,5,, tháng 2 năm 2019,Đã du lịch với gia đình
JPS,Hanoi La Selva Hotel,5,, tháng 2 năm 2019,
bobs553,Hanoi La Selva Hotel,5,, tháng 1 năm 2019,Đã du lịch theo đôi
Beth F,Hanoi La Selva Hotel,5,, tháng 1 năm 2019,
justtrippit,Hanoi La Selva Hotel,5,, tháng 1 năm 2019,
Ichi,Lotte Hotel Hanoi,5,"Khách sạn ở vị trí rất tốt để di chuyển ra sân bay hoặc vào trung tâm thành phố. Khách sạn có view thật tuyệt, trang thiết bị hiện đại. Nhân viên lễ tân rất thân thiện và nhiệt tình. Bể bơi, phòng xông hơi tầng 7 cũng rất đáng để trải nghiệm. Sẽ quay lại khách sạn trong thời gian gần nhất.", tháng 4 năm 2019,Đã du lịch theo đôi
Hao,Lotte Hotel Hanoi,5,Nhân viên rất nhiệt tình chu đáo đặc biệt là bạn Minh Giang và bạn Thao Viet. Cảm ơn các bạn đã cho tôi mootj trải nghiệm thật tuyệt vời. Tôi sẽ giới thiệu bạn bè đến đây nhiều hơn. Xin cảm ơn một lần nữa, tháng 3 năm 2019,Đã du lịch với bạn bè
Lam,Lotte Hotel Hanoi,5,Hôm nay tôi cùng gia đình lên ăn nhà hàng tầng 36 và trải nghiệm dịch vụ spa tại tầng 35. Lễ tân đón tiếp niềm nở vui vẻ. Nhân viên trị liệu chuyên nghiệp có kỹ năng nghề tốt. Không gian sạch đẹp thư giãn. Cảm ơn các bạn Minh Linh Trang và nhân viên Hoa Tâm Lộc đã cho cả gia đình tôi một kỉ niệm khó quên, tháng 3 năm 2019,Đã du lịch với gia đình
Victoria,Lotte Hotel Hanoi,5,"Một sữa rất sang trọng và lich sự,  từ không gian, đến Nhân viên. ,Bạn được chao đon như 1 vấp thực thụ khi đến bởi các cô lễ tân Linh Giang, sửa rất chuyên nghiệp bởi Thao Lộc.  Cuối cungf laf bể bài 4 mua vé Thăng.  Cảm ơn các bạn rất nhiều và chắc chắn tôi sẽ quay lại", tháng 3 năm 2019,Đã du lịch với gia đình
Vân T,Lotte Hotel Hanoi,5,"Không gian đẹp, ấm áp, nhân viên lễ phép, nhiệt tình, chuyên nghiệp, thực sự thư giãn sau 1 ngày làm việc căng thẳng. Thật tuyệt vời,Linh Trang: lễ phép, lịch sự, tươi cười, dễ mến.,Lộc Hoa Tâm: lễ phép, chu đáo, chuyên nghiệp.,Cảm ơn Evian Spa, cảm ơn các bạn đã cho tôi 1 dịch vụ tốt ", tháng 3 năm 2019,Đã du lịch một mình
le phong C,Luxury Backpackers Hanoi,5,"Tôi đến khách sạn này các bạn nhân viên đón tiếp rất nhiệt tình ,bạn trai tên là James ,bạn giúp tôi rất nhiều và dã giúp tôi rất nhiều về đặt tour Hạ Long ,ngoài ra Anh ấy giúp tôi đặt xe sân bay với giá hợp lý, Cảm ơn rất nhiều", tháng 7 năm 2018,Đã du lịch một mình
Trail825991,Luxury Backpackers Hanoi,5,"Tôi và gia đình tôi đang lưu trú tại Mỹ. Gia đình tôi có kế hoạch về thăm quê hương của chúng tôi. Chúng tôi đã lựa chon khách sạn luxury backpackers Hanoi để lưu trú cho ba đêm. Trong thời gian lưu trú nhân viên ở đây rất thân thiện ,đặc biệt là anh James ở sảnh đã lên kế hoạch và giúp gia đình chúng tôi những chuyến tham quan Vịnh Hạ Long 1ngày ,Hoa lư tam cốc rất tuyệt vời và giá cả rất hợp lý. Chúng tôi rất muốn giới thiệu bạn bè và tất cả mọi người đến lưu trú tại đây.", tháng 10 năm 2018,Đã du lịch với gia đình
Peter T,Luxury Backpackers Hanoi,5,"Đây là khách sạn tốt nhất mà tôi đã lưu trú.Tôi đã đến ở đây vào dịp chào đón năm mới.Khách sạn đã chào đón tôi và họ đã tổ chức ăn uống . Phòng khách sạn rất sạch và thoải mãi . Em My Nguyễn là cô bé tốt bụng và xinh gái. Cô đã giúp tôi rất nhiều  ,Ngoài ra cô ấy còn giúp tôi đặt tour đi Ha Long bay với giá rất hợp lý,tôi rất hài lòng về tour! Tôi xin cảm ơn khách sạn và muốn giới thiệu tất cả bạn bè của tôi đến đây để ở.", tháng 2 năm 2018,Đã du lịch một mình
Emily N,Luxury Backpackers Hanoi,5,, tháng 8 năm 2018,Đã du lịch một mình
晟洧 黃,Luxury Backpackers Hanoi,5,, tháng 8 năm 2018,Đã du lịch khi công tác
